0.000000 -0.000042 -0.000099 -0.000195 -0.000369 -0.000700 -0.001364 -0.002808 -0.006319 -0.015672 0.130693 0.109253 0.093328 0.079797 0.067417 0.055651 0.044236 0.033033 0.021960 0.010963 0.000000 -0.010963 -0.021960 -0.033033 -0.044236 -0.055651 -0.067417 -0.079797 -0.093328 -0.109253 -0.130693 0.015672 0.006319 0.002808 0.001364 0.000700 0.000369 0.000195 0.000099 0.000042 0.000000 
0.000000 0.000033 0.000077 0.000151 0.000287 0.000544 0.001061 0.002184 0.004915 0.012190 0.076128 0.075025 0.069634 0.062380 0.054231 0.045605 0.036706 0.027641 0.018475 0.009251 0.000000 -0.009251 -0.018475 -0.027641 -0.036706 -0.045605 -0.054231 -0.062380 -0.069634 -0.075025 -0.076128 -0.012190 -0.004915 -0.002184 -0.001061 -0.000544 -0.000287 -0.000151 -0.000077 -0.000033 0.000000 
0.000000 0.000099 0.000233 0.000457 0.000859 0.001608 0.003049 0.005912 0.011730 0.023505 0.046335 0.051868 0.051655 0.048336 0.043241 0.037076 0.030242 0.022983 0.015453 0.007764 0.000000 -0.007764 -0.015453 -0.022983 -0.030242 -0.037076 -0.043241 -0.048336 -0.051655 -0.051868 -0.046335 -0.023505 -0.011730 -0.005912 -0.003049 -0.001608 -0.000859 -0.000457 -0.000233 -0.000099 0.000000 
0.000000 0.000180 0.000421 0.000816 0.001509 0.002741 0.004919 0.008650 0.014598 0.022849 0.031560 0.035312 0.036237 0.034953 0.032064 0.028034 0.023204 0.017821 0.012068 0.006088 -0.000000 -0.006088 -0.012068 -0.017821 -0.023204 -0.028034 -0.032064 -0.034953 -0.036237 -0.035312 -0.031560 -0.022849 -0.014598 -0.008650 -0.004919 -0.002741 -0.001509 -0.000816 -0.000421 -0.000180 0.000000 
0.000000 0.000276 0.000637 0.001211 0.002167 0.003739 0.006193 0.009704 0.014094 0.018619 0.022140 0.023894 0.024443 0.023807 0.022134 0.019610 0.016417 0.012723 0.008671 0.004391 0.000000 -0.004391 -0.008671 -0.012723 -0.016417 -0.019610 -0.022134 -0.023807 -0.024443 -0.023894 -0.022140 -0.018619 -0.014094 -0.009704 -0.006193 -0.003739 -0.002167 -0.001211 -0.000637 -0.000276 0.000000 
0.000000 0.000382 0.000866 0.001593 0.002711 0.004352 0.006550 0.009140 0.011733 0.013853 0.015205 0.015810 0.015878 0.015366 0.014292 0.012707 0.010689 0.008321 0.005692 0.002889 -0.000000 -0.002889 -0.005692 -0.008321 -0.010689 -0.012707 -0.014292 -0.015366 -0.015878 -0.015810 -0.015205 -0.013853 -0.011733 -0.009140 -0.006550 -0.004352 -0.002711 -0.001593 -0.000866 -0.000382 0.000000 
0.000000 0.000489 0.001076 0.001886 0.002999 0.004412 0.006003 0.007542 0.008788 0.009602 0.009992 0.010062 0.009876 0.009416 0.008678 0.007677 0.006442 0.005010 0.003427 0.001739 0.000000 -0.001739 -0.003427 -0.005010 -0.006442 -0.007677 -0.008678 -0.009416 -0.009876 -0.010062 -0.009992 -0.009602 -0.008788 -0.007542 -0.006003 -0.004412 -0.002999 -0.001886 -0.001076 -0.000489 0.000000 
0.000000 0.000579 0.001222 0.002009 0.002943 0.003942 0.004869 0.005591 0.006042 0.006235 0.006233 0.006107 0.005862 0.005489 0.004990 0.004369 0.003639 0.002816 0.001920 0.000973 0.000000 -0.000973 -0.001920 -0.002816 -0.003639 -0.004369 -0.004990 -0.005489 -0.005862 -0.006107 -0.006233 -0.006235 -0.006042 -0.005591 -0.004869 -0.003942 -0.002943 -0.002009 -0.001222 -0.000579 0.000000 
0.000000 0.000632 0.001263 0.001926 0.002580 0.003151 0.003568 0.003803 0.003875 0.003825 0.003704 0.003547 0.003337 0.003071 0.002751 0.002381 0.001965 0.001509 0.001024 0.000517 0.000000 -0.000517 -0.001024 -0.001509 -0.001965 -0.002381 -0.002751 -0.003071 -0.003337 -0.003547 -0.003704 -0.003825 -0.003875 -0.003803 -0.003568 -0.003151 -0.002580 -0.001926 -0.001263 -0.000632 0.000000 
0.000000 0.000635 0.001194 0.001681 0.002064 0.002318 0.002439 0.002449 0.002382 0.002272 0.002145 0.002017 0.001866 0.001692 0.001496 0.001280 0.001047 0.000799 0.000539 0.000272 0.000000 -0.000272 -0.000539 -0.000799 -0.001047 -0.001280 -0.001496 -0.001692 -0.001866 -0.002017 -0.002145 -0.002272 -0.002382 -0.002449 -0.002439 -0.002318 -0.002064 -0.001681 -0.001194 -0.000635 0.000000 
0.000000 0.000602 0.001072 0.001408 0.001609 0.001690 0.001681 0.001614 0.001518 0.001411 0.001308 0.001213 0.001108 0.000993 0.000869 0.000737 0.000599 0.000454 0.000305 0.000153 0.000000 -0.000153 -0.000305 -0.000454 -0.000599 -0.000737 -0.000869 -0.000993 -0.001108 -0.001213 -0.001308 -0.001411 -0.001518 -0.001614 -0.001681 -0.001690 -0.001609 -0.001408 -0.001072 -0.000602 0.000000 
0.000000 0.000568 0.000969 0.001204 0.001297 0.001290 0.001223 0.001130 0.001031 0.000937 0.000853 0.000781 0.000705 0.000625 0.000542 0.000456 0.000368 0.000278 0.000186 0.000093 0.000000 -0.000093 -0.000186 -0.000278 -0.000368 -0.000456 -0.000542 -0.000625 -0.000705 -0.000781 -0.000853 -0.000937 -0.001031 -0.001130 -0.001223 -0.001290 -0.001297 -0.001204 -0.000969 -0.000568 0.000000 
