1.000000 0.989074 0.956773 0.904508 0.834565 0.750000 0.654508 0.552264 0.447736 0.345492 0.250000 0.165435 0.095492 0.043227 0.010926 0.000000 0.010926 0.043227 0.095492 0.165435 0.250000 0.345492 0.447736 0.552264 0.654508 0.750000 0.834565 0.904508 0.956773 0.989074 1.000000 
1.073870 1.061330 1.024256 0.964271 0.883994 0.786935 0.677336 0.559986 0.440014 0.322664 0.213065 0.116006 0.035729 -0.024256 -0.061330 -0.073870 -0.061330 -0.024256 0.035729 0.116006 0.213065 0.322664 0.440014 0.559986 0.677336 0.786935 0.883994 0.964271 1.024256 1.061330 1.073870 
1.293661 1.276318 1.225045 1.142085 1.031063 0.896830 0.745255 0.582960 0.417040 0.254745 0.103170 -0.031063 -0.142085 -0.225045 -0.276318 -0.293661 -0.276318 -0.225045 -0.142085 -0.031063 0.103170 0.254745 0.417040 0.582960 0.745255 0.896830 1.031063 1.142085 1.225045 1.276318 1.293661 
1.653961 1.628744 1.554196 1.433574 1.272151 1.076980 0.856594 0.620622 0.379378 0.143406 -0.076980 -0.272151 -0.433574 -0.554196 -0.628744 -0.653961 -0.628744 -0.554196 -0.433574 -0.272151 -0.076980 0.143406 0.379378 0.620622 0.856594 1.076980 1.272151 1.433574 1.554196 1.628744 1.653961 
2.145898 2.109931 2.003603 1.831559 1.601321 1.322949 1.008610 0.672043 0.327957 -0.008610 -0.322949 -0.601321 -0.831559 -1.003603 -1.109931 -1.145898 -1.109931 -1.003603 -0.831559 -0.601321 -0.322949 -0.008610 0.327957 0.672043 1.008610 1.322949 1.601321 1.831559 2.003603 2.109931 2.145898 
2.757359 2.708031 2.562200 2.326242 2.010468 1.628680 1.197562 0.735958 0.264042 -0.197562 -0.628680 -1.010468 -1.326242 -1.562200 -1.708031 -1.757359 -1.708031 -1.562200 -1.326242 -1.010468 -0.628680 -0.197562 0.264042 0.735958 1.197562 1.628680 2.010468 2.326242 2.562200 2.708031 2.757359 
3.473288 3.408315 3.216234 2.905441 2.489518 1.986644 1.418797 0.810793 0.189207 -0.418797 -0.986644 -1.489518 -1.905441 -2.216234 -2.408315 -2.473288 -2.408315 -2.216234 -1.905441 -1.489518 -0.986644 -0.418797 0.189207 0.810793 1.418797 1.986644 2.489518 2.905441 3.216234 3.408315 3.473288 
4.276057 4.193541 3.949600 3.554894 3.026675 2.388029 1.666866 0.894705 0.105295 -0.666866 -1.388029 -2.026675 -2.554894 -2.949600 -3.193541 -3.276057 -3.193541 -2.949600 -2.554894 -2.026675 -1.388029 -0.666866 0.105295 0.894705 1.666866 2.388029 3.026675 3.554894 3.949600 4.193541 4.276057 
5.145898 5.044374 4.744239 4.258610 3.608713 2.822949 1.935661 0.985629 0.014371 -0.935661 -1.822949 -2.608713 -3.258610 -3.744239 -4.044374 -4.145898 -4.044374 -3.744239 -3.258610 -2.608713 -1.822949 -0.935661 0.014371 0.985629 1.935661 2.822949 3.608713 4.258610 4.744239 5.044374 5.145898 
6.061393 5.939863 5.580586 4.999262 4.221298 3.280697 2.218565 1.081324 -0.081324 -1.218565 -2.280697 -3.221298 -3.999262 -4.580586 -4.939863 -5.061393 -4.939863 -4.580586 -3.999262 -3.221298 -2.280697 -1.218565 -0.081324 1.081324 2.218565 3.280697 4.221298 4.999262 5.580586 5.939863 6.061393 
7.000000 6.857959 6.438045 5.758610 4.849349 3.750000 2.508610 1.179435 -0.179435 -1.508610 -2.750000 -3.849349 -4.758610 -5.438045 -5.857959 -6.000000 -5.857959 -5.438045 -4.758610 -3.849349 -2.750000 -1.508610 -0.179435 1.179435 2.508610 3.750000 4.849349 5.758610 6.438045 6.857959 7.000000 
