1.000000 0.989074 0.956773 0.904508 0.834565 0.750000 0.654508 0.552264 0.447736 0.345492 0.250000 0.165435 0.095492 0.043227 0.010926 0.000000 0.010926 0.043227 0.095492 0.165435 0.250000 0.345492 0.447736 0.552264 0.654508 0.750000 0.834565 0.904508 0.956773 0.989074 1.000000 
1.029938 1.018624 0.985086 0.930424 0.856718 0.767023 0.665242 0.555933 0.444067 0.334758 0.232977 0.143282 0.069576 0.014914 -0.018624 -0.029938 -0.018624 0.014914 0.069576 0.143282 0.232977 0.334758 0.444067 0.555933 0.665242 0.767023 0.856718 0.930424 0.985086 1.018624 1.029938 
1.113141 1.100043 1.061189 0.997931 0.912682 0.808943 0.691201 0.564723 0.435277 0.308799 0.191057 0.087318 0.002069 -0.061189 -0.100043 -0.113141 -0.100043 -0.061189 0.002069 0.087318 0.191057 0.308799 0.435277 0.564723 0.691201 0.808943 0.912682 0.997931 1.061189 1.100043 1.113141 
1.257490 1.241193 1.192904 1.114456 1.008973 0.880847 0.735622 0.579746 0.420254 0.264378 0.119153 -0.008973 -0.114456 -0.192904 -0.241193 -0.257490 -0.241193 -0.192904 -0.114456 -0.008973 0.119153 0.264378 0.420254 0.579746 0.735622 0.880847 1.008973 1.114456 1.192904 1.241193 1.257490 
1.478516 1.457332 1.394624 1.292924 1.156435 0.990942 0.803622 0.602741 0.397259 0.196378 0.009058 -0.156435 -0.292924 -0.394624 -0.457332 -0.478516 -0.457332 -0.394624 -0.292924 -0.156435 0.009058 0.196378 0.397259 0.602741 0.803622 0.990942 1.156435 1.292924 1.394624 1.457332 1.478516 
1.800869 1.772590 1.688931 1.553394 1.371721 1.151714 0.902939 0.636327 0.363673 0.097061 -0.151714 -0.371721 -0.553394 -0.688931 -0.772590 -0.800869 -0.772590 -0.688931 -0.553394 -0.371721 -0.151714 0.097061 0.363673 0.636327 0.902939 1.151714 1.371721 1.553394 1.688931 1.772590 1.800869 
2.261386 2.223003 2.109489 1.925696 1.679525 1.381631 1.044995 0.684372 0.315628 -0.044995 -0.381631 -0.679525 -0.925696 -1.109489 -1.223003 -1.261386 -1.223003 -1.109489 -0.925696 -0.679525 -0.381631 -0.044995 0.315628 0.684372 1.044995 1.381631 1.679525 1.925697 2.109489 2.223003 2.261386 
2.913976 2.861300 2.705546 2.453445 2.115921 1.707652 1.246453 0.752512 0.247488 -0.246453 -0.707652 -1.115921 -1.453445 -1.705546 -1.861300 -1.913976 -1.861300 -1.705546 -1.453445 -1.115921 -0.707652 -0.246453 0.247488 0.752512 1.246453 1.707652 2.115921 2.453445 2.705546 2.861300 2.913976 
3.836982 3.764111 3.548663 3.200005 2.733311 2.168931 1.531511 0.848930 0.151070 -0.531511 -1.168931 -1.733311 -2.200004 -2.548663 -2.764111 -2.836982 -2.764111 -2.548663 -2.200004 -1.733311 -1.168931 -0.531511 0.151070 0.848931 1.531511 2.168931 2.733311 3.200005 3.548663 3.764111 3.836982 
5.144059 5.042602 4.742654 4.257298 3.607713 2.822263 1.935267 0.985501 0.014499 -0.935267 -1.822263 -2.607713 -3.257298 -3.742654 -4.042602 -4.144059 -4.042602 -3.742654 -3.257298 -2.607713 -1.822263 -0.935267 0.014499 0.985501 1.935267 2.822263 3.607713 4.257298 4.742654 5.042602 5.144059 
7.000000 6.857959 6.438045 5.758610 4.849349 3.750000 2.508610 1.179435 -0.179435 -1.508610 -2.750000 -3.849349 -4.758610 -5.438045 -5.857959 -6.000000 -5.857959 -5.438045 -4.758610 -3.849349 -2.750000 -1.508610 -0.179435 1.179435 2.508610 3.750000 4.849349 5.758610 6.438045 6.857959 7.000000 
