0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
100.000000 19.132747 9.245819 6.264565 4.832645 3.978770 3.405392 2.990571 2.674879 2.425816 2.224069 2.057402 1.917655 1.799147 1.697776 1.610485 1.534932 1.469278 1.412050 1.362048 1.318278 1.279906 1.246230 1.216646 1.190640 1.167763 1.147630 1.129902 1.114287 1.100525 1.088392 1.077688 1.068241 1.059896 1.052518 1.045987 1.040198 1.035057 1.030481 1.026397 1.022738 1.019446 1.016467 1.013753 1.011261 1.008951 1.006784 1.004727 1.002747 1.000810 0.998886 0.996945 0.994954 0.992882 0.990696 0.988359 0.985835 0.983082 0.980057 0.976711 0.972989 0.968832 0.964172 0.958935 0.953036 0.946379 0.938856 0.930347 0.920713 0.909797 0.897422 0.883385 0.867456 0.849372 0.828834 0.805497 0.778966 0.748787 0.714431 0.675285 0.630631 0.579620 0.521237 0.454257 0.377178 0.288124 0.184706 0.063804 -0.078766 -0.248800 -0.454622 -0.708716 -1.030786 -1.453987 -2.038948 -2.910073 -4.370920 -7.412402 -17.499066 -100.000000 
100.000000 32.829225 17.060034 11.432297 8.629162 6.940008 5.800874 4.974947 4.345593 3.848675 3.445946 3.113121 2.833982 2.597222 2.394672 2.220237 2.069246 1.938030 1.823649 1.723707 1.636218 1.559519 1.492204 1.433069 1.381084 1.335355 1.295109 1.259673 1.228457 1.200948 1.176694 1.155298 1.136413 1.119731 1.104982 1.091927 1.080355 1.070078 1.060932 1.052767 1.045453 1.038872 1.032917 1.027493 1.022511 1.017892 1.013562 1.009450 1.005490 1.001619 0.997774 0.993893 0.989914 0.985772 0.981401 0.976730 0.971684 0.966182 0.960135 0.953445 0.946005 0.937695 0.928381 0.917912 0.906119 0.892811 0.877775 0.860765 0.841506 0.819685 0.794947 0.766888 0.735046 0.698898 0.657843 0.611194 0.558161 0.497834 0.429161 0.350915 0.261660 0.159700 0.043011 -0.090855 -0.244896 -0.422854 -0.629495 -0.871037 -1.155815 -1.495362 -1.906227 -2.413184 -3.055251 -3.897863 -5.060010 -6.783287 -9.643051 -15.384480 -31.472239 -100.000000 
100.000000 43.313103 24.240408 16.423491 12.356055 9.866870 8.176780 6.947037 6.008031 5.265647 4.663453 4.165486 3.747661 3.393160 3.089811 2.828524 2.602323 2.405729 2.234345 2.084587 1.953484 1.838546 1.737667 1.649046 1.571137 1.502604 1.442288 1.389179 1.342396 1.301168 1.264817 1.232751 1.204448 1.179446 1.157341 1.137775 1.120431 1.105029 1.091321 1.079084 1.068123 1.058259 1.049334 1.041204 1.033738 1.026816 1.020326 1.014163 1.008228 1.002427 0.996664 0.990847 0.984883 0.978675 0.972124 0.965124 0.957561 0.949315 0.940252 0.930226 0.919076 0.906621 0.892661 0.876971 0.859296 0.839352 0.816816 0.791323 0.762459 0.729756 0.692680 0.650627 0.602906 0.548731 0.487202 0.417289 0.337811 0.247403 0.144489 0.027232 -0.106517 -0.259298 -0.434142 -0.634706 -0.865475 -1.132039 -1.441515 -1.803176 -2.229441 -2.737468 -3.351827 -4.109207 -5.067182 -6.321769 -8.046001 -10.585472 -14.735078 -22.709912 -42.167913 -100.000000 
100.000000 51.446093 30.717296 21.180343 15.984307 12.743789 10.523915 8.900955 7.658179 6.673857 5.874446 5.212841 4.657381 4.185900 3.782321 3.434617 3.133550 2.871852 2.643690 2.444301 2.269739 2.116694 1.982363 1.864352 1.760604 1.669339 1.589016 1.518290 1.455988 1.401082 1.352673 1.309969 1.272276 1.238979 1.209541 1.183483 1.160385 1.139874 1.121618 1.105322 1.090723 1.077587 1.065701 1.054874 1.044931 1.035713 1.027069 1.018862 1.010958 1.003232 0.995557 0.987811 0.979868 0.971601 0.962876 0.953553 0.943482 0.932500 0.920430 0.907078 0.892228 0.875642 0.857050 0.836154 0.812616 0.786055 0.756042 0.722091 0.683652 0.640099 0.590724 0.534720 0.471169 0.399023 0.317084 0.223983 0.118144 -0.002246 -0.139286 -0.295419 -0.473504 -0.676918 -0.909687 -1.176669 -1.483817 -1.838543 -2.250274 -2.731278 -3.297957 -3.972927 -4.788487 -5.792693 -7.060575 -8.716322 -10.981041 -14.287023 -19.588028 -29.317646 -50.465207 -100.000000 
100.000000 57.840014 36.494693 25.665887 19.490340 15.556918 12.833743 10.831112 9.292174 8.070511 7.076827 6.253562 5.561853 4.974397 4.471339 4.037796 3.662317 3.335880 3.051237 2.802464 2.584650 2.393672 2.226040 2.078767 1.949290 1.835391 1.735145 1.646875 1.569118 1.500591 1.440172 1.386874 1.339829 1.298272 1.261530 1.229007 1.200179 1.174578 1.151792 1.131453 1.113233 1.096837 1.082003 1.068489 1.056079 1.044573 1.033785 1.023542 1.013677 1.004033 0.994454 0.984786 0.974873 0.964554 0.953665 0.942029 0.929459 0.915752 0.900688 0.884023 0.865489 0.844787 0.821583 0.795503 0.766124 0.732974 0.695515 0.653141 0.605165 0.550807 0.489183 0.419286 0.339969 0.249927 0.147664 0.031472 -0.100613 -0.250854 -0.421868 -0.616699 -0.838909 -1.092704 -1.383093 -1.716122 -2.099185 -2.541483 -3.054702 -3.654024 -4.359705 -5.199600 -6.213357 -7.459700 -9.029726 -11.072814 -13.851001 -17.863885 -24.164190 -35.211759 -56.988298 -100.000000 
100.000000 62.933018 41.614809 29.860603 22.856240 18.294406 15.098537 12.732289 10.906340 9.452916 8.268556 7.286061 6.459810 5.757619 5.156012 4.637346 4.188018 3.797295 3.456541 3.158692 2.897883 2.669192 2.468444 2.292070 2.137003 2.000589 1.880525 1.774802 1.681670 1.599593 1.527227 1.463388 1.407039 1.357263 1.313255 1.274300 1.239770 1.209106 1.181814 1.157452 1.135628 1.115990 1.098221 1.082035 1.067171 1.053389 1.040467 1.028198 1.016382 1.004831 0.993358 0.981777 0.969903 0.957544 0.944501 0.930563 0.915507 0.899090 0.881046 0.861085 0.838885 0.814089 0.786296 0.755057 0.719869 0.680162 0.635294 0.584540 0.527076 0.461969 0.388158 0.304440 0.209440 0.101595 -0.020885 -0.160045 -0.318236 -0.498164 -0.702962 -0.936267 -1.202339 -1.506202 -1.853835 -2.252448 -2.710850 -3.239991 -3.853750 -4.570124 -5.413065 -6.415406 -7.623691 -9.106476 -10.969312 -13.383362 -16.643793 -21.297783 -28.443648 -40.435312 -62.184191 -100.000000 
100.000000 67.041725 46.137174 33.758453 26.069481 20.946521 17.311480 14.599696 12.497222 10.818504 9.447668 8.308795 7.350012 6.534555 5.835501 5.232563 4.710057 4.255587 3.859164 3.512604 3.209109 2.942965 2.709324 2.504042 2.323551 2.164766 2.025008 1.901943 1.793532 1.697988 1.613748 1.539434 1.473838 1.415894 1.364664 1.319316 1.279120 1.243424 1.211652 1.183292 1.157887 1.135026 1.114341 1.095498 1.078195 1.062151 1.047109 1.032825 1.019071 1.005624 0.992268 0.978786 0.964964 0.950576 0.935393 0.919168 0.901641 0.882529 0.861523 0.838287 0.812444 0.783578 0.751224 0.714858 0.673895 0.627672 0.575442 0.516359 0.449465 0.373675 0.287753 0.190299 0.079714 -0.045823 -0.188391 -0.350372 -0.534500 -0.743920 -0.982273 -1.253787 -1.563408 -1.916964 -2.321391 -2.785037 -3.318095 -3.933210 -4.646384 -5.478313 -6.456462 -7.618341 -9.016868 -10.729499 -12.874446 -15.641011 -19.349487 -24.575940 -32.420243 -45.049038 -66.375902 -100.000000 
100.000000 70.397073 50.126675 37.363194 29.122347 23.505642 19.466719 16.429022 14.061620 12.164849 10.612283 9.320273 8.231257 7.304215 6.508983 5.822752 5.227843 4.710252 4.258671 3.863826 3.518001 3.214706 2.948432 2.714464 2.508741 2.327753 2.168448 2.028168 1.904589 1.795677 1.699648 1.614935 1.540159 1.474106 1.415705 1.364011 1.318188 1.277496 1.241277 1.208948 1.179986 1.153926 1.130345 1.108865 1.089140 1.070850 1.053703 1.037420 1.021741 1.006411 0.991185 0.975817 0.960060 0.943658 0.926349 0.907854 0.887873 0.866086 0.842141 0.815652 0.786192 0.753285 0.716402 0.674947 0.628251 0.575558 0.516018 0.448666 0.372410 0.286013 0.188069 0.076978 -0.049078 -0.192176 -0.354685 -0.539316 -0.749183 -0.987868 -1.259512 -1.568926 -1.921731 -2.324547 -2.785245 -3.313288 -3.920211 -4.620301 -5.431595 -6.377363 -7.488376 -8.806486 -10.390414 -12.325502 -14.740729 -17.839791 -21.960307 -27.690480 -36.097808 -49.119135 -69.799035 -100.000000 
100.000000 73.169138 53.646993 40.685271 32.011204 25.966151 21.559381 18.216455 15.596603 13.489682 11.760613 10.319063 9.102378 8.065637 7.175652 6.407234 5.740797 5.160790 4.654632 4.211983 3.824234 3.484134 3.185521 2.923120 2.692386 2.489385 2.310700 2.153349 2.014730 1.892561 1.784842 1.689815 1.605935 1.531839 1.466327 1.408338 1.356936 1.311288 1.270659 1.234393 1.201905 1.172670 1.146219 1.122123 1.099995 1.079478 1.060242 1.041977 1.024388 1.007192 0.990112 0.972872 0.955196 0.936797 0.917380 0.896632 0.874218 0.849778 0.822917 0.793202 0.760154 0.723241 0.681867 0.635363 0.582981 0.523872 0.457082 0.381529 0.295989 0.199074 0.089206 -0.035407 -0.176805 -0.337316 -0.519595 -0.726682 -0.962065 -1.229756 -1.534391 -1.881353 -2.276928 -2.728512 -3.244890 -3.836609 -4.516504 -5.300442 -6.208402 -7.266085 -8.507347 -9.978016 -11.742013 -13.891496 -16.564272 -19.974731 -24.470524 -30.637698 -39.486998 -52.710572 -72.627102 -100.000000 
