0.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 0.000000 
4.000000 3.232895 2.998971 2.877674 2.799430 2.746511 2.711199 2.688425 2.674329 2.665970 2.661221 2.658632 2.657276 2.656592 2.656260 2.656104 2.656033 2.656002 2.655988 2.655983 2.655980 2.655979 2.655979 2.655979 2.655979 2.655979 2.655979 2.655979 2.655979 2.655979 2.655979 2.655979 2.655979 2.655979 2.655981 2.655989 2.656015 2.656099 2.656340 2.656958 2.658387 2.661359 2.666920 2.676231 2.690010 2.707321 2.722881 2.718453 2.620258 2.000000 
4.000000 3.333791 2.971467 2.746465 2.594459 2.490508 2.421063 2.376386 2.348846 2.332599 2.323421 2.318448 2.315860 2.314564 2.313938 2.313646 2.313514 2.313456 2.313432 2.313422 2.313418 2.313416 2.313416 2.313415 2.313415 2.313415 2.313415 2.313415 2.313415 2.313415 2.313415 2.313415 2.313415 2.313416 2.313419 2.313432 2.313479 2.313631 2.314075 2.315234 2.317953 2.323687 2.334552 2.352979 2.380660 2.416374 2.451698 2.460837 2.371031 2.000000 
4.000000 3.364211 2.918204 2.607511 2.388859 2.237366 2.135867 2.070653 2.030587 2.007056 1.993830 1.986705 1.983019 1.981184 1.980304 1.979896 1.979713 1.979633 1.979599 1.979586 1.979580 1.979578 1.979577 1.979577 1.979577 1.979577 1.979577 1.979577 1.979577 1.979577 1.979577 1.979577 1.979577 1.979578 1.979582 1.979599 1.979661 1.979867 1.980478 1.982099 1.985957 1.994207 2.010045 2.037277 2.078892 2.134226 2.194130 2.232694 2.194062 2.000000 
4.000000 3.356903 2.846605 2.464673 2.187258 1.992707 1.861908 1.777919 1.726456 1.696349 1.679505 1.670477 1.665832 1.663533 1.662436 1.661931 1.661706 1.661608 1.661567 1.661551 1.661544 1.661542 1.661541 1.661540 1.661540 1.661540 1.661540 1.661540 1.661540 1.661540 1.661540 1.661540 1.661540 1.661541 1.661546 1.661565 1.661639 1.661887 1.662631 1.664636 1.669475 1.679963 1.700366 1.735944 1.791278 1.867032 1.955127 2.032887 2.059889 2.000000 
4.000000 3.330156 2.765031 2.323049 1.994623 1.761988 1.605077 1.504347 1.442766 1.406861 1.386856 1.376184 1.370719 1.368028 1.366751 1.366166 1.365907 1.365795 1.365749 1.365730 1.365722 1.365719 1.365718 1.365718 1.365718 1.365718 1.365718 1.365718 1.365718 1.365718 1.365718 1.365718 1.365718 1.365719 1.365724 1.365745 1.365827 1.366105 1.366953 1.369267 1.374928 1.387355 1.411844 1.455139 1.523625 1.619845 1.737823 1.858944 1.953308 2.000000 
4.000000 3.294672 2.680808 2.187791 1.815656 1.550056 1.370431 1.255145 1.184801 1.143908 1.121208 1.109147 1.102998 1.099985 1.098561 1.097911 1.097625 1.097502 1.097451 1.097431 1.097422 1.097419 1.097418 1.097418 1.097418 1.097417 1.097417 1.097417 1.097417 1.097417 1.097417 1.097417 1.097418 1.097419 1.097424 1.097446 1.097533 1.097833 1.098758 1.101313 1.107641 1.121698 1.149737 1.199960 1.280648 1.396527 1.544148 1.708633 1.866297 2.000000 
4.000000 3.256920 2.599657 2.063333 1.654274 1.360734 1.161825 1.034199 0.956456 0.911381 0.886440 0.873235 0.866530 0.863256 0.861716 0.861016 0.860709 0.860578 0.860523 0.860501 0.860493 0.860490 0.860488 0.860488 0.860488 0.860488 0.860488 0.860488 0.860488 0.860488 0.860488 0.860488 0.860488 0.860489 0.860494 0.860517 0.860608 0.860922 0.861902 0.864639 0.871487 0.886867 0.917890 0.974125 1.065728 1.199685 1.375115 1.580185 1.794472 2.000000 
4.000000 3.220823 2.525625 1.952959 1.513236 1.196531 0.981649 0.843829 0.760005 0.711515 0.684759 0.670639 0.663491 0.660014 0.658383 0.657645 0.657322 0.657184 0.657127 0.657105 0.657096 0.657092 0.657091 0.657091 0.657091 0.657090 0.657090 0.657090 0.657090 0.657090 0.657090 0.657091 0.657091 0.657092 0.657097 0.657121 0.657213 0.657537 0.658555 0.661421 0.668659 0.685072 0.718511 0.779772 0.880764 1.030643 1.230917 1.472105 1.735267 2.000000 
4.000000 3.188647 2.461217 1.858619 1.393952 1.058492 0.830719 0.684703 0.596017 0.544816 0.516632 0.501796 0.494308 0.490675 0.488977 0.488210 0.487875 0.487733 0.487674 0.487651 0.487642 0.487638 0.487637 0.487637 0.487637 0.487636 0.487636 0.487636 0.487636 0.487636 0.487636 0.487637 0.487637 0.487638 0.487643 0.487667 0.487760 0.488090 0.489132 0.492087 0.499605 0.516791 0.552106 0.617400 0.726143 0.889454 1.110950 1.382935 1.686989 2.000000 
