0.000000 0.502477 0.521613 0.538446 0.552410 0.564240 0.574532 0.583660 0.591906 0.599477 0.606483 0.613021 0.619198 0.625058 0.630627 0.635962 0.641099 0.646067 0.650895 0.655621 0.660276 0.664868 0.669419 0.673955 0.678499 0.683063 0.687650 0.692285 0.696968 0.701683 0.706443 0.711243 0.716056 0.720863 0.725642 0.730386 0.735071 0.739612 0.743982 0.748161 0.752079 0.755673 0.758881 0.761646 0.763882 0.765478 0.766326 0.766296 0.765186 0.762730 0.758550 0.752110 0.742544 0.728460 0.707612 0.676117 0.627182 0.549197 0.424901 0.238013 0.000000 0.238013 0.424901 0.549197 0.627182 0.676117 0.707612 0.728460 0.742544 0.752110 0.758550 0.762730 0.765186 0.766296 0.766326 0.765478 0.763882 0.761646 0.758881 0.755673 0.752079 0.748161 0.743982 0.739612 0.735071 0.730386 0.725642 0.720863 0.716056 0.711243 0.706443 0.701683 0.696968 0.692285 0.687650 0.683063 0.678499 0.673955 0.669419 0.664868 0.660276 0.655621 0.650895 0.646067 0.641099 0.635962 0.630627 0.625058 0.619198 0.613021 0.606483 0.599477 0.591906 0.583660 0.574532 0.564240 0.552410 0.538446 0.521613 0.502477 0.000000 
0.511154 0.515534 0.527882 0.541675 0.554179 0.565149 0.574852 0.583558 0.591477 0.598769 0.605548 0.611899 0.617895 0.623589 0.629019 0.634223 0.639237 0.644087 0.648803 0.653409 0.657930 0.662382 0.666783 0.671151 0.675502 0.679847 0.684191 0.688546 0.692910 0.697278 0.701648 0.706009 0.710344 0.714631 0.718849 0.722971 0.726964 0.730774 0.734357 0.737666 0.740634 0.743188 0.745248 0.746721 0.747489 0.747409 0.746307 0.743956 0.740052 0.734179 0.725755 0.713960 0.697599 0.674953 0.643607 0.600355 0.541525 0.464479 0.371730 0.280462 0.236757 0.280462 0.371730 0.464479 0.541525 0.600355 0.643607 0.674953 0.697599 0.713960 0.725755 0.734179 0.740052 0.743956 0.746307 0.747409 0.747489 0.746721 0.745248 0.743188 0.740634 0.737666 0.734357 0.730774 0.726964 0.722971 0.718849 0.714631 0.710344 0.706009 0.701648 0.697278 0.692910 0.688546 0.684191 0.679847 0.675502 0.671151 0.666783 0.662382 0.657930 0.653409 0.648803 0.644087 0.639237 0.634223 0.629019 0.623589 0.617895 0.611899 0.605548 0.598769 0.591477 0.583558 0.574852 0.565149 0.554179 0.541675 0.527882 0.515534 0.511154 
0.541087 0.542161 0.545987 0.552477 0.560445 0.568796 0.576940 0.584657 0.591905 0.598707 0.605111 0.611163 0.616908 0.622385 0.627627 0.632663 0.637521 0.642226 0.646800 0.651264 0.655636 0.659933 0.664169 0.668357 0.672509 0.676633 0.680734 0.684815 0.688875 0.692910 0.696910 0.700863 0.704752 0.708555 0.712244 0.715788 0.719148 0.722276 0.725120 0.727617 0.729698 0.731277 0.732256 0.732519 0.731922 0.730288 0.727398 0.722969 0.716638 0.707928 0.696217 0.680707 0.660402 0.634157 0.600854 0.559818 0.511612 0.459188 0.409109 0.371571 0.357400 0.371571 0.409109 0.459188 0.511612 0.559818 0.600854 0.634157 0.660402 0.680707 0.696217 0.707928 0.716638 0.722969 0.727398 0.730288 0.731922 0.732519 0.732256 0.731277 0.729698 0.727617 0.725120 0.722276 0.719148 0.715788 0.712244 0.708555 0.704752 0.700863 0.696910 0.692910 0.688875 0.684815 0.680734 0.676633 0.672509 0.668357 0.664169 0.659933 0.655636 0.651264 0.646800 0.642226 0.637521 0.632663 0.627627 0.622385 0.616908 0.611163 0.605111 0.598707 0.591905 0.584657 0.576940 0.568796 0.560445 0.552477 0.545987 0.542161 0.541087 
0.559632 0.560156 0.561861 0.564989 0.569479 0.574962 0.580994 0.587219 0.593412 0.599453 0.605289 0.610903 0.616298 0.621485 0.626482 0.631305 0.635972 0.640501 0.644907 0.649207 0.653414 0.657541 0.661600 0.665600 0.669549 0.673451 0.677310 0.681126 0.684894 0.688609 0.692258 0.695828 0.699298 0.702645 0.705838 0.708842 0.711613 0.714103 0.716251 0.717991 0.719241 0.719908 0.719881 0.719027 0.717186 0.714165 0.709726 0.703581 0.695378 0.684700 0.671070 0.653982 0.632983 0.607816 0.578654 0.546391 0.512911 0.481136 0.454702 0.437147 0.430992 0.437147 0.454702 0.481136 0.512911 0.546391 0.578654 0.607816 0.632983 0.653982 0.671070 0.684700 0.695378 0.703581 0.709726 0.714165 0.717186 0.719027 0.719881 0.719908 0.719241 0.717991 0.716251 0.714103 0.711613 0.708842 0.705838 0.702645 0.699298 0.695828 0.692258 0.688609 0.684894 0.681126 0.677310 0.673451 0.669549 0.665600 0.661600 0.657541 0.653414 0.649207 0.644907 0.640501 0.635972 0.631305 0.626482 0.621485 0.616298 0.610903 0.605289 0.599453 0.593412 0.587219 0.580994 0.574962 0.569479 0.564989 0.561861 0.560156 0.559632 
0.572919 0.573215 0.574183 0.575952 0.578607 0.582112 0.586313 0.591000 0.595969 0.601059 0.606157 0.611194 0.616130 0.620944 0.625630 0.630187 0.634621 0.638940 0.643151 0.647264 0.651289 0.655234 0.659105 0.662909 0.666650 0.670331 0.673951 0.677507 0.680994 0.684402 0.687718 0.690925 0.694000 0.696918 0.699645 0.702143 0.704365 0.706258 0.707759 0.708794 0.709278 0.709110 0.708174 0.706331 0.703422 0.699258 0.693623 0.686275 0.676951 0.665387 0.651358 0.634733 0.615571 0.594216 0.571399 0.548272 0.526338 0.507245 0.492510 0.483259 0.480114 0.483259 0.492510 0.507245 0.526338 0.548272 0.571399 0.594216 0.615571 0.634733 0.651358 0.665387 0.676951 0.686275 0.693623 0.699258 0.703422 0.706331 0.708174 0.709110 0.709278 0.708794 0.707759 0.706258 0.704365 0.702143 0.699645 0.696918 0.694000 0.690925 0.687718 0.684402 0.680994 0.677507 0.673951 0.670331 0.666650 0.662909 0.659105 0.655234 0.651289 0.647264 0.643151 0.638940 0.634621 0.630187 0.625630 0.620944 0.616130 0.611194 0.606157 0.601059 0.595969 0.591000 0.586313 0.582112 0.578607 0.575952 0.574183 0.573215 0.572919 
0.583062 0.583259 0.583892 0.585027 0.586738 0.589062 0.591981 0.595416 0.599255 0.603374 0.607664 0.612037 0.616429 0.620794 0.625105 0.629343 0.633500 0.637572 0.641559 0.645464 0.649288 0.653035 0.656708 0.660309 0.663840 0.667298 0.670682 0.673985 0.677200 0.680314 0.683312 0.686175 0.688879 0.691394 0.693685 0.695710 0.697423 0.698765 0.699671 0.700066 0.699862 0.698958 0.697242 0.694584 0.690840 0.685856 0.679470 0.671522 0.661881 0.650465 0.637286 0.622492 0.606413 0.589587 0.572742 0.556735 0.542439 0.530630 0.521885 0.516547 0.514756 0.516547 0.521885 0.530630 0.542439 0.556735 0.572742 0.589587 0.606413 0.622492 0.637286 0.650465 0.661881 0.671522 0.679470 0.685856 0.690840 0.694584 0.697242 0.698958 0.699862 0.700066 0.699671 0.698765 0.697423 0.695710 0.693685 0.691394 0.688879 0.686175 0.683312 0.680314 0.677200 0.673985 0.670682 0.667298 0.663840 0.660309 0.656708 0.653035 0.649288 0.645464 0.641559 0.637572 0.633500 0.629343 0.625105 0.620794 0.616429 0.612037 0.607664 0.603374 0.599255 0.595416 0.591981 0.589062 0.586738 0.585027 0.583892 0.583259 0.583062 
0.591118 0.591266 0.591718 0.592512 0.593698 0.595323 0.597406 0.599935 0.602864 0.606127 0.609644 0.613342 0.617153 0.621023 0.624911 0.628787 0.632628 0.636421 0.640156 0.643827 0.647432 0.650968 0.654433 0.657825 0.661141 0.664377 0.667528 0.670584 0.673536 0.676369 0.679065 0.681603 0.683957 0.686095 0.687981 0.689571 0.690816 0.691658 0.692032 0.691863 0.691067 0.689552 0.687217 0.683954 0.679654 0.674212 0.667536 0.659568 0.650297 0.639788 0.628200 0.615809 0.603002 0.590258 0.578109 0.567071 0.557593 0.550008 0.544520 0.541215 0.540113 0.541215 0.544520 0.550008 0.557593 0.567071 0.578109 0.590258 0.603002 0.615809 0.628200 0.639788 0.650297 0.659568 0.667536 0.674212 0.679654 0.683954 0.687217 0.689552 0.691067 0.691863 0.692032 0.691658 0.690816 0.689571 0.687981 0.686095 0.683957 0.681603 0.679065 0.676369 0.673536 0.670584 0.667528 0.664377 0.661141 0.657825 0.654433 0.650968 0.647432 0.643827 0.640156 0.636421 0.632628 0.628787 0.624911 0.621023 0.617153 0.613342 0.609644 0.606127 0.602864 0.599935 0.597406 0.595323 0.593698 0.592512 0.591718 0.591266 0.591118 
0.597686 0.597799 0.598140 0.598729 0.599601 0.600792 0.602331 0.604228 0.606476 0.609045 0.611892 0.614965 0.618211 0.621578 0.625022 0.628508 0.632005 0.635493 0.638952 0.642371 0.645741 0.649052 0.652299 0.655475 0.658574 0.661588 0.664509 0.667325 0.670023 0.672587 0.674996 0.677229 0.679256 0.681046 0.682560 0.683754 0.684580 0.684980 0.684893 0.684249 0.682974 0.680989 0.678216 0.674577 0.670005 0.664450 0.657893 0.650356 0.641918 0.632723 0.622990 0.613001 0.603087 0.593596 0.584862 0.577169 0.570730 0.565676 0.562064 0.559900 0.559179 0.559900 0.562064 0.565676 0.570730 0.577169 0.584862 0.593596 0.603087 0.613001 0.622990 0.632723 0.641918 0.650356 0.657893 0.664450 0.670005 0.674577 0.678216 0.680989 0.682974 0.684249 0.684893 0.684980 0.684580 0.683754 0.682560 0.681046 0.679256 0.677229 0.674996 0.672587 0.670023 0.667325 0.664509 0.661588 0.658574 0.655475 0.652299 0.649052 0.645741 0.642371 0.638952 0.635493 0.632005 0.628508 0.625022 0.621578 0.618211 0.614965 0.611892 0.609045 0.606476 0.604228 0.602331 0.600792 0.599601 0.598729 0.598140 0.597799 0.597686 
0.603128 0.603216 0.603480 0.603935 0.604604 0.605513 0.606687 0.608144 0.609893 0.611926 0.614224 0.616757 0.619487 0.622376 0.625384 0.628474 0.631616 0.634782 0.637950 0.641102 0.644223 0.647299 0.650320 0.653276 0.656155 0.658948 0.661642 0.664224 0.666679 0.668986 0.671126 0.673074 0.674799 0.676270 0.677448 0.678290 0.678748 0.678771 0.678302 0.677282 0.675649 0.673345 0.670315 0.666519 0.661929 0.656546 0.650407 0.643588 0.636211 0.628448 0.620508 0.612628 0.605050 0.598003 0.591680 0.586228 0.581741 0.578259 0.575785 0.574305 0.573812 0.574305 0.575785 0.578259 0.581741 0.586228 0.591680 0.598003 0.605050 0.612628 0.620508 0.628448 0.636211 0.643588 0.650407 0.656546 0.661929 0.666519 0.670315 0.673345 0.675649 0.677282 0.678302 0.678771 0.678748 0.678290 0.677448 0.676270 0.674799 0.673074 0.671126 0.668986 0.666679 0.664224 0.661642 0.658948 0.656155 0.653276 0.650320 0.647299 0.644223 0.641102 0.637950 0.634782 0.631616 0.628474 0.625384 0.622376 0.619487 0.616757 0.614224 0.611926 0.609893 0.608144 0.606687 0.605513 0.604604 0.603935 0.603480 0.603216 0.603128 
0.607687 0.607756 0.607966 0.608328 0.608856 0.609571 0.610492 0.611637 0.613020 0.614645 0.616506 0.618590 0.620874 0.623330 0.625928 0.628637 0.631427 0.634269 0.637139 0.640016 0.642880 0.645715 0.648506 0.651237 0.653897 0.656470 0.658943 0.661298 0.663519 0.665584 0.667472 0.669155 0.670605 0.671788 0.672668 0.673204 0.673352 0.673067 0.672299 0.671002 0.669133 0.666651 0.663532 0.659763 0.655356 0.650347 0.644805 0.638834 0.632566 0.626161 0.619794 0.613642 0.607867 0.602611 0.597980 0.594045 0.590840 0.588369 0.586618 0.585573 0.585225 0.585573 0.586618 0.588369 0.590840 0.594045 0.597980 0.602611 0.607867 0.613642 0.619794 0.626161 0.632566 0.638834 0.644805 0.650347 0.655356 0.659763 0.663532 0.666651 0.669133 0.671002 0.672299 0.673067 0.673352 0.673204 0.672668 0.671788 0.670605 0.669155 0.667472 0.665584 0.663519 0.661298 0.658943 0.656470 0.653897 0.651237 0.648506 0.645715 0.642880 0.640016 0.637139 0.634269 0.631427 0.628637 0.625928 0.623330 0.620874 0.618590 0.616506 0.614645 0.613020 0.611637 0.610492 0.609571 0.608856 0.608328 0.607966 0.607756 0.607687 
