0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000233 -0.000927 -0.002070 -0.003640 -0.005607 -0.007936 -0.010583 -0.013498 -0.016628 -0.019914 -0.023294 -0.026706 -0.030086 -0.033372 -0.036502 -0.039417 -0.042064 -0.044393 -0.046360 -0.047930 -0.049073 -0.049767 -0.050000 -0.049767 -0.049073 -0.047930 -0.046360 -0.044393 -0.042064 -0.039417 -0.036502 -0.033372 -0.030086 -0.026706 -0.023294 -0.019914 -0.016628 -0.013498 -0.010583 -0.007936 -0.005607 -0.003640 -0.002070 -0.000927 -0.000233 0.000000 0.000233 0.000927 0.002070 0.003640 0.005607 0.007936 0.010583 0.013498 0.016628 0.019914 0.023294 0.026706 0.030086 0.033372 0.036502 0.039417 0.042064 0.044393 0.046360 0.047930 0.049073 0.049767 0.050000 0.049767 0.049073 0.047930 0.046360 0.044393 0.042064 0.039417 0.036502 0.033372 0.030086 0.026706 0.023294 0.019914 0.016628 0.013498 0.010583 0.007936 0.005607 0.003640 0.002070 0.000927 0.000233 0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 
-0.040871 -0.155039 -0.217257 -0.259998 -0.291824 -0.316301 -0.335329 -0.350077 -0.361321 -0.369596 -0.375265 -0.378548 -0.379510 -0.377995 -0.373415 -0.361017 -0.349306 -0.338024 -0.328127 -0.319633 -0.312383 -0.306184 -0.300850 -0.296211 -0.292110 -0.288408 -0.284980 -0.281712 -0.278500 -0.275252 -0.271885 -0.268322 -0.264498 -0.260352 -0.255835 -0.250903 -0.245523 -0.239667 -0.233317 -0.226463 -0.219104 -0.211243 -0.202895 -0.194078 -0.184819 -0.175150 -0.165109 -0.154736 -0.144078 -0.133181 -0.122096 -0.110873 -0.099562 -0.088211 -0.076866 -0.065567 -0.054350 -0.043242 -0.032259 -0.021405 -0.010666 -0.000000 0.010666 0.021405 0.032259 0.043242 0.054350 0.065567 0.076866 0.088211 0.099562 0.110873 0.122096 0.133181 0.144078 0.154736 0.165109 0.175150 0.184819 0.194078 0.202895 0.211243 0.219104 0.226463 0.233317 0.239667 0.245523 0.250903 0.255835 0.260352 0.264498 0.268322 0.271885 0.275252 0.278500 0.281712 0.284980 0.288408 0.292110 0.296211 0.300850 0.306184 0.312383 0.319633 0.328127 0.338024 0.349306 0.361017 0.373415 0.377995 0.379510 0.378548 0.375265 0.369596 0.361321 0.350077 0.335329 0.316301 0.291824 0.259998 0.217257 0.155039 0.040871 
-0.162969 -0.344052 -0.455057 -0.534535 -0.594728 -0.641381 -0.677775 -0.706008 -0.727520 -0.743326 -0.754146 -0.760469 -0.762578 -0.760556 -0.754248 -0.742598 -0.727272 -0.710406 -0.693216 -0.676434 -0.660379 -0.645151 -0.630738 -0.617068 -0.604041 -0.591543 -0.579459 -0.567671 -0.556070 -0.544551 -0.533017 -0.521378 -0.509554 -0.497473 -0.485073 -0.472299 -0.459106 -0.445457 -0.431324 -0.416687 -0.401535 -0.385863 -0.369675 -0.352980 -0.335795 -0.318142 -0.300047 -0.281542 -0.262662 -0.243444 -0.223927 -0.204152 -0.184160 -0.163990 -0.143682 -0.123269 -0.102783 -0.082252 -0.061696 -0.041131 -0.020565 -0.000000 0.020565 0.041131 0.061696 0.082252 0.102783 0.123269 0.143682 0.163990 0.184160 0.204152 0.223927 0.243444 0.262662 0.281542 0.300047 0.318142 0.335795 0.352980 0.369675 0.385863 0.401535 0.416687 0.431324 0.445457 0.459106 0.472299 0.485073 0.497473 0.509554 0.521378 0.533017 0.544551 0.556070 0.567671 0.579459 0.591543 0.604041 0.617068 0.630738 0.645151 0.660379 0.676434 0.693216 0.710406 0.727272 0.742598 0.754248 0.760556 0.762578 0.760469 0.754146 0.743326 0.727520 0.706008 0.677775 0.641381 0.594728 0.534535 0.455057 0.344052 0.162969 
-0.364758 -0.582191 -0.727518 -0.835272 -0.918266 -0.983137 -1.033934 -1.073372 -1.103376 -1.125358 -1.140364 -1.149172 -1.152349 -1.150307 -1.143353 -1.131692 -1.116005 -1.097380 -1.076910 -1.055439 -1.033545 -1.011586 -0.989766 -0.968187 -0.946882 -0.925843 -0.905030 -0.884386 -0.863844 -0.843332 -0.822776 -0.802104 -0.781248 -0.760141 -0.738727 -0.716951 -0.694769 -0.672141 -0.649037 -0.625432 -0.601310 -0.576661 -0.551481 -0.525774 -0.499548 -0.472817 -0.445602 -0.417926 -0.389815 -0.361300 -0.332414 -0.303191 -0.273667 -0.243877 -0.213858 -0.183643 -0.153267 -0.122761 -0.092155 -0.061475 -0.030749 -0.000000 0.030749 0.061475 0.092155 0.122761 0.153267 0.183643 0.213858 0.243877 0.273667 0.303191 0.332414 0.361300 0.389815 0.417926 0.445602 0.472817 0.499548 0.525774 0.551481 0.576661 0.601310 0.625432 0.649037 0.672141 0.694769 0.716951 0.738727 0.760141 0.781248 0.802104 0.822776 0.843332 0.863844 0.884386 0.905030 0.925843 0.946882 0.968187 0.989766 1.011586 1.033545 1.055439 1.076910 1.097380 1.116005 1.131692 1.143353 1.150307 1.152349 1.149172 1.140364 1.125358 1.103376 1.073372 1.033934 0.983137 0.918266 0.835272 0.727518 0.582191 0.364758 
-0.643702 -0.876978 -1.043499 -1.170551 -1.269867 -1.348091 -1.409536 -1.457233 -1.493422 -1.519804 -1.537699 -1.548144 -1.551968 -1.549859 -1.542418 -1.530219 -1.513909 -1.494223 -1.471909 -1.447639 -1.421961 -1.395290 -1.367929 -1.340085 -1.311895 -1.283442 -1.254772 -1.225900 -1.196819 -1.167511 -1.137945 -1.108088 -1.077899 -1.047340 -1.016374 -0.984963 -0.953076 -0.920685 -0.887766 -0.854300 -0.820274 -0.785681 -0.750517 -0.714787 -0.678496 -0.641659 -0.604291 -0.566413 -0.528049 -0.489228 -0.449979 -0.410335 -0.370329 -0.329998 -0.289376 -0.248502 -0.207412 -0.166143 -0.124731 -0.083213 -0.041624 -0.000000 0.041624 0.083213 0.124731 0.166143 0.207412 0.248502 0.289376 0.329998 0.370329 0.410335 0.449979 0.489228 0.528049 0.566413 0.604291 0.641659 0.678496 0.714787 0.750517 0.785681 0.820274 0.854300 0.887766 0.920685 0.953076 0.984963 1.016374 1.047340 1.077899 1.108088 1.137945 1.167511 1.196819 1.225900 1.254772 1.283442 1.311895 1.340085 1.367929 1.395290 1.421961 1.447639 1.471909 1.494223 1.513909 1.530219 1.542418 1.549859 1.551968 1.548144 1.537699 1.519804 1.493422 1.457233 1.409536 1.348091 1.269867 1.170551 1.043499 0.876978 0.643702 
-0.996293 -1.231474 -1.407952 -1.545762 -1.654822 -1.741244 -1.809245 -1.861940 -1.901726 -1.930494 -1.949760 -1.960761 -1.964521 -1.961911 -1.953694 -1.940563 -1.923175 -1.902154 -1.878086 -1.851495 -1.822830 -1.792465 -1.760696 -1.727756 -1.693824 -1.659031 -1.623473 -1.587217 -1.550309 -1.512774 -1.474626 -1.435870 -1.396503 -1.356516 -1.315902 -1.274647 -1.232742 -1.190178 -1.146947 -1.103045 -1.058469 -1.013223 -0.967312 -0.920745 -0.873536 -0.825701 -0.777261 -0.728240 -0.678665 -0.628565 -0.577974 -0.526925 -0.475456 -0.423605 -0.371412 -0.318917 -0.266163 -0.213192 -0.160046 -0.106770 -0.053407 -0.000000 0.053407 0.106770 0.160046 0.213192 0.266163 0.318917 0.371412 0.423605 0.475456 0.526925 0.577974 0.628565 0.678665 0.728240 0.777261 0.825701 0.873536 0.920745 0.967312 1.013223 1.058469 1.103045 1.146947 1.190178 1.232742 1.274647 1.315902 1.356516 1.396503 1.435870 1.474626 1.512774 1.550309 1.587217 1.623473 1.659031 1.693824 1.727756 1.760696 1.792465 1.822830 1.851495 1.878086 1.902154 1.923175 1.940563 1.953694 1.961911 1.964521 1.960761 1.949760 1.930494 1.901726 1.861940 1.809245 1.741244 1.654822 1.545762 1.407952 1.231474 0.996293 
-1.418095 -1.645614 -1.822841 -1.963810 -2.076445 -2.166048 -2.236522 -2.290899 -2.331612 -2.360647 -2.379641 -2.389954 -2.392727 -2.388929 -2.379390 -2.364835 -2.345899 -2.323144 -2.297065 -2.268090 -2.236588 -2.202869 -2.167194 -2.129776 -2.090791 -2.050381 -2.008659 -1.965717 -1.921626 -1.876444 -1.830213 -1.782969 -1.734738 -1.685540 -1.635394 -1.584314 -1.532312 -1.479401 -1.425594 -1.370905 -1.315348 -1.258942 -1.201705 -1.143659 -1.084829 -1.025242 -0.964928 -0.903919 -0.842250 -0.779958 -0.717083 -0.653667 -0.589753 -0.525386 -0.460614 -0.395484 -0.330045 -0.264348 -0.198443 -0.132383 -0.066217 -0.000000 0.066217 0.132383 0.198443 0.264348 0.330045 0.395484 0.460614 0.525386 0.589753 0.653667 0.717083 0.779958 0.842250 0.903919 0.964928 1.025242 1.084829 1.143659 1.201705 1.258942 1.315348 1.370905 1.425594 1.479401 1.532312 1.584314 1.635394 1.685540 1.734738 1.782969 1.830213 1.876444 1.921626 1.965717 2.008659 2.050381 2.090791 2.129776 2.167194 2.202869 2.236588 2.268090 2.297065 2.323144 2.345899 2.364835 2.379390 2.388929 2.392727 2.389954 2.379641 2.360647 2.331612 2.290899 2.236522 2.166048 2.076445 1.963810 1.822841 1.645614 1.418095 
-1.903806 -2.117051 -2.287774 -2.425469 -2.536189 -2.624352 -2.693437 -2.746298 -2.785322 -2.812511 -2.829549 -2.837852 -2.838604 -2.832801 -2.821280 -2.804742 -2.783782 -2.758897 -2.730508 -2.698970 -2.664580 -2.627590 -2.588209 -2.546618 -2.502968 -2.457385 -2.409980 -2.360844 -2.310058 -2.257691 -2.203801 -2.148441 -2.091657 -2.033491 -1.973981 -1.913163 -1.851070 -1.787737 -1.723195 -1.657478 -1.590620 -1.522656 -1.453621 -1.383554 -1.312495 -1.240484 -1.167566 -1.093786 -1.019191 -0.943831 -0.867757 -0.791023 -0.713682 -0.635791 -0.557408 -0.478591 -0.399401 -0.319898 -0.240144 -0.160201 -0.080132 -0.000000 0.080132 0.160201 0.240144 0.319898 0.399401 0.478591 0.557408 0.635791 0.713682 0.791023 0.867757 0.943831 1.019191 1.093786 1.167566 1.240484 1.312495 1.383554 1.453621 1.522656 1.590620 1.657478 1.723195 1.787737 1.851070 1.913163 1.973981 2.033491 2.091657 2.148441 2.203801 2.257691 2.310058 2.360844 2.409980 2.457385 2.502968 2.546618 2.588209 2.627590 2.664580 2.698970 2.730508 2.758897 2.783782 2.804742 2.821280 2.832801 2.838604 2.837852 2.829549 2.812511 2.785322 2.746298 2.693437 2.624352 2.536189 2.425469 2.287774 2.117051 1.903806 
-2.447316 -2.641741 -2.800419 -2.929562 -3.033639 -3.116237 -3.180404 -3.228779 -3.263652 -3.286989 -3.300460 -3.305470 -3.303189 -3.294584 -3.280450 -3.261434 -3.238062 -3.210759 -3.179869 -3.145669 -3.108387 -3.068207 -3.025287 -2.979758 -2.931734 -2.881315 -2.828589 -2.773637 -2.716531 -2.657338 -2.596122 -2.532943 -2.467855 -2.400914 -2.332173 -2.261684 -2.189497 -2.115663 -2.040234 -1.963262 -1.884799 -1.804898 -1.723614 -1.641003 -1.557122 -1.472030 -1.385789 -1.298459 -1.210106 -1.120794 -1.030590 -0.939564 -0.847784 -0.755323 -0.662253 -0.568648 -0.474581 -0.380129 -0.285368 -0.190375 -0.095226 -0.000000 0.095226 0.190375 0.285368 0.380129 0.474581 0.568648 0.662253 0.755323 0.847784 0.939564 1.030590 1.120794 1.210106 1.298459 1.385789 1.472030 1.557122 1.641003 1.723614 1.804898 1.884799 1.963262 2.040234 2.115663 2.189497 2.261684 2.332173 2.400914 2.467855 2.532943 2.596122 2.657338 2.716531 2.773637 2.828589 2.881315 2.931734 2.979758 3.025287 3.068207 3.108387 3.145669 3.179869 3.210759 3.238062 3.261434 3.280450 3.294584 3.303189 3.305470 3.300460 3.286989 3.263652 3.228779 3.180404 3.116237 3.033639 2.929562 2.800419 2.641741 2.447316 
-3.041792 -3.214249 -3.356661 -3.472943 -3.566334 -3.639746 -3.695852 -3.737091 -3.765629 -3.783354 -3.791870 -3.792517 -3.786398 -3.774406 -3.757257 -3.735512 -3.709608 -3.679877 -3.646570 -3.609874 -3.569931 -3.526849 -3.480717 -3.431608 -3.379588 -3.324715 -3.267050 -3.206647 -3.143566 -3.077862 -3.009595 -2.938824 -2.865609 -2.790013 -2.712098 -2.631927 -2.549567 -2.465085 -2.378547 -2.290024 -2.199586 -2.107306 -2.013258 -1.917517 -1.820161 -1.721268 -1.620919 -1.519196 -1.416182 -1.311962 -1.206623 -1.100253 -0.992941 -0.884777 -0.775854 -0.666264 -0.556100 -0.445457 -0.334429 -0.223113 -0.111605 -0.000000 0.111605 0.223113 0.334429 0.445457 0.556100 0.666264 0.775854 0.884777 0.992941 1.100253 1.206623 1.311962 1.416182 1.519196 1.620919 1.721268 1.820161 1.917517 2.013258 2.107306 2.199586 2.290024 2.378547 2.465085 2.549567 2.631927 2.712098 2.790013 2.865609 2.938824 3.009595 3.077862 3.143566 3.206647 3.267050 3.324715 3.379588 3.431608 3.480717 3.526849 3.569931 3.609874 3.646570 3.679877 3.709608 3.735512 3.757257 3.774406 3.786398 3.792517 3.791870 3.783354 3.765629 3.737091 3.695852 3.639746 3.566334 3.472943 3.356661 3.214249 3.041792 
-3.679756 -3.827830 -3.950536 -4.050286 -4.129479 -4.190557 -4.235923 -4.267832 -4.288316 -4.299135 -4.301773 -4.297453 -4.287162 -4.271683 -4.251616 -4.227414 -4.199392 -4.167762 -4.132648 -4.094116 -4.052196 -4.006897 -3.958219 -3.906163 -3.850737 -3.791952 -3.729831 -3.664403 -3.595706 -3.523786 -3.448693 -3.370487 -3.289229 -3.204988 -3.117835 -3.027846 -2.935099 -2.839677 -2.741665 -2.641150 -2.538221 -2.432973 -2.325498 -2.215895 -2.104261 -1.990698 -1.875309 -1.758198 -1.639471 -1.519237 -1.397605 -1.274687 -1.150594 -1.025441 -0.899341 -0.772412 -0.644770 -0.516532 -0.387817 -0.258744 -0.129432 -0.000000 0.129432 0.258744 0.387817 0.516532 0.644770 0.772412 0.899341 1.025441 1.150594 1.274687 1.397605 1.519237 1.639471 1.758198 1.875309 1.990698 2.104261 2.215895 2.325498 2.432973 2.538221 2.641150 2.741665 2.839677 2.935099 3.027846 3.117835 3.204988 3.289229 3.370487 3.448693 3.523786 3.595706 3.664403 3.729831 3.791952 3.850737 3.906163 3.958219 4.006897 4.052196 4.094116 4.132648 4.167762 4.199392 4.227414 4.251616 4.271683 4.287162 4.297453 4.301773 4.299135 4.288316 4.267832 4.235923 4.190557 4.129479 4.050286 3.950536 3.827830 3.679756 
