1.000000 0.999722 0.998889 0.997503 0.995564 0.993075 0.990040 0.986463 0.982349 0.977702 0.972529 0.966836 0.960632 0.953923 0.946719 0.939029 0.930862 0.922229 0.913140 0.903607 0.893643 0.883258 0.872466 0.861279 0.849712 0.837778 0.825492 0.812868 0.799920 0.786664 0.773116 0.759290 0.745204 0.730872 0.716310 0.701537 0.686566 0.671416 0.656103 0.640643 0.625053 0.609350 0.593550 0.577671 0.561728 0.545739 0.529719 0.513685 0.497653 0.481639 0.465659 0.449729 0.433865 0.418080 0.402392 0.387253 0.372324 0.357535 0.342897 0.328420 0.314115 0.299992 0.286060 0.272331 0.258813 0.245516 0.232451 0.219627 0.207056 0.194746 0.182709 0.170954 0.159493 0.148336 0.137494 0.126978 0.116799 0.106968 0.097495 0.088393 0.079671 0.071341 0.063414 0.055899 0.048808 0.042150 0.035935 0.030172 0.024871 0.020039 0.015686 0.011819 0.008444 0.005569 0.003200 0.001342 0.000000 -0.000807 -0.001059 -0.000754 0.000111 0.001538 0.003529 0.006084 0.009204 0.012888 0.017135 0.021944 0.027313 0.033237 0.039713 0.046737 0.054303 0.062405 0.071035 0.080186 0.089848 0.100011 0.110666 0.121800 0.133400 0.145454 0.157946 0.170861 0.184183 0.197895 0.211979 0.226416 0.241187 0.256273 0.271651 0.287301 0.303202 0.319330 0.335664 0.352181 0.368857 0.385670 0.402518 0.419024 0.435609 0.452254 0.468937 0.485642 0.502347 0.519034 0.535684 0.552278 0.568798 0.585224 0.601540 0.617726 0.633766 0.649642 0.665337 0.680834 0.696117 0.711170 0.725978 0.740525 0.754796 0.768777 0.782454 0.795813 0.808841 0.821526 0.833854 0.845814 0.857395 0.868585 0.879374 0.889753 0.899711 0.909239 0.918330 0.926974 0.935164 0.942893 0.950154 0.956941 0.963248 0.969070 0.974401 0.979239 0.983577 0.987414 0.990745 0.993568 0.995881 0.997682 0.998969 0.999742 1.000000 
1.005687 1.004632 1.002833 1.000391 0.997393 0.993894 0.989923 0.985493 0.980610 0.975276 0.969493 0.963262 0.956586 0.949468 0.941912 0.933925 0.925513 0.916683 0.907442 0.897800 0.887766 0.877349 0.866560 0.855410 0.843911 0.832075 0.819913 0.807439 0.794666 0.781607 0.768277 0.754689 0.740858 0.726799 0.712526 0.698055 0.683400 0.668577 0.653602 0.638489 0.623255 0.607915 0.592485 0.576980 0.561416 0.545809 0.530175 0.514530 0.498890 0.483271 0.467692 0.452170 0.436727 0.421388 0.406185 0.391172 0.376337 0.361664 0.347151 0.332798 0.318611 0.304595 0.290759 0.277109 0.263654 0.250402 0.237363 0.224543 0.211953 0.199600 0.187494 0.175643 0.164056 0.152742 0.141711 0.130971 0.120531 0.110402 0.100591 0.091109 0.081965 0.073168 0.064727 0.056654 0.048956 0.041645 0.034731 0.028226 0.022141 0.016492 0.011294 0.006568 0.002337 -0.001372 -0.004525 -0.007090 -0.009036 -0.010334 -0.010968 -0.010931 -0.010229 -0.008871 -0.006870 -0.004240 -0.000993 0.002860 0.007309 0.012346 0.017963 0.024152 0.030906 0.038218 0.046079 0.054483 0.063420 0.072881 0.082855 0.093334 0.104304 0.115753 0.127668 0.140035 0.152839 0.166064 0.179693 0.193708 0.208090 0.222821 0.237880 0.253246 0.268898 0.284813 0.300967 0.317336 0.333895 0.350615 0.367466 0.384408 0.401390 0.418347 0.435309 0.452283 0.469263 0.486239 0.503195 0.520115 0.536982 0.553779 0.570487 0.587089 0.603568 0.619906 0.636087 0.652093 0.667907 0.683514 0.698898 0.714043 0.728934 0.743557 0.757898 0.771942 0.785677 0.799090 0.812167 0.824899 0.837272 0.849277 0.860902 0.872139 0.882978 0.893410 0.903427 0.913020 0.922184 0.930910 0.939194 0.947028 0.954408 0.961328 0.967785 0.973774 0.979292 0.984333 0.988894 0.992968 0.996546 0.999610 1.002135 1.004076 1.005368 1.005928 1.005687 
1.015032 1.013430 1.010969 1.007746 1.003867 0.999425 0.994487 0.989102 0.983301 0.977102 0.970517 0.963552 0.956210 0.948496 0.940410 0.931956 0.923136 0.913955 0.904418 0.894529 0.884294 0.873721 0.862816 0.851589 0.840049 0.828204 0.816065 0.803643 0.790949 0.777994 0.764791 0.751352 0.737690 0.723818 0.709750 0.695498 0.681077 0.666501 0.651783 0.636938 0.621981 0.606926 0.591787 0.576579 0.561317 0.546015 0.530688 0.515352 0.500022 0.484712 0.469440 0.454222 0.439076 0.424019 0.409070 0.394246 0.379555 0.365003 0.350594 0.336330 0.322218 0.308264 0.294472 0.280850 0.267405 0.254143 0.241071 0.228196 0.215526 0.203067 0.190826 0.178811 0.167028 0.155485 0.144189 0.133147 0.122367 0.111855 0.101620 0.091669 0.082010 0.072652 0.063603 0.054874 0.046475 0.038418 0.030718 0.023390 0.016456 0.009938 0.003867 -0.001723 -0.006792 -0.011293 -0.015178 -0.018400 -0.020913 -0.022685 -0.023693 -0.023930 -0.023401 -0.022120 -0.020108 -0.017389 -0.013985 -0.009920 -0.005213 0.000118 0.006057 0.012590 0.019705 0.027390 0.035633 0.044425 0.053755 0.063611 0.073982 0.084856 0.096222 0.108065 0.120372 0.133128 0.146318 0.159924 0.173930 0.188317 0.203066 0.218158 0.233571 0.249284 0.265275 0.281520 0.297995 0.314675 0.331533 0.348542 0.365673 0.382894 0.400172 0.417479 0.434802 0.452130 0.469450 0.486750 0.504015 0.521230 0.538378 0.555441 0.572404 0.589249 0.605959 0.622518 0.638908 0.655113 0.671118 0.686907 0.702464 0.717776 0.732827 0.747604 0.762093 0.776282 0.790158 0.803710 0.816926 0.829796 0.842310 0.854458 0.866231 0.877621 0.888621 0.899223 0.909420 0.919207 0.928577 0.937527 0.946050 0.954142 0.961799 0.969017 0.975789 0.982110 0.987972 0.993363 0.998268 1.002665 1.006523 1.009798 1.012431 1.014350 1.015470 1.015713 1.015032 
1.027304 1.025253 1.022268 1.018434 1.013852 1.008623 1.002836 0.996564 0.989863 0.982773 0.975323 0.967533 0.959415 0.950979 0.942229 0.933170 0.923804 0.914134 0.904162 0.893892 0.883327 0.872470 0.861328 0.849906 0.838209 0.826245 0.814022 0.801548 0.788832 0.775883 0.762712 0.749329 0.735745 0.721972 0.708020 0.693902 0.679630 0.665217 0.650676 0.636018 0.621257 0.606407 0.591480 0.576489 0.561449 0.546372 0.531272 0.516162 0.501057 0.485970 0.470916 0.455907 0.440958 0.426082 0.411292 0.396600 0.382015 0.367545 0.353196 0.338974 0.324885 0.310934 0.297128 0.283471 0.269969 0.256628 0.243453 0.230450 0.217624 0.204981 0.192525 0.180263 0.168199 0.156339 0.144688 0.133253 0.122037 0.111049 0.100294 0.089778 0.079511 0.069501 0.059757 0.050292 0.041120 0.032257 0.023724 0.015546 0.007752 0.000378 -0.006534 -0.012936 -0.018775 -0.023994 -0.028535 -0.032342 -0.035366 -0.037570 -0.038928 -0.039431 -0.039081 -0.037893 -0.035891 -0.033102 -0.029556 -0.025284 -0.020314 -0.014673 -0.008385 -0.001470 0.006051 0.014162 0.022847 0.032092 0.041882 0.052203 0.063043 0.074388 0.086224 0.098536 0.111310 0.124530 0.138180 0.152243 0.166700 0.181533 0.196723 0.212249 0.228089 0.244223 0.260626 0.277276 0.294148 0.311218 0.328459 0.345844 0.363348 0.380942 0.398602 0.416303 0.434024 0.451749 0.469462 0.487145 0.504783 0.522359 0.539856 0.557259 0.574549 0.591711 0.608727 0.625582 0.642258 0.658742 0.675016 0.691067 0.706880 0.722440 0.737735 0.752751 0.767476 0.781898 0.796006 0.809790 0.823239 0.836344 0.849097 0.861489 0.873514 0.885164 0.896432 0.907315 0.917805 0.927899 0.937591 0.946878 0.955753 0.964213 0.972251 0.979859 0.987028 0.993744 0.999991 1.005746 1.010978 1.015648 1.019704 1.023086 1.025720 1.027527 1.028429 1.028366 1.027304 
1.042360 1.039936 1.036524 1.032197 1.027046 1.021170 1.014664 1.007612 1.000088 0.992150 0.983845 0.975207 0.966264 0.957033 0.947528 0.937759 0.927731 0.917449 0.906916 0.896135 0.885110 0.873841 0.862333 0.850589 0.838614 0.826411 0.813986 0.801345 0.788496 0.775445 0.762199 0.748769 0.735162 0.721388 0.707456 0.693378 0.679162 0.664821 0.650365 0.635804 0.621152 0.606418 0.591616 0.576756 0.561850 0.546911 0.531950 0.516979 0.502010 0.487055 0.472125 0.457233 0.442389 0.427604 0.412888 0.398250 0.383699 0.369242 0.354886 0.340636 0.326498 0.312478 0.298580 0.284808 0.271168 0.257663 0.244298 0.231076 0.218002 0.205080 0.192312 0.179704 0.167258 0.154979 0.142871 0.130939 0.119187 0.107621 0.096248 0.085076 0.074113 0.063370 0.052861 0.042602 0.032613 0.022916 0.013540 0.004520 -0.004106 -0.012290 -0.019982 -0.027122 -0.033651 -0.039503 -0.044617 -0.048935 -0.052405 -0.054989 -0.056660 -0.057406 -0.057227 -0.056137 -0.054158 -0.051319 -0.047653 -0.043194 -0.037976 -0.032032 -0.025393 -0.018087 -0.010139 -0.001573 0.007590 0.017332 0.027633 0.038476 0.049846 0.061726 0.074101 0.086953 0.100267 0.114025 0.128212 0.142807 0.157794 0.173151 0.188860 0.204900 0.221248 0.237883 0.254781 0.271920 0.289274 0.306819 0.324530 0.342382 0.360349 0.378407 0.396530 0.414697 0.432885 0.451075 0.469248 0.487386 0.505471 0.523485 0.541412 0.559234 0.576934 0.594497 0.611905 0.629142 0.646194 0.663044 0.679678 0.696082 0.712242 0.728144 0.743777 0.759128 0.774185 0.788939 0.803378 0.817494 0.831278 0.844722 0.857818 0.870560 0.882942 0.894957 0.906601 0.917868 0.928754 0.939255 0.949364 0.959078 0.968388 0.977287 0.985765 0.993808 1.001400 1.008518 1.015135 1.021216 1.026717 1.031587 1.035762 1.039174 1.041747 1.043409 1.044092 1.043749 1.042360 
1.060259 1.057525 1.053764 1.049040 1.043431 1.037029 1.029925 1.022209 1.013961 1.005253 0.996144 0.986684 0.976912 0.966859 0.956548 0.945998 0.935221 0.924227 0.913022 0.901613 0.890002 0.878193 0.866189 0.853993 0.841606 0.829033 0.816277 0.803343 0.790235 0.776958 0.763518 0.749921 0.736175 0.722286 0.708263 0.694113 0.679846 0.665470 0.650994 0.636427 0.621780 0.607062 0.592283 0.577453 0.562582 0.547680 0.532757 0.517824 0.502891 0.487966 0.473061 0.458184 0.443344 0.428550 0.413810 0.399131 0.384521 0.369985 0.355530 0.341160 0.326881 0.312695 0.298608 0.284622 0.270742 0.256969 0.243307 0.229759 0.216327 0.203014 0.189822 0.176754 0.163814 0.151004 0.138328 0.125792 0.113399 0.101157 0.089075 0.077161 0.065428 0.053891 0.042569 0.031482 0.020658 0.010127 -0.000073 -0.009900 -0.019306 -0.028236 -0.036630 -0.044426 -0.051557 -0.057957 -0.063562 -0.068314 -0.072164 -0.075072 -0.077011 -0.077968 -0.077940 -0.076940 -0.074987 -0.072109 -0.068337 -0.063709 -0.058261 -0.052030 -0.045050 -0.037355 -0.028977 -0.019943 -0.010280 -0.000013 0.010836 0.022246 0.034196 0.046668 0.059642 0.073100 0.087023 0.101393 0.116191 0.131398 0.146994 0.162959 0.179271 0.195910 0.212853 0.230078 0.247561 0.265280 0.283209 0.301324 0.319601 0.338015 0.356541 0.375156 0.393835 0.412557 0.431298 0.450038 0.468758 0.487437 0.506057 0.524600 0.543048 0.561383 0.579589 0.597649 0.615546 0.633266 0.650792 0.668111 0.685207 0.702067 0.718679 0.735029 0.751105 0.766898 0.782396 0.797589 0.812469 0.827027 0.841256 0.855147 0.868696 0.881895 0.894739 0.907224 0.919343 0.931093 0.942466 0.953459 0.964062 0.974269 0.984070 0.993450 1.002395 1.010884 1.018892 1.026390 1.033338 1.039693 1.045403 1.050408 1.054643 1.058038 1.060522 1.062032 1.062512 1.061925 1.060259 
1.081154 1.078167 1.074124 1.069080 1.063104 1.056277 1.048686 1.040415 1.031549 1.022165 1.012329 1.002103 0.991536 0.980672 0.969543 0.958178 0.946598 0.934820 0.922858 0.910719 0.898413 0.885945 0.873319 0.860538 0.847607 0.834527 0.821302 0.807935 0.794429 0.780788 0.767016 0.753118 0.739098 0.724963 0.710717 0.696367 0.681921 0.667383 0.652763 0.638067 0.623303 0.608479 0.593603 0.578683 0.563727 0.548744 0.533741 0.518727 0.503710 0.488698 0.473697 0.458717 0.443763 0.428842 0.413961 0.399125 0.384340 0.369610 0.354940 0.340334 0.325795 0.311326 0.296930 0.282609 0.268366 0.254202 0.240119 0.226119 0.212204 0.198375 0.184635 0.170986 0.157431 0.143974 0.130619 0.117373 0.104241 0.091234 0.078362 0.065639 0.053082 0.040711 0.028549 0.016626 0.004976 -0.006364 -0.017350 -0.027930 -0.038050 -0.047650 -0.056666 -0.065032 -0.072679 -0.079543 -0.085560 -0.090675 -0.094839 -0.098014 -0.100174 -0.101303 -0.101400 -0.100471 -0.098535 -0.095616 -0.091746 -0.086960 -0.081295 -0.074788 -0.067478 -0.059402 -0.050594 -0.041088 -0.030914 -0.020102 -0.008678 0.003332 0.015904 0.029015 0.042643 0.056767 0.071366 0.086418 0.101903 0.117801 0.134088 0.150745 0.167750 0.185079 0.202710 0.220620 0.238786 0.257184 0.275788 0.294576 0.313523 0.332603 0.351794 0.371070 0.390409 0.409788 0.429184 0.448577 0.467945 0.487268 0.506527 0.525704 0.544779 0.563735 0.582555 0.601223 0.619722 0.638036 0.656151 0.674053 0.691727 0.709160 0.726340 0.743255 0.759895 0.776247 0.792304 0.808055 0.823493 0.838610 0.853398 0.867851 0.881963 0.895727 0.909139 0.922193 0.934881 0.947199 0.959139 0.970692 0.981849 0.992597 1.002921 1.012803 1.022220 1.031147 1.039550 1.047393 1.054630 1.061211 1.067080 1.072175 1.076433 1.079787 1.082176 1.083543 1.083844 1.083050 1.081154 
1.105254 1.102062 1.097794 1.092495 1.086226 1.079059 1.071071 1.062344 1.052958 1.042991 1.032515 1.021597 1.010293 0.998656 0.986729 0.974549 0.962145 0.949544 0.936764 0.923823 0.910732 0.897503 0.884142 0.870656 0.857050 0.843328 0.829493 0.815549 0.801499 0.787345 0.773091 0.758741 0.744297 0.729764 0.715145 0.700446 0.685671 0.670825 0.655914 0.640942 0.625916 0.610842 0.595725 0.580572 0.565388 0.550181 0.534956 0.519719 0.504477 0.489234 0.473998 0.458772 0.443563 0.428374 0.413211 0.398078 0.382977 0.367913 0.352889 0.337905 0.322966 0.308073 0.293227 0.278430 0.263683 0.248988 0.234344 0.219755 0.205220 0.190743 0.176325 0.161970 0.147681 0.133463 0.119324 0.105271 0.091315 0.077468 0.063745 0.050165 0.036749 0.023525 0.010521 -0.002226 -0.014677 -0.026786 -0.038503 -0.049773 -0.060536 -0.070730 -0.080287 -0.089141 -0.097226 -0.104478 -0.110835 -0.116246 -0.120663 -0.124051 -0.126383 -0.127645 -0.127833 -0.126950 -0.125014 -0.122045 -0.118072 -0.113128 -0.107249 -0.100474 -0.092840 -0.084387 -0.075151 -0.065170 -0.054476 -0.043104 -0.031083 -0.018444 -0.005215 0.008579 0.022912 0.037758 0.053095 0.068897 0.085144 0.101810 0.118873 0.136311 0.154099 0.172214 0.190632 0.209330 0.228282 0.247466 0.266856 0.286427 0.306156 0.326017 0.345987 0.366041 0.386155 0.406308 0.426476 0.446637 0.466771 0.486857 0.506874 0.526804 0.546628 0.566328 0.585886 0.605286 0.624512 0.643548 0.662380 0.680992 0.699373 0.717508 0.735386 0.752996 0.770326 0.787367 0.804110 0.820545 0.836665 0.852461 0.867928 0.883058 0.897844 0.912280 0.926359 0.940074 0.953417 0.966380 0.978952 0.991122 1.002876 1.014196 1.025063 1.035454 1.045340 1.054689 1.063463 1.071618 1.079108 1.085880 1.091875 1.097035 1.101299 1.104609 1.106908 1.108151 1.108301 1.107337 1.105254 
1.132809 1.129454 1.125005 1.119502 1.112998 1.105556 1.097245 1.088141 1.078319 1.067855 1.056822 1.045286 1.033312 1.020957 1.008270 0.995296 0.982074 0.968635 0.955009 0.941216 0.927277 0.913206 0.899017 0.884720 0.870322 0.855831 0.841251 0.826588 0.811845 0.797026 0.782133 0.767169 0.752138 0.737043 0.721885 0.706669 0.691398 0.676075 0.660703 0.645287 0.629830 0.614336 0.598810 0.583255 0.567676 0.552077 0.536462 0.520834 0.505199 0.489559 0.473919 0.458282 0.442651 0.427029 0.411418 0.395822 0.380241 0.364679 0.349136 0.333614 0.318113 0.302635 0.287180 0.271750 0.256344 0.240964 0.225611 0.210286 0.194992 0.179730 0.164506 0.149322 0.134186 0.119104 0.104086 0.089145 0.074293 0.059548 0.044929 0.030462 0.016172 0.002093 -0.011740 -0.025286 -0.038499 -0.051329 -0.063722 -0.075619 -0.086957 -0.097672 -0.107699 -0.116971 -0.125424 -0.132997 -0.139632 -0.145280 -0.149896 -0.153447 -0.155907 -0.157261 -0.157504 -0.156638 -0.154677 -0.151638 -0.147548 -0.142437 -0.136339 -0.129292 -0.121332 -0.112499 -0.102831 -0.092367 -0.081143 -0.069195 -0.056557 -0.043261 -0.029340 -0.014823 0.000261 0.015885 0.032020 0.048641 0.065722 0.083237 0.101161 0.119469 0.138136 0.157136 0.176445 0.196038 0.215889 0.235973 0.256265 0.276740 0.297373 0.318139 0.339013 0.359971 0.380990 0.402045 0.423115 0.444176 0.465208 0.486188 0.507098 0.527916 0.548625 0.569205 0.589639 0.609911 0.630003 0.649901 0.669590 0.689054 0.708282 0.727260 0.745976 0.764419 0.782578 0.800443 0.818005 0.835255 0.852185 0.868786 0.885051 0.900972 0.916540 0.931749 0.946590 0.961053 0.975128 0.988803 1.002065 1.014897 1.027283 1.039200 1.050625 1.061528 1.071876 1.081635 1.090761 1.099210 1.106932 1.113874 1.119981 1.125198 1.129469 1.132742 1.134970 1.136113 1.136143 1.135043 1.132809 
1.164105 1.160620 1.156025 1.150356 1.143659 1.135989 1.127410 1.117988 1.107795 1.096901 1.085378 1.073292 1.060710 1.047690 1.034288 1.020554 1.006532 0.992261 0.977775 0.963104 0.948273 0.933303 0.918212 0.903015 0.887724 0.872350 0.856901 0.841384 0.825805 0.810168 0.794477 0.778737 0.762949 0.747117 0.731243 0.715329 0.699378 0.683392 0.667373 0.651323 0.635246 0.619142 0.603015 0.586867 0.570699 0.554515 0.538317 0.522107 0.505886 0.489657 0.473421 0.457181 0.440937 0.424692 0.408445 0.392198 0.375951 0.359705 0.343461 0.327219 0.310978 0.294740 0.278504 0.262272 0.246043 0.229819 0.213603 0.197395 0.181200 0.165022 0.148866 0.132739 0.116651 0.100611 0.084633 0.068733 0.052929 0.037242 0.021698 0.006326 -0.008842 -0.023768 -0.038411 -0.052726 -0.066663 -0.080169 -0.093185 -0.105651 -0.117506 -0.128683 -0.139120 -0.148752 -0.157516 -0.165356 -0.172218 -0.178053 -0.182822 -0.186492 -0.189038 -0.190446 -0.190708 -0.189826 -0.187810 -0.184676 -0.180447 -0.175150 -0.168817 -0.161483 -0.153184 -0.143960 -0.133847 -0.122886 -0.111114 -0.098569 -0.085288 -0.071306 -0.056657 -0.041374 -0.025489 -0.009033 0.007963 0.025471 0.043461 0.061906 0.080778 0.100049 0.119693 0.139682 0.159991 0.180591 0.201458 0.222564 0.243883 0.265390 0.287058 0.308862 0.330777 0.352777 0.374839 0.396939 0.419053 0.441159 0.463233 0.485256 0.507205 0.529061 0.550803 0.572415 0.593876 0.615171 0.636282 0.657194 0.677891 0.698360 0.718586 0.738556 0.758258 0.777681 0.796813 0.815645 0.834165 0.852365 0.870234 0.887765 0.904947 0.921772 0.938230 0.954310 0.970002 0.985294 1.000172 1.014622 1.028625 1.042164 1.055214 1.067752 1.079748 1.091171 1.101984 1.112149 1.121622 1.130358 1.138307 1.145418 1.151640 1.156921 1.161213 1.164469 1.166649 1.167720 1.167660 1.166455 1.164105 
