-0.000000 -0.000233 -0.000927 -0.002070 -0.003640 -0.005607 -0.007936 -0.010583 -0.013498 -0.016628 -0.019914 -0.023294 -0.026706 -0.030086 -0.033372 -0.036502 -0.039417 -0.042064 -0.044393 -0.046360 -0.047930 -0.049073 -0.049767 -0.050000 -0.049767 -0.049073 -0.047930 -0.046360 -0.044393 -0.042064 -0.039417 -0.036502 -0.033372 -0.030086 -0.026706 -0.023294 -0.019914 -0.016628 -0.013498 -0.010583 -0.007936 -0.005607 -0.003640 -0.002070 -0.000927 -0.000233 0.000000 0.000233 0.000927 0.002070 0.003640 0.005607 0.007936 0.010583 0.013498 0.016628 0.019914 0.023294 0.026706 0.030086 0.033372 0.036502 0.039417 0.042064 0.044393 0.046360 0.047930 0.049073 0.049767 0.050000 0.049767 0.049073 0.047930 0.046360 0.044393 0.042064 0.039417 0.036502 0.033372 0.030086 0.026706 0.023294 0.019914 0.016628 0.013498 0.010583 0.007936 0.005607 0.003640 0.002070 0.000927 0.000233 0.000000 
2725481447120118487028518665708677264778304184423284736.000000 -18.816065 -25060272622122344.000000 16359.734397 -2168.585107 -122.728806 230263993512731535132852224.000000 -193.681899 699.022247 -196.722169 -1799.223867 184.476911 2092.871135 -522.112009 4014.404921 -2301.958042 822.486698 -95.978838 6.421870 78.498665 -9.284255 -125.877244 859.540653 -1211.820694 1127.094296 -466.158267 435.392522 -157.245209 -16.153791 111.125153 -160.315724 162.430994 -149.817955 132.894111 -137.153117 116.651531 -30.529069 108.289529 -105918.068143 163.336050 -278.771469 1798.750676 -33375.632147 4491077.540650 -21.798520 7.353715 -342658252947956.437500 74.024244 -32.620629 -464.232025 530467512445166646259089408.000000 -1204.439283 763.670016 -604.393003 6784.706059 -99.883765 42.841625 7.680678 4.981039 41.587839 -34.433503 80.417292 -77.472058 47.302491 69.014845 -263.494013 334.151872 -718.541991 385.332037 -417.120946 258.288220 -303.538655 390.717716 -837.085907 1044.554830 -4375.764390 991.755387 -186.411917 -67.117768 124.896384 -552.811883 1547.265876 -1265.758195 42.980908 43.158598 -321.467876 18385636570.728760 -4789.006829 114.776267 -169264053762565012716206596776568538791936.000000 733.240348 -9.198942 2725481447120118487028518665708677264778304184423284736.000000 
5410918369832150888558896359319493067963248312074633216.000000 -19.539182 -23418923242927268.000000 1364.813879 -2442.268598 -140.521277 220085876562866759614332928.000000 -227.912931 668.202292 -307.712284 -3622.096834 316.552100 3876.782354 -850.575671 6012.474756 -4587.356473 1585.327086 -181.456574 30.120853 253.666316 -8.806132 -244.969583 1673.363091 -2777.365012 2146.722319 -867.228090 714.770473 -257.776621 -29.364475 189.184722 -311.502345 318.241671 -307.498454 242.355359 -273.867593 206.048673 -64.516855 115.675645 -161528.007158 190.068179 -362.991209 1851.535714 -50519.313861 4768589.103202 -26.399190 8.511719 -432366505228561.125000 89.780887 -33.895279 -485.273516 1049557177940114787830595584.000000 -1312.587480 1026.522470 -672.546874 12157.627058 -104.627873 90.067610 10.617909 3.975876 72.794164 -66.648141 148.873102 -147.421546 84.174700 110.349805 -437.650782 594.261497 -1399.334624 709.106412 -673.566217 484.472692 -514.706978 665.334036 -1512.987451 2105.920070 -8833.918097 1953.769966 -314.020154 -27.506900 168.959111 -929.710709 3090.595477 -2394.609768 49.503158 118.644961 -344.878994 34865046836.314651 -5415.604157 113.881888 -338419722038369613032579185741573690228736.000000 -342.403740 -8.810704 5410918369832150888558896359319493067963248312074633216.000000 
8061022950701128870750571773529601655412256061270261760.000000 -16.650513 -21613323783630084.000000 -9007.250392 -2331.931596 -171.045822 207877890072598739335249920.000000 -274.508174 612.445922 -400.537059 -5451.195759 427.562955 3536.874852 -1090.070148 7922.849628 -6874.497772 2276.809723 -250.419038 61.881993 409.686479 -6.469082 -322.742014 2145.307800 -4706.458107 2931.244084 -1119.879088 835.421724 -297.133925 -39.285975 216.294352 -442.321619 450.184175 -463.309582 316.722869 -398.231654 258.717350 -96.894411 106.657920 -200811.604485 194.550526 -426.392081 1702.336859 -63088.414892 4498582.982267 -28.210526 8.666679 -436572544086978.000000 93.301118 -33.195826 -424.837803 1559076741900090587893202944.000000 -1185.031604 1215.063621 -678.652581 17107.039666 -96.604189 136.088825 12.882021 3.224499 97.697969 -86.758803 206.489244 -202.618019 107.184359 131.530986 -514.586898 809.780777 -2000.517839 975.566992 -777.355275 623.962523 -611.928580 785.699130 -1951.943794 3193.562276 -13472.861099 2932.288627 -425.832867 -9.791637 207.543155 -1227.328421 4629.329018 -3379.530710 47.718746 192.342721 -309.350612 50160474522.779274 -5218.487134 101.287958 -507125191399439278119407846280939945590784.000000 -778.476052 -6.840932 8061022950701128870750571773529601655412256061270261760.000000 
10673082901062362110835919574848114897951683689972760576.000000 -13.365390 -19734294245052636.000000 -14444.868324 -2113.185376 -215.159821 193819211289434854325747712.000000 -334.606755 559.296800 -476.364119 -7282.613633 526.952281 3231.511497 -1289.900482 9838.167428 -9167.780392 2700.968951 -301.411792 88.014369 481.674575 -8.663499 -362.512210 2354.133922 -7203.579677 3600.880744 -1344.141298 866.433913 -305.711728 -46.207667 215.342126 -579.127779 585.150942 -643.776958 374.630485 -532.847636 289.378917 -126.536194 95.542815 -228896.056086 199.050229 -488.302380 1555.483450 -74076.977986 4200974.061551 -29.545534 8.637394 -426503759743063.250000 94.353501 -32.550455 -356.727865 2057812580333433738525409280.000000 -1017.923106 1385.643606 -684.563072 21807.178264 -86.940867 179.323800 14.507200 2.600621 119.866873 -99.044504 261.908363 -253.532991 121.064296 141.189523 -530.294383 1031.258877 -2640.285529 1269.212810 -805.579213 740.969876 -639.316610 849.174600 -2222.140410 4381.267007 -18575.362807 3981.473389 -519.673296 1.559770 246.491898 -1481.911321 6154.675490 -4197.454751 39.649334 265.987209 -264.562075 64573051512.078789 -4777.857406 87.291413 -674358639847034733662191643716142831239168.000000 -902.501129 -4.989896 10673082901062362110835919574848114897951683689972760576.000000 
13239564048640824408769519247519748095580551173516558336.000000 -10.617598 -17814332160552718.000000 -14522.904767 -1879.542523 -273.181786 178271732476263205789761536.000000 -409.194234 509.195473 -532.938756 -9118.558219 615.356492 2935.516861 -1444.754895 11762.212534 -11466.619552 2927.078704 -339.544135 108.501953 483.452068 -14.654063 -382.238856 2437.601075 -10517.005033 4262.965698 -1625.950918 852.435949 -304.381162 -50.792902 203.409281 -746.612391 747.274377 -878.928872 432.151910 -706.117747 311.749248 -153.508295 84.948862 -247074.749258 202.448289 -551.304912 1430.360901 -84543.400962 3900343.450018 -30.945722 8.593965 -416213371201984.000000 95.188924 -31.803508 -298.312826 2543515734558559968100876288.000000 -864.783199 1550.824031 -685.645188 26299.613468 -77.625425 219.383177 14.939170 1.077680 142.607037 -108.793427 323.553444 -310.520982 130.641896 144.966752 -511.410830 1290.954558 -3410.163615 1655.993124 -798.180883 898.761341 -630.862943 912.735072 -2380.621061 5744.919494 -24598.471970 5165.939801 -591.479732 14.209586 286.051790 -1699.703385 7594.692681 -4846.702327 27.033301 339.766178 -224.504804 78303115859.205658 -4280.889302 75.034771 -837096144968935758015578100451210361307136.000000 -864.565729 -3.616682 13239564048640824408769519247519748095580551173516558336.000000 
15747459439708424987736779068539558406279440918512664576.000000 -8.549172 -15868999320118164.000000 -8727.483074 -1663.900172 -344.988226 161552357140514344529821696.000000 -497.764400 460.840063 -564.699467 -10961.429631 689.512663 2641.830860 -1558.208769 13655.777840 -13743.054757 3050.198720 -371.321875 125.569101 451.862681 -22.457696 -398.159281 2469.105235 -14894.103132 4982.355895 -2010.834705 818.797636 -305.696882 -53.774559 192.636435 -967.726346 958.633283 -1203.641053 502.483106 -953.176951 337.410783 -178.415041 75.238818 -256286.056522 203.425512 -615.753589 1320.879712 -94905.710256 3581303.683868 -32.451854 8.547086 -404278341722667.625000 96.023256 -30.756371 -252.553517 3013624114579980189878452224.000000 -738.857807 1714.847311 -679.117885 30587.546181 -68.927631 256.641876 13.483564 -2.644640 169.408203 -121.692200 399.930402 -384.181528 140.473128 146.671661 -476.634432 1606.812273 -4398.188992 2183.969441 -777.272928 1163.746850 -608.428800 1000.827367 -2461.504977 7306.010593 -32133.041564 6495.943307 -640.452039 28.117571 324.941559 -1877.856076 8810.915924 -5330.689665 11.728125 413.598007 -191.492641 91499511257.578354 -3799.096842 65.226047 -987257160573578293669974241807638091268096.000000 -746.390720 -2.671300 15747459439708424987736779068539558406279440918512664576.000000 
18178810156757970889747561366511544740725746646137176064.000000 -7.044368 -13907091911032424.000000 3531.263071 -1474.627588 -430.344876 143854785550846985186050048.000000 -598.343454 413.052483 -553.686633 -12799.952734 743.081784 2346.813377 -1627.090076 15398.174714 -15887.321611 3090.704234 -398.887207 139.834037 417.728387 -30.343907 -417.454976 2473.920504 -20560.252311 5785.025200 -2495.924153 778.439182 -314.579943 -55.761313 192.019478 -1264.664494 1242.626794 -1662.921071 597.276156 -1322.262123 376.515973 -202.113106 66.306615 -257580.755919 201.767595 -681.568152 1218.827952 -105308.800174 3235939.568292 -33.945969 8.467731 -387685366770940.937500 96.565147 -29.313883 -218.063201 3466238531217935441135140864.000000 -639.866486 1879.355468 -664.507473 34659.662951 -60.790859 292.201068 9.404667 -10.088262 204.045575 -144.328733 499.543287 -486.812412 154.486648 148.515272 -438.463642 1978.838096 -5715.689269 2871.964375 -755.909470 1621.495893 -585.376930 1112.369729 -2480.960964 8990.592693 -41923.745922 7888.739775 -667.838194 42.067528 359.473777 -2008.534352 9729.229743 -5639.701243 -4.034382 487.360655 -164.620626 104271155181.337830 -3359.212022 57.649369 -1108790145398026011724508963905866171416576.000000 -594.836550 -2.028940 18178810156757970889747561366511544740725746646137176064.000000 
20512034492544841473509876889962256081263692900487659520.000000 -5.954482 -11934017714822050.000000 23016.311802 -1311.066200 -529.288912 125290444552466298497400832.000000 -707.773096 364.864849 -459.337629 -14566.926137 767.204947 2047.393379 -1641.130678 16751.440095 -17648.289898 3043.687868 -418.389594 149.888953 388.452236 -36.817654 -436.795849 2449.407200 -27617.462023 6654.749279 -3014.411196 736.108688 -328.006091 -56.951960 207.161123 -1655.538538 1627.190743 -2318.017178 727.200970 -1884.830057 437.813306 -225.328911 57.966345 -251948.531216 197.491761 -748.538025 1117.574430 -115755.491727 2862547.095381 -35.288812 8.324526 -364599736670509.562500 96.482740 -27.453467 -192.151012 3901405540584527814773964800.000000 -562.658579 2044.779481 -641.253066 38498.996051 -53.111186 327.696424 2.059317 -22.998771 250.057513 -184.889491 629.004810 -634.176819 174.317194 150.764391 -403.420548 2378.274637 -7534.264071 3674.620812 -741.194394 2390.942804 -568.593679 1224.335524 -2443.182099 10601.175029 -54732.875014 9163.314060 -674.566759 54.232137 383.314483 -2079.191706 10262.512392 -5745.782841 -17.697869 560.908440 -142.581804 116699542672.814575 -2968.221175 51.837482 -1186984973331807148413930232903357228384256.000000 -437.551497 -1.590032 20512034492544841473509876889962256081263692900487659520.000000 
22721381996460718522827948961455962419083339714577563648.000000 -5.166799 -9953316846539702.000000 50819.847397 -1170.402110 -642.635490 105931418554115759842263040.000000 -821.823856 315.510160 -363.129854 -16081.004970 752.490197 1740.720122 -1585.901768 17371.411458 -18637.496778 2893.874151 -421.965071 153.072024 360.529788 -40.454041 -445.023244 2380.015597 -35714.422069 7523.976676 -3433.458598 691.908049 -336.119351 -56.802283 238.071847 -2139.461492 2148.272043 -3247.606485 901.380630 -2745.579792 527.222722 -247.968387 50.053826 -240579.643080 191.084369 -816.477555 1012.724096 -126181.002338 2462183.625321 -36.382870 8.096510 -334358957634942.750000 95.549614 -25.189836 -172.055295 4321676456857688972244025344.000000 -500.905504 2211.015963 -608.442307 42096.514622 -45.787120 364.584658 -8.743418 -43.182863 308.567974 -253.650998 786.726117 -847.852128 196.005430 151.343195 -372.748387 2733.314725 -10158.975426 4432.958153 -735.293213 3578.987954 -559.772622 1297.343845 -2344.923962 11817.580744 -69811.788843 10051.161140 -660.211887 62.318697 388.404238 -2073.046601 10303.461339 -5605.383555 -26.892090 634.044946 -124.214543 128847631263.126923 -2623.717387 47.338738 -1224466047796509472139457233929118278483968.000000 -289.780037 -1.291629 22721381996460718522827948961455962419083339714577563648.000000 
