0.000000 109.547104 59.091889 42.315497 33.870536 28.750267 25.225754 22.400180 23.682824 26.618323 26.682756 25.394534 24.217165 23.236531 22.457117 21.868638 21.459189 21.220092 21.145823 21.142653 21.356979 21.995728 23.017789 24.523801 26.714512 29.955635 34.977045 43.466272 60.500516 111.943651 0.000000 -111.943651 -60.500516 -43.466272 -34.977045 -29.955635 -26.714512 -24.523801 -23.017789 -21.995728 -21.356979 -21.142653 -21.145823 -21.220092 -21.459189 -21.868638 -22.457117 -23.236531 -24.217165 -25.394534 -26.682756 -26.618323 -23.682824 -22.400180 -25.225754 -28.750267 -33.870536 -42.315497 -59.091889 -109.547104 0.000000 
0.000000 30.627607 35.947068 32.928109 29.142398 25.966055 23.434432 21.354756 22.006455 24.666569 25.181001 23.992990 22.901559 21.987227 21.258568 20.708564 20.329038 20.114891 20.028944 20.006313 20.211460 20.781847 21.660724 22.909211 24.626865 26.949638 30.016484 33.751281 36.729238 31.234796 0.000000 -31.234796 -36.729238 -33.751281 -30.016484 -26.949638 -24.626865 -22.909211 -21.660724 -20.781847 -20.211460 -20.006313 -20.028944 -20.114891 -20.329038 -20.708564 -21.258568 -21.987227 -22.901559 -23.992990 -25.181001 -24.666569 -22.006455 -21.354756 -23.434432 -25.966055 -29.142398 -32.928109 -35.947068 -30.627607 0.000000 
-0.000000 11.162480 18.074816 20.859673 21.339953 20.837976 20.016723 19.195229 18.895984 21.043400 22.659515 21.992826 21.142005 20.378660 19.746278 19.250858 18.889706 18.666430 18.482991 18.367703 18.481977 18.805991 19.293543 19.927725 20.665675 21.390180 21.810286 21.255620 18.383989 11.343262 0.000000 -11.343262 -18.383989 -21.255620 -21.810286 -21.390180 -20.665675 -19.927725 -19.293543 -18.805991 -18.481977 -18.367703 -18.482991 -18.666430 -18.889706 -19.250858 -19.746278 -20.378660 -21.142005 -21.992826 -22.659515 -21.043400 -18.895984 -19.195229 -20.016723 -20.837976 -21.339953 -20.859673 -18.074816 -11.162480 -0.000000 
0.000000 5.790242 10.413820 13.456100 15.159157 15.964092 16.247454 16.274370 16.258369 17.320200 19.043902 19.546880 19.071552 18.510289 18.001312 17.572892 17.234409 16.937818 16.658975 16.478881 16.431878 16.471031 16.546244 16.600836 16.542859 16.217666 15.371557 13.627751 10.539498 5.858451 0.000000 -5.858451 -10.539498 -13.627751 -15.371557 -16.217666 -16.542859 -16.600836 -16.546244 -16.471031 -16.431878 -16.478881 -16.658975 -16.937818 -17.234409 -17.572892 -18.001312 -18.510289 -19.071552 -19.546880 -19.043902 -17.320200 -16.258369 -16.274370 -16.247454 -15.964092 -15.159157 -13.456100 -10.413820 -5.790242 0.000000 
0.000000 3.595121 6.756693 9.237524 11.014537 12.206775 12.975887 13.473872 13.836790 14.344398 15.535325 16.646521 16.809304 16.502400 16.131225 15.776928 15.432514 15.081161 14.763406 14.515185 14.317185 14.127973 13.901332 13.580409 13.085956 12.307957 11.102629 9.309744 6.809103 3.623000 0.000000 -3.623000 -6.809103 -9.309744 -11.102629 -12.307957 -13.085956 -13.580409 -13.901332 -14.127973 -14.317185 -14.515185 -14.763406 -15.081161 -15.432514 -15.776928 -16.131225 -16.502400 -16.809304 -16.646521 -15.535325 -14.344398 -13.836790 -13.473872 -12.975887 -12.206775 -11.014537 -9.237524 -6.756693 -3.595121 0.000000 
0.000000 2.475554 4.755839 6.704879 8.271264 9.475842 10.381545 11.066386 11.610887 12.125434 12.794554 13.744184 14.407594 14.447788 14.233995 13.943654 13.599526 13.244239 12.919281 12.617859 12.317470 11.986848 11.590115 11.083865 10.413263 9.511565 8.305847 6.734758 4.777923 2.487322 0.000000 -2.487322 -4.777923 -6.734758 -8.305847 -9.511565 -10.413263 -11.083865 -11.590115 -11.986848 -12.317470 -12.617859 -12.919281 -13.244239 -13.599526 -13.943654 -14.233995 -14.447788 -14.407594 -13.744184 -12.794554 -12.125434 -11.610887 -11.066386 -10.381545 -9.475842 -8.271264 -6.704879 -4.755839 -2.475554 0.000000 
0.000000 1.819438 3.538710 5.079803 6.400360 7.494080 8.382179 9.102081 9.699337 10.229217 10.769854 11.409111 12.062387 12.406049 12.377588 12.153024 11.841113 11.519351 11.199907 10.873972 10.524089 10.128198 9.660952 9.092098 8.386171 7.504696 6.413271 5.092043 3.548108 1.824515 0.000000 -1.824515 -3.548108 -5.092043 -6.413271 -7.504696 -8.386171 -9.092098 -9.660952 -10.128198 -10.524089 -10.873972 -11.199907 -11.519351 -11.841113 -12.153024 -12.377588 -12.406049 -12.062387 -11.409111 -10.769854 -10.229217 -9.699337 -9.102081 -8.382179 -7.494080 -6.400360 -5.079803 -3.538710 -1.819438 0.000000 
0.000000 1.396688 2.736688 3.972867 5.074449 6.028927 6.840782 7.526516 8.110590 8.623459 9.103660 9.596951 10.105105 10.492829 10.608601 10.475511 10.226232 9.945263 9.645625 9.322049 8.963108 8.554013 8.077224 7.512324 6.837154 6.030937 5.079001 3.977880 2.740758 1.398935 0.000000 -1.398935 -2.740758 -3.977880 -5.079001 -6.030937 -6.837154 -7.512324 -8.077224 -8.554013 -8.963108 -9.322049 -9.645625 -9.945263 -10.226232 -10.475511 -10.608601 -10.492829 -10.105105 -9.596951 -9.103660 -8.623459 -8.110590 -7.526516 -6.840782 -6.028927 -5.074449 -3.972867 -2.736688 -1.396688 0.000000 
0.000000 1.104785 2.174988 3.180492 4.099335 4.919334 5.638055 6.261695 6.802601 7.277672 7.707660 8.116099 8.513058 8.846641 9.007432 8.957073 8.775321 8.539510 8.270326 7.967644 7.625002 7.232709 6.778865 6.250198 5.633661 4.918894 4.100823 3.182574 2.176802 1.105813 0.000000 -1.105813 -2.176802 -3.182574 -4.100823 -4.918894 -5.633661 -6.250198 -6.778865 -7.232709 -7.625002 -7.967644 -8.270326 -8.539510 -8.775321 -8.957073 -9.007432 -8.846641 -8.513058 -8.116099 -7.707660 -7.277672 -6.802601 -6.261695 -5.638055 -4.919334 -4.099335 -3.180492 -2.174988 -1.104785 0.000000 
0.000000 0.892493 1.762523 2.589941 3.358786 4.058655 4.684880 5.238366 5.724569 6.152551 6.533790 6.880619 7.199468 7.468231 7.623043 7.620565 7.495747 7.304556 7.070751 6.798640 6.485355 6.124787 5.709253 5.230553 4.681527 4.057824 3.359224 2.590836 1.763364 0.892982 0.000000 -0.892982 -1.763364 -2.590836 -3.359224 -4.057824 -4.681527 -5.230553 -5.709253 -6.124787 -6.485355 -6.798640 -7.070751 -7.304556 -7.495747 -7.620565 -7.623043 -7.468231 -7.199468 -6.880619 -6.533790 -6.152551 -5.724569 -5.238366 -4.684880 -4.058655 -3.358786 -2.589941 -1.762523 -0.892493 0.000000 
