0.997944 0.997842 0.997682 0.997431 0.997088 0.996647 0.996095 0.995413 0.994575 0.993548 0.992288 0.990734 0.988805 0.986385 0.983299 0.979267 0.973798 0.965939 0.953593 0.889657 0.889579 0.970800 0.989715 1.003418 1.014084 1.022761 1.030018 1.036196 1.041512 1.046114 1.050107 1.053569 1.056556 1.059112 1.061272 1.063063 1.064503 1.065608 1.066391 1.066858 1.067013 1.066859 1.066394 1.065613 1.064509 1.063071 1.061283 1.059124 1.056569 1.053584 1.050124 1.046133 1.041532 1.036218 1.030041 1.022785 1.014110 1.003446 0.989744 0.970831 0.889611 0.889691 0.953627 0.965974 0.973833 0.979302 0.983335 0.986421 0.988840 0.990768 0.992321 0.993581 0.994607 0.995444 0.996124 0.996675 0.997115 0.997457 0.997708 0.997866 0.997968 
0.997944 0.997842 0.997682 0.997431 0.997088 0.996647 0.996095 0.995413 0.994575 0.993548 0.992288 0.990734 0.988805 0.986385 0.983299 0.979267 0.973798 0.965939 0.953593 0.931637 0.934340 0.965800 0.984715 0.998418 1.009084 1.017761 1.025018 1.031196 1.036512 1.041114 1.045107 1.048569 1.051556 1.054112 1.056272 1.058063 1.059503 1.060608 1.061391 1.061858 1.062013 1.061859 1.061394 1.060613 1.059509 1.058071 1.056283 1.054124 1.051569 1.048584 1.045124 1.041133 1.036532 1.031218 1.025041 1.017785 1.009110 0.998446 0.984744 0.965831 0.934372 0.931670 0.953627 0.965974 0.973833 0.979302 0.983335 0.986421 0.988840 0.990768 0.992321 0.993581 0.994607 0.995444 0.996124 0.996675 0.997115 0.997457 0.997708 0.997866 0.997968 
0.997945 0.997843 0.997684 0.997434 0.997092 0.996652 0.996103 0.995426 0.994595 0.993579 0.992335 0.990810 0.988928 0.986591 0.983658 0.979930 0.975134 0.968973 0.961480 0.954653 0.958192 0.972283 0.985249 0.996427 1.005872 1.013888 1.020751 1.026675 1.031819 1.036299 1.040203 1.043597 1.046533 1.049050 1.051180 1.052946 1.054369 1.055461 1.056235 1.056696 1.056850 1.056698 1.056238 1.055466 1.054375 1.052955 1.051190 1.049062 1.046546 1.043612 1.040220 1.036317 1.031839 1.026697 1.020774 1.013912 1.005898 0.996454 0.985278 0.972314 0.958224 0.954686 0.961514 0.969007 0.975170 0.979965 0.983693 0.986626 0.988963 0.990844 0.992369 0.993611 0.994626 0.995456 0.996133 0.996681 0.997119 0.997460 0.997710 0.997868 0.997969 
0.997948 0.997847 0.997689 0.997440 0.997100 0.996665 0.996122 0.995455 0.994640 0.993648 0.992444 0.990982 0.989206 0.987048 0.984433 0.981293 0.977626 0.973653 0.970141 0.968853 0.972271 0.979930 0.988373 0.996684 1.004353 1.011243 1.017368 1.022789 1.027577 1.031798 1.035509 1.038756 1.041579 1.044008 1.046070 1.047783 1.049166 1.050229 1.050982 1.051432 1.051582 1.051433 1.050985 1.050234 1.049172 1.047792 1.046080 1.044020 1.041592 1.038771 1.035525 1.031816 1.027596 1.022810 1.017391 1.011268 1.004379 0.996712 0.988402 0.979961 0.972303 0.968886 0.970175 0.973688 0.977661 0.981328 0.984468 0.987083 0.989240 0.991016 0.992477 0.993681 0.994671 0.995485 0.996152 0.996693 0.997127 0.997466 0.997714 0.997871 0.997972 
0.997953 0.997853 0.997696 0.997450 0.997115 0.996687 0.996156 0.995505 0.994717 0.993767 0.992628 0.991270 0.989661 0.987779 0.985622 0.983245 0.980823 0.978744 0.977667 0.978410 0.981430 0.986362 0.992050 0.998080 1.004023 1.009648 1.014849 1.019590 1.023871 1.027709 1.031125 1.034144 1.036787 1.039076 1.041027 1.042654 1.043971 1.044985 1.045705 1.046135 1.046279 1.046137 1.045708 1.044990 1.043977 1.042663 1.041037 1.039088 1.036801 1.034159 1.031141 1.027727 1.023891 1.019612 1.014872 1.009672 1.004049 0.998107 0.992079 0.986392 0.981462 0.978443 0.977701 0.978779 0.980858 0.983280 0.985657 0.987814 0.989696 0.991304 0.992661 0.993799 0.994748 0.995536 0.996185 0.996715 0.997142 0.997476 0.997722 0.997877 0.997977 
0.997961 0.997862 0.997708 0.997466 0.997138 0.996721 0.996206 0.995582 0.994833 0.993944 0.992899 0.991687 0.990307 0.988777 0.987159 0.985582 0.984269 0.983546 0.983777 0.985215 0.987809 0.991353 0.995393 0.999804 1.004329 1.008781 1.013038 1.017029 1.020715 1.024081 1.027122 1.029841 1.032245 1.034341 1.036139 1.037646 1.038870 1.039815 1.040488 1.040890 1.041024 1.040892 1.040491 1.039820 1.038876 1.037655 1.036149 1.034353 1.032258 1.029856 1.027138 1.024099 1.020735 1.017050 1.013061 1.008805 1.004355 0.999832 0.995422 0.991384 0.987840 0.985248 0.983811 0.983580 0.984304 0.985617 0.987194 0.988812 0.990341 0.991721 0.992932 0.993976 0.994864 0.995612 0.996235 0.996749 0.997165 0.997492 0.997733 0.997887 0.997985 
0.997973 0.997876 0.997725 0.997489 0.997171 0.996770 0.996278 0.995690 0.994995 0.994188 0.993267 0.992241 0.991133 0.990000 0.988935 0.988080 0.987622 0.987755 0.988617 0.990221 0.992423 0.995129 0.998127 1.001417 1.004857 1.008324 1.011723 1.014982 1.018056 1.020911 1.023530 1.025900 1.028018 1.029880 1.031489 1.032845 1.033951 1.034809 1.035420 1.035786 1.035909 1.035788 1.035423 1.034814 1.033958 1.032854 1.031499 1.029892 1.028031 1.025915 1.023546 1.020929 1.018075 1.015004 1.011745 1.008348 1.004882 1.001444 0.998155 0.995159 0.992454 0.990253 0.988651 0.987789 0.987657 0.988115 0.988969 0.990035 0.991168 0.992274 0.993300 0.994220 0.995026 0.995720 0.996307 0.996797 0.997198 0.997515 0.997750 0.997900 0.997997 
0.997989 0.997895 0.997749 0.997521 0.997217 0.996836 0.996376 0.995834 0.995209 0.994506 0.993735 0.992922 0.992114 0.991380 0.990817 0.990544 0.990674 0.991289 0.992403 0.993953 0.995808 0.997937 1.000229 1.002727 1.005354 1.008035 1.010705 1.013309 1.015803 1.018155 1.020341 1.022343 1.024149 1.025752 1.027147 1.028329 1.029298 1.030052 1.030592 1.030915 1.031024 1.030917 1.030595 1.030057 1.029305 1.028337 1.027156 1.025764 1.024162 1.022357 1.020357 1.018173 1.015822 1.013330 1.010728 1.008059 1.005379 1.002754 1.000257 0.997967 0.995839 0.993985 0.992436 0.991322 0.990708 0.990578 0.990852 0.991414 0.992148 0.992956 0.993767 0.994537 0.995240 0.995864 0.996404 0.996863 0.997243 0.997546 0.997773 0.997919 0.998013 
0.998011 0.997920 0.997780 0.997563 0.997276 0.996922 0.996502 0.996019 0.995479 0.994897 0.994295 0.993712 0.993202 0.992833 0.992684 0.992830 0.993320 0.994165 0.995327 0.996731 0.998281 0.999978 1.001760 1.003680 1.005695 1.007761 1.009836 1.011880 1.013860 1.015748 1.017522 1.019162 1.020656 1.021992 1.023162 1.024160 1.024982 1.025624 1.026084 1.026361 1.026454 1.026363 1.026087 1.025629 1.024988 1.024168 1.023172 1.022003 1.020669 1.019177 1.017538 1.015766 1.013879 1.011901 1.009858 1.007785 1.005720 1.003706 1.001788 1.000008 0.998312 0.996763 0.995360 0.994198 0.993354 0.992864 0.992718 0.992866 0.993235 0.993745 0.994328 0.994928 0.995510 0.996048 0.996530 0.996949 0.997303 0.997589 0.997805 0.997944 0.998034 
0.998039 0.997954 0.997822 0.997619 0.997354 0.997032 0.996661 0.996247 0.995806 0.995358 0.994934 0.994578 0.994340 0.994275 0.994434 0.994849 0.995526 0.996441 0.997543 0.998769 1.000051 1.001407 1.002801 1.004285 1.005834 1.007421 1.009019 1.010601 1.012144 1.013627 1.015030 1.016337 1.017536 1.018615 1.019566 1.020381 1.021054 1.021583 1.021962 1.022191 1.022268 1.022193 1.021965 1.021587 1.021061 1.020389 1.019575 1.018626 1.017549 1.016351 1.015045 1.013644 1.012163 1.010621 1.009040 1.007444 1.005859 1.004311 1.002829 1.001436 1.000082 0.998800 0.997576 0.996474 0.995559 0.994882 0.994467 0.994308 0.994372 0.994610 0.994966 0.995388 0.995836 0.996276 0.996688 0.997059 0.997379 0.997643 0.997845 0.997977 0.998062 
0.998077 0.997997 0.997874 0.997688 0.997450 0.997168 0.996853 0.996519 0.996184 0.995876 0.995627 0.995478 0.995468 0.995633 0.995994 0.996556 0.997299 0.998189 0.999178 1.000218 1.001267 1.002347 1.003437 1.004583 1.005771 1.006983 1.008203 1.009413 1.010596 1.011736 1.012821 1.013837 1.014773 1.015619 1.016368 1.017012 1.017547 1.017967 1.018269 1.018452 1.018514 1.018454 1.018272 1.017971 1.017553 1.017020 1.016377 1.015630 1.014785 1.013851 1.012837 1.011753 1.010614 1.009432 1.008224 1.007006 1.005795 1.004609 1.003464 1.002375 1.001296 1.000249 0.999209 0.998221 0.997332 0.996589 0.996027 0.995665 0.995500 0.995510 0.995658 0.995906 0.996213 0.996547 0.996880 0.997194 0.997475 0.997713 0.997898 0.998019 0.998099 
