0.997546 0.996271 0.993345 0.986490 0.945122 0.961082 1.045732 1.061556 1.071606 1.077200 1.078998 1.077200 1.071606 1.061556 1.045732 0.961082 0.945122 0.986490 0.993345 0.996271 0.997546 
0.997546 0.996271 0.993344 0.986468 0.970977 0.978410 1.019398 1.038659 1.050476 1.056937 1.058998 1.056937 1.050476 1.038659 1.019398 0.978410 0.970977 0.986468 0.993344 0.996271 0.997546 
0.997558 0.996458 0.994273 0.991204 0.990227 0.997311 1.011174 1.020975 1.028299 1.032749 1.034235 1.032749 1.028299 1.020975 1.011174 0.997311 0.990227 0.991204 0.994273 0.996458 0.997558 
0.997692 0.997191 0.996663 0.997195 0.999579 1.003145 1.006881 1.009727 1.012040 1.013536 1.014052 1.013536 1.012040 1.009727 1.006881 1.003145 0.999579 0.997195 0.996663 0.997191 0.997692 
0.998439 0.998581 0.999027 0.999973 1.001088 1.002012 1.002726 1.003229 1.003628 1.003883 1.003971 1.003883 1.003628 1.003229 1.002726 1.002012 1.001088 0.999973 0.999027 0.998581 0.998439 
1.000000 1.000001 1.000001 1.000001 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000001 1.000001 1.000001 1.000000 
