0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.918157 0.919239 0.921376 0.924530 0.928641 0.933630 0.939401 0.945841 0.952809 0.960122 0.967516 0.974557 0.979341 0.977755 0.968858 0.951914 0.926201 0.891282 0.847075 0.793878 0.732386 0.663600 0.588128 0.509748 0.431915 0.351901 0.138311 0.009305 0.003648 0.001932 0.000743 0.000096 0.000395 0.005408 0.014363 0.022823 0.029632 0.034804 0.038588 0.041264 0.043103 0.044337 0.045142 0.045644 0.045919 0.046022 0.046025 0.045927 0.045651 0.045135 0.044304 0.043031 0.041135 0.038379 0.034495 0.029217 0.022325 0.013849 0.005009 0.000294 0.000073 0.000711 0.001969 0.003919 0.010476 0.147166 0.356873 0.436600 0.513838 0.591520 0.666480 0.734417 0.794975 0.847480 0.891261 0.925996 0.951706 0.968740 0.977736 0.979364 0.974535 0.967478 0.960073 0.952757 0.945791 0.939356 0.933590 0.928608 0.924505 0.921359 0.919228 0.918154 
0.965048 0.965321 0.965867 0.966679 0.967753 0.969082 0.970653 0.972451 0.974442 0.976570 0.978739 0.980798 0.982547 0.984037 0.985324 0.986463 0.987452 0.988304 0.989052 0.989729 0.990337 0.990830 0.991083 0.990606 0.988951 0.987074 0.971137 0.917222 0.799916 0.651756 0.481118 0.320784 0.164950 0.056234 0.018925 0.009161 0.005442 0.003480 0.002322 0.001632 0.001213 0.000928 0.000721 0.000581 0.000493 0.000450 0.000451 0.000497 0.000586 0.000727 0.000934 0.001214 0.001624 0.002292 0.003412 0.005315 0.008972 0.018796 0.056728 0.166253 0.322134 0.482339 0.654014 0.802899 0.919996 0.973368 0.988498 0.989315 0.990339 0.990492 0.990125 0.989403 0.988602 0.987891 0.987265 0.986644 0.985929 0.985048 0.983951 0.982561 0.980836 0.978770 0.976588 0.974448 0.972451 0.970652 0.969082 0.967755 0.966682 0.965869 0.965323 0.965049 
0.974163 0.974344 0.974708 0.975249 0.975959 0.976826 0.977832 0.978948 0.980137 0.981344 0.982509 0.983572 0.984505 0.985342 0.986125 0.986886 0.987616 0.988305 0.988955 0.989569 0.990124 0.990584 0.990927 0.991194 0.991419 0.991874 0.991592 0.992250 0.991630 0.991542 0.989179 0.982640 0.968454 0.936528 0.878982 0.802501 0.717949 0.633691 0.554522 0.484726 0.427366 0.383147 0.349285 0.324981 0.309378 0.301824 0.301812 0.309350 0.324964 0.349333 0.383309 0.427646 0.485156 0.555092 0.634400 0.718754 0.803341 0.879657 0.936724 0.968094 0.982085 0.989142 0.992195 0.992974 0.993918 0.993473 0.993398 0.992152 0.991139 0.990317 0.989634 0.988895 0.988142 0.987482 0.986957 0.986533 0.986139 0.985705 0.985178 0.984498 0.983634 0.982586 0.981412 0.980189 0.978988 0.977864 0.976854 0.975984 0.975270 0.974724 0.974355 0.974166 
0.979324 0.979449 0.979702 0.980076 0.980562 0.981148 0.981815 0.982539 0.983287 0.984022 0.984705 0.985312 0.985841 0.986324 0.986802 0.987307 0.987837 0.988375 0.988904 0.989406 0.989853 0.990221 0.990522 0.990822 0.991190 0.991634 0.991867 0.992241 0.992115 0.992233 0.992119 0.991963 0.991719 0.991412 0.990889 0.990338 0.989495 0.988206 0.985914 0.981985 0.976614 0.970657 0.965066 0.960302 0.956839 0.955021 0.955000 0.956780 0.960216 0.964967 0.970553 0.976508 0.981869 0.985764 0.987991 0.989220 0.990011 0.990482 0.990858 0.991005 0.991359 0.992123 0.993092 0.993762 0.994357 0.994162 0.993597 0.992391 0.991101 0.989997 0.989109 0.988324 0.987623 0.987055 0.986661 0.986426 0.986295 0.986193 0.986048 0.985790 0.985381 0.984818 0.984136 0.983385 0.982618 0.981879 0.981201 0.980606 0.980112 0.979729 0.979466 0.979329 
0.982589 0.982674 0.982849 0.983109 0.983447 0.983852 0.984309 0.984795 0.985285 0.985746 0.986151 0.986489 0.986771 0.987031 0.987317 0.987658 0.988057 0.988494 0.988941 0.989369 0.989752 0.990085 0.990394 0.990736 0.991146 0.991574 0.991878 0.992073 0.991978 0.991889 0.991717 0.991587 0.991502 0.991436 0.991344 0.991321 0.991337 0.991445 0.991682 0.992023 0.992362 0.992607 0.992746 0.992823 0.992862 0.992874 0.992867 0.992842 0.992792 0.992704 0.992551 0.992283 0.991908 0.991520 0.991226 0.991049 0.990932 0.990791 0.990663 0.990577 0.990869 0.991702 0.992879 0.993910 0.994623 0.994664 0.994097 0.992925 0.991474 0.990079 0.988902 0.987944 0.987185 0.986639 0.986326 0.986231 0.986301 0.986452 0.986591 0.986637 0.986538 0.986284 0.985899 0.985425 0.984913 0.984403 0.983927 0.983507 0.983156 0.982883 0.982695 0.982596 
0.984747 0.984806 0.984932 0.985122 0.985369 0.985665 0.985993 0.986334 0.986660 0.986944 0.987165 0.987321 0.987433 0.987544 0.987703 0.987941 0.988261 0.988637 0.989034 0.989419 0.989774 0.990103 0.990442 0.990832 0.991275 0.991700 0.991997 0.992110 0.992007 0.991840 0.991652 0.991522 0.991457 0.991426 0.991405 0.991420 0.991464 0.991548 0.991674 0.991825 0.991972 0.992092 0.992178 0.992231 0.992259 0.992268 0.992260 0.992238 0.992198 0.992133 0.992031 0.991885 0.991703 0.991506 0.991317 0.991131 0.990919 0.990648 0.990375 0.990260 0.990632 0.991595 0.992948 0.994210 0.995068 0.995289 0.994834 0.993718 0.992156 0.990482 0.988965 0.987727 0.986801 0.986193 0.985902 0.985901 0.986127 0.986484 0.986863 0.987161 0.987313 0.987296 0.987124 0.986838 0.986487 0.986116 0.985761 0.985444 0.985178 0.984972 0.984830 0.984754 
0.986267 0.986312 0.986409 0.986557 0.986751 0.986980 0.987228 0.987471 0.987682 0.987835 0.987916 0.987931 0.987914 0.987915 0.987988 0.988164 0.988439 0.988784 0.989158 0.989528 0.989882 0.990238 0.990628 0.991073 0.991549 0.991972 0.992240 0.992297 0.992157 0.991932 0.991707 0.991548 0.991461 0.991419 0.991396 0.991391 0.991403 0.991439 0.991502 0.991581 0.991660 0.991723 0.991764 0.991782 0.991786 0.991782 0.991773 0.991762 0.991745 0.991712 0.991654 0.991568 0.991460 0.991335 0.991193 0.991006 0.990735 0.990370 0.990012 0.989910 0.990416 0.991574 0.993150 0.994627 0.995643 0.996027 0.995727 0.994715 0.993103 0.991180 0.989288 0.987674 0.986462 0.985687 0.985344 0.985389 0.985740 0.986283 0.986886 0.987425 0.987813 0.988011 0.988023 0.987888 0.987656 0.987378 0.987096 0.986838 0.986621 0.986453 0.986337 0.986275 
0.987445 0.987481 0.987562 0.987686 0.987848 0.988033 0.988223 0.988390 0.988505 0.988542 0.988497 0.988387 0.988258 0.988172 0.988183 0.988321 0.988576 0.988911 0.989284 0.989664 0.990047 0.990454 0.990910 0.991415 0.991921 0.992335 0.992564 0.992568 0.992379 0.992098 0.991824 0.991624 0.991506 0.991443 0.991404 0.991376 0.991359 0.991363 0.991391 0.991439 0.991488 0.991524 0.991539 0.991535 0.991520 0.991505 0.991495 0.991492 0.991491 0.991480 0.991450 0.991398 0.991328 0.991236 0.991102 0.990877 0.990514 0.990028 0.989578 0.989495 0.990162 0.991565 0.993406 0.995106 0.996281 0.996811 0.996678 0.995820 0.994239 0.992133 0.989865 0.987797 0.986174 0.985108 0.984615 0.984643 0.985088 0.985809 0.986644 0.987440 0.988083 0.988511 0.988715 0.988729 0.988606 0.988403 0.988172 0.987950 0.987758 0.987609 0.987507 0.987453 
0.988472 0.988503 0.988574 0.988684 0.988823 0.988974 0.989111 0.989200 0.989212 0.989126 0.988947 0.988708 0.988471 0.988307 0.988273 0.988391 0.988644 0.988989 0.989382 0.989796 0.990234 0.990712 0.991244 0.991807 0.992335 0.992733 0.992922 0.992874 0.992635 0.992304 0.991984 0.991746 0.991604 0.991528 0.991481 0.991443 0.991412 0.991399 0.991413 0.991449 0.991489 0.991517 0.991520 0.991501 0.991471 0.991447 0.991435 0.991437 0.991446 0.991450 0.991438 0.991410 0.991363 0.991281 0.991120 0.990811 0.990305 0.989647 0.989071 0.988994 0.989837 0.991524 0.993666 0.995602 0.996923 0.997568 0.997589 0.996922 0.995461 0.993274 0.990677 0.988110 0.985959 0.984459 0.983687 0.983606 0.984097 0.984986 0.986074 0.987166 0.988111 0.988817 0.989254 0.989447 0.989450 0.989329 0.989146 0.988949 0.988770 0.988628 0.988531 0.988481 
