0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 0.791579 
