7.500000 7.319611 7.139269 6.959018 6.778903 6.598968 6.419256 6.239806 6.060655 5.881839 5.703387 5.525325 5.347672 5.170440 4.993632 4.817239 4.641238 4.465586 4.290218 4.115036 3.939900 3.764608 3.588876 3.412293 3.234252 3.053822 2.869487 2.678513 2.475005 2.240680 1.000000 0.998834 0.995343 0.989542 0.981459 0.971130 0.958606 0.943943 0.927210 0.908485 0.887856 0.865418 0.841277 0.815544 0.788340 0.759792 0.730033 0.699201 0.667440 0.634898 0.601728 0.568083 0.534121 0.500000 0.465879 0.431917 0.398272 0.365102 0.332560 0.300799 0.269967 0.240208 0.211660 0.184456 0.158723 0.134582 0.112144 0.091515 0.072790 0.056057 0.041394 0.028870 0.018541 0.010458 0.004657 0.001166 0.000000 0.001166 0.004657 0.010458 0.018541 0.028870 0.041394 0.056057 0.072790 0.091515 0.112144 0.134582 0.158723 0.184456 0.211660 0.240208 0.269967 0.300799 0.332560 0.365102 0.398272 0.431917 0.465879 0.500000 0.534121 0.568083 0.601728 0.634898 0.667440 0.699201 0.730033 0.759792 0.788340 0.815544 0.841277 0.865418 0.887856 0.908485 0.927210 0.943943 0.958606 0.971130 0.981459 0.989542 0.995343 0.998834 1.000000 2.240680 2.475005 2.678513 2.869487 3.053822 3.234252 3.412293 3.588876 3.764608 3.939900 4.115036 4.290218 4.465586 4.641238 4.817239 4.993632 5.170440 5.347672 5.525325 5.703387 5.881839 6.060655 6.239806 6.419256 6.598968 6.778903 6.959018 7.139269 7.319611 7.500000 
7.500000 7.319576 7.139199 6.958914 6.778767 6.598801 6.419059 6.239582 6.060407 5.881569 5.703099 5.525024 5.347364 5.170131 4.993331 4.816957 4.640988 4.465385 4.290088 4.115005 3.940005 3.764899 3.589424 3.413198 3.235667 3.055995 2.872866 2.684077 2.485629 2.269552 1.837617 1.474498 1.305808 1.205494 1.137069 1.085535 1.043547 1.007100 0.973849 0.942351 0.911689 0.881275 0.850730 0.819820 0.788408 0.756431 0.723877 0.690772 0.657173 0.623159 0.588828 0.554288 0.519661 0.485074 0.450661 0.416558 0.382905 0.349840 0.317501 0.286026 0.255546 0.226191 0.198086 0.171350 0.146100 0.122444 0.100483 0.080313 0.062019 0.045676 0.031355 0.019116 0.009017 0.001106 -0.004576 -0.007998 -0.009140 -0.007998 -0.004576 0.001106 0.009017 0.019116 0.031355 0.045676 0.062019 0.080313 0.100483 0.122444 0.146100 0.171350 0.198086 0.226191 0.255546 0.286026 0.317501 0.349840 0.382905 0.416558 0.450661 0.485074 0.519661 0.554288 0.588828 0.623159 0.657173 0.690772 0.723877 0.756431 0.788408 0.819820 0.850730 0.881275 0.911689 0.942351 0.973849 1.007100 1.043547 1.085535 1.137069 1.205494 1.305808 1.474498 1.837617 2.269552 2.485629 2.684077 2.872866 3.055995 3.235667 3.413198 3.589424 3.764899 3.940005 4.115005 4.290088 4.465385 4.640988 4.816957 4.993331 5.170131 5.347364 5.525024 5.703099 5.881569 6.060407 6.239582 6.419059 6.598801 6.778767 6.958914 7.139199 7.319576 7.500000 
7.500000 7.319470 7.138988 6.958602 6.778356 6.598296 6.418466 6.238906 6.059656 5.880752 5.702228 5.524112 5.346428 5.169192 4.992413 4.816091 4.640213 4.464750 4.289655 4.114855 3.940244 3.765669 3.590920 3.415696 3.239572 3.061931 2.881854 2.697910 2.507732 2.306921 2.054969 1.793044 1.584164 1.433067 1.320336 1.232533 1.161206 1.100975 1.048318 1.000870 0.957007 0.915600 0.875852 0.837207 0.799273 0.761785 0.724571 0.687525 0.650598 0.613782 0.577100 0.540600 0.504352 0.468438 0.432954 0.398004 0.363695 0.330143 0.297461 0.265764 0.235168 0.205783 0.177721 0.151085 0.125978 0.102495 0.080728 0.060761 0.042669 0.026524 0.012388 0.000320 -0.009632 -0.017421 -0.023012 -0.026378 -0.027502 -0.026378 -0.023012 -0.017421 -0.009632 0.000320 0.012388 0.026524 0.042669 0.060761 0.080728 0.102495 0.125978 0.151085 0.177721 0.205783 0.235168 0.265764 0.297461 0.330143 0.363695 0.398004 0.432954 0.468438 0.504352 0.540600 0.577100 0.613782 0.650598 0.687525 0.724571 0.761785 0.799273 0.837207 0.875852 0.915600 0.957007 1.000870 1.048318 1.100975 1.161206 1.232533 1.320336 1.433067 1.584164 1.793044 2.054969 2.306921 2.507732 2.697910 2.881854 3.061931 3.239572 3.415696 3.590920 3.765669 3.940244 4.114855 4.289655 4.464750 4.640213 4.816091 4.992413 5.169192 5.346428 5.524112 5.702228 5.880752 6.059656 6.238906 6.418466 6.598296 6.778356 6.958602 7.138988 7.319470 7.500000 
7.500000 7.319292 7.138635 6.958078 6.777667 6.597449 6.417468 6.237768 6.058390 5.879374 5.700755 5.522566 5.344834 5.167584 4.990830 4.814582 4.638838 4.463586 4.288797 4.114426 3.940402 3.766626 3.592957 3.419201 3.245096 3.070277 2.894245 2.716299 2.535430 2.350069 2.152835 1.951676 1.766002 1.607736 1.476617 1.367642 1.275689 1.196582 1.127126 1.064927 1.008194 0.955591 0.906118 0.859028 0.813762 0.769910 0.727173 0.685340 0.644268 0.603869 0.564096 0.524940 0.486416 0.448563 0.411434 0.375097 0.339631 0.305119 0.271653 0.239323 0.208225 0.178452 0.150097 0.123250 0.097999 0.074428 0.052616 0.032637 0.014560 -0.001551 -0.015641 -0.027657 -0.037554 -0.045295 -0.050846 -0.054187 -0.055302 -0.054187 -0.050846 -0.045295 -0.037554 -0.027657 -0.015641 -0.001551 0.014560 0.032637 0.052616 0.074428 0.097999 0.123250 0.150097 0.178452 0.208225 0.239323 0.271653 0.305119 0.339631 0.375097 0.411434 0.448563 0.486416 0.524940 0.564096 0.603869 0.644268 0.685340 0.727173 0.769910 0.813762 0.859028 0.906118 0.955591 1.008194 1.064927 1.127126 1.196582 1.275689 1.367642 1.476617 1.607736 1.766002 1.951676 2.152835 2.350069 2.535430 2.716299 2.894245 3.070277 3.245096 3.419201 3.592957 3.766626 3.940402 4.114426 4.288797 4.463586 4.638838 4.814582 4.990830 5.167584 5.344834 5.522566 5.700755 5.879374 6.058390 6.237768 6.417468 6.597449 6.777667 6.958078 7.138635 7.319292 7.500000 
7.500000 7.319040 7.138136 6.957336 6.776691 6.596247 6.416052 6.236151 6.056588 5.877407 5.698646 5.520344 5.342535 5.165248 4.988509 4.812338 4.636748 4.461745 4.287326 4.113474 3.940163 3.767346 3.594960 3.422920 3.251113 3.079399 2.907611 2.735563 2.563069 2.389982 2.215671 2.042904 1.878091 1.727294 1.593161 1.475232 1.371558 1.279825 1.197853 1.123770 1.056027 0.993375 0.934818 0.879568 0.827008 0.776656 0.728142 0.681187 0.635584 0.591185 0.547891 0.505640 0.464404 0.424181 0.384989 0.346863 0.309849 0.274006 0.239400 0.206100 0.174180 0.143717 0.114786 0.087464 0.061824 0.037939 0.015875 -0.004301 -0.022529 -0.038754 -0.052926 -0.064999 -0.074934 -0.082696 -0.088261 -0.091607 -0.092724 -0.091607 -0.088261 -0.082696 -0.074934 -0.064999 -0.052926 -0.038754 -0.022529 -0.004301 0.015875 0.037939 0.061824 0.087464 0.114786 0.143717 0.174180 0.206100 0.239400 0.274006 0.309849 0.346863 0.384989 0.424181 0.464404 0.505640 0.547891 0.591185 0.635584 0.681187 0.728142 0.776656 0.827008 0.879568 0.934818 0.993375 1.056027 1.123770 1.197853 1.279825 1.371558 1.475232 1.593161 1.727294 1.878091 2.042904 2.215671 2.389982 2.563069 2.735563 2.907611 3.079399 3.251113 3.422920 3.594960 3.767346 3.940163 4.113474 4.287326 4.461745 4.636748 4.812338 4.988509 5.165248 5.342535 5.520344 5.698646 5.877407 6.056588 6.236151 6.416052 6.596247 6.776691 6.957336 7.138136 7.319040 7.500000 
7.500000 7.318712 7.137485 6.956370 6.775417 6.594678 6.414200 6.234032 6.054223 5.874818 5.695862 5.517398 5.339467 5.162107 4.985354 4.809241 4.633797 4.459047 4.285012 4.111708 3.939148 3.767340 3.596290 3.426001 3.256484 3.087762 2.919884 2.752957 2.587184 2.422936 2.260797 2.102307 1.950094 1.806956 1.674784 1.554165 1.444656 1.345235 1.254662 1.171691 1.095172 1.024096 0.957602 0.894971 0.835610 0.779036 0.724859 0.672774 0.622539 0.573972 0.526937 0.481339 0.437116 0.394234 0.352681 0.312463 0.273603 0.236135 0.200101 0.165553 0.132545 0.101136 0.071388 0.043363 0.017120 -0.007278 -0.029775 -0.050314 -0.068844 -0.085316 -0.099687 -0.111917 -0.121972 -0.129824 -0.135448 -0.138830 -0.139958 -0.138830 -0.135448 -0.129824 -0.121972 -0.111917 -0.099687 -0.085316 -0.068844 -0.050314 -0.029775 -0.007278 0.017120 0.043363 0.071388 0.101136 0.132545 0.165553 0.200101 0.236135 0.273603 0.312463 0.352681 0.394234 0.437116 0.481339 0.526937 0.573972 0.622539 0.672774 0.724859 0.779036 0.835610 0.894971 0.957602 1.024096 1.095172 1.171691 1.254662 1.345235 1.444656 1.554165 1.674784 1.806956 1.950094 2.102307 2.260797 2.422936 2.587184 2.752957 2.919884 3.087762 3.256484 3.426001 3.596290 3.767340 3.939148 4.111708 4.285012 4.459047 4.633797 4.809241 4.985354 5.162107 5.339467 5.517398 5.695862 5.874818 6.054223 6.234032 6.414200 6.594678 6.775417 6.956370 7.137485 7.318712 7.500000 
7.500000 7.318305 7.136677 6.955169 6.773834 6.592724 6.411891 6.231387 6.051262 5.871568 5.692353 5.513667 5.335558 5.158073 4.981259 4.805160 4.629821 4.455287 4.281603 4.108813 3.936967 3.766115 3.596321 3.427656 3.260214 3.094121 2.929549 2.766740 2.606036 2.447923 2.293080 2.142514 1.997561 1.859625 1.729810 1.608686 1.496279 1.392200 1.295803 1.206330 1.123001 1.045070 0.971860 0.902770 0.837283 0.774958 0.715427 0.658388 0.603593 0.550847 0.499998 0.450929 0.403557 0.357826 0.313703 0.271172 0.230236 0.190908 0.153214 0.117186 0.082864 0.050292 0.019517 -0.009412 -0.036445 -0.061533 -0.084626 -0.105679 -0.124646 -0.141488 -0.156165 -0.168644 -0.178896 -0.186896 -0.192624 -0.196067 -0.197215 -0.196067 -0.192624 -0.186896 -0.178896 -0.168644 -0.156165 -0.141488 -0.124646 -0.105679 -0.084626 -0.061533 -0.036445 -0.009412 0.019517 0.050292 0.082864 0.117186 0.153214 0.190908 0.230236 0.271172 0.313703 0.357826 0.403557 0.450929 0.499998 0.550847 0.603593 0.658388 0.715427 0.774958 0.837283 0.902770 0.971860 1.045070 1.123001 1.206330 1.295803 1.392200 1.496279 1.608686 1.729810 1.859625 1.997561 2.142514 2.293080 2.447923 2.606036 2.766740 2.929549 3.094121 3.260214 3.427656 3.596321 3.766115 3.936967 4.108813 4.281603 4.455287 4.629821 4.805160 4.981259 5.158073 5.335558 5.513667 5.692353 5.871568 6.051262 6.231387 6.411891 6.592724 6.773834 6.955169 7.136677 7.318305 7.500000 
7.500000 7.317816 7.135706 6.953725 6.771928 6.590369 6.409104 6.228186 6.047670 5.867612 5.688066 5.509086 5.330729 5.153050 4.976105 4.799952 4.624650 4.450260 4.276847 4.104482 3.933242 3.763213 3.594497 3.427213 3.261507 3.097559 2.935597 2.775907 2.618854 2.464899 2.314609 2.168680 2.027902 1.893063 1.764811 1.643548 1.529391 1.422203 1.321654 1.227296 1.138618 1.055097 0.976227 0.901535 0.830596 0.763035 0.698525 0.636788 0.577593 0.520745 0.466091 0.413508 0.362901 0.314202 0.267362 0.222353 0.179161 0.137786 0.098238 0.060536 0.024706 -0.009220 -0.041207 -0.071217 -0.099210 -0.125146 -0.148985 -0.170688 -0.190218 -0.207540 -0.222622 -0.235435 -0.245954 -0.254157 -0.260029 -0.263557 -0.264734 -0.263557 -0.260029 -0.254157 -0.245954 -0.235435 -0.222622 -0.207540 -0.190218 -0.170688 -0.148985 -0.125146 -0.099210 -0.071217 -0.041207 -0.009220 0.024706 0.060536 0.098238 0.137786 0.179161 0.222353 0.267362 0.314202 0.362901 0.413508 0.466091 0.520745 0.577593 0.636788 0.698525 0.763035 0.830596 0.901535 0.976227 1.055097 1.138618 1.227296 1.321654 1.422203 1.529391 1.643548 1.764811 1.893063 2.027902 2.168680 2.314609 2.464899 2.618854 2.775907 2.935597 3.097559 3.261507 3.427213 3.594497 3.763213 3.933242 4.104482 4.276847 4.450260 4.624650 4.799952 4.976105 5.153050 5.330729 5.509086 5.688066 5.867612 6.047670 6.228186 6.409104 6.590369 6.771928 6.953725 7.135706 7.317816 7.500000 
7.500000 7.317241 7.134565 6.952027 6.769684 6.587594 6.405812 6.224398 6.043410 5.862905 5.682945 5.503589 5.324901 5.146942 4.969779 4.793480 4.618117 4.443765 4.270506 4.098430 3.927636 3.758235 3.590354 3.424140 3.259766 3.097436 2.937392 2.779922 2.625364 2.474113 2.326618 2.183374 2.044895 1.911670 1.784100 1.662453 1.546839 1.437214 1.333403 1.235135 1.142080 1.053875 0.970152 0.890552 0.814739 0.742405 0.673275 0.607107 0.543693 0.482856 0.424448 0.368349 0.314464 0.262718 0.213056 0.165441 0.119850 0.076271 0.034705 -0.004840 -0.042347 -0.077796 -0.111161 -0.142413 -0.171520 -0.198451 -0.223173 -0.245654 -0.265862 -0.283769 -0.299348 -0.312574 -0.323425 -0.331884 -0.337937 -0.341573 -0.342785 -0.341573 -0.337937 -0.331884 -0.323425 -0.312574 -0.299348 -0.283769 -0.265862 -0.245654 -0.223173 -0.198451 -0.171520 -0.142413 -0.111161 -0.077796 -0.042347 -0.004840 0.034705 0.076271 0.119850 0.165441 0.213056 0.262718 0.314464 0.368349 0.424448 0.482856 0.543693 0.607107 0.673275 0.742405 0.814739 0.890552 0.970152 1.053875 1.142080 1.235135 1.333403 1.437214 1.546839 1.662453 1.784100 1.911670 2.044895 2.183374 2.326618 2.474113 2.625364 2.779922 2.937392 3.097436 3.259766 3.424140 3.590354 3.758235 3.927636 4.098430 4.270506 4.443765 4.618117 4.793480 4.969779 5.146942 5.324901 5.503589 5.682945 5.862905 6.043410 6.224398 6.405812 6.587594 6.769684 6.952027 7.134565 7.317241 7.500000 
7.500000 7.316579 7.133248 6.950065 6.767089 6.584379 6.401994 6.219995 6.038443 5.857403 5.676936 5.497111 5.317993 5.139655 4.962168 4.785612 4.610066 4.435619 4.262366 4.090409 3.919862 3.750853 3.583523 3.418034 3.254567 3.093331 2.934562 2.778528 2.625526 2.475886 2.329959 2.188109 2.050694 1.918038 1.790407 1.667985 1.550856 1.439011 1.332351 1.230708 1.133864 1.041567 0.953553 0.869553 0.789307 0.712571 0.639120 0.568752 0.501286 0.436568 0.374464 0.314863 0.257674 0.202823 0.150255 0.099928 0.051814 0.005897 -0.037831 -0.079369 -0.118708 -0.155834 -0.190730 -0.223372 -0.253737 -0.281800 -0.307533 -0.330912 -0.351908 -0.370500 -0.386662 -0.400375 -0.411621 -0.420384 -0.426653 -0.430417 -0.431673 -0.430417 -0.426653 -0.420384 -0.411621 -0.400375 -0.386662 -0.370500 -0.351908 -0.330912 -0.307533 -0.281800 -0.253737 -0.223372 -0.190730 -0.155834 -0.118708 -0.079369 -0.037831 0.005897 0.051814 0.099928 0.150255 0.202823 0.257674 0.314863 0.374464 0.436568 0.501286 0.568752 0.639120 0.712571 0.789307 0.869553 0.953553 1.041567 1.133864 1.230708 1.332351 1.439011 1.550856 1.667985 1.790407 1.918038 2.050694 2.188109 2.329959 2.475886 2.625526 2.778528 2.934562 3.093331 3.254567 3.418034 3.583523 3.750853 3.919862 4.090409 4.262366 4.435619 4.610066 4.785612 4.962168 5.139655 5.317993 5.497111 5.676936 5.857403 6.038443 6.219995 6.401994 6.584379 6.767089 6.950065 7.133248 7.316579 7.500000 
