1.189063 0.344822 0.237987 0.141048 -0.322688 -0.742335 -0.784077 -0.732954 -0.639172 -0.518589 -0.330230 -0.123367 0.031247 0.182320 0.307992 1.189063 0.307992 0.182320 0.031247 -0.123367 -0.330230 -0.518589 -0.639172 -0.732954 -0.784077 -0.742335 -0.322688 0.141048 0.237987 0.344822 1.189063 
0.435019 0.386449 0.278254 0.165891 -0.158318 -0.545180 -0.643232 -0.599267 -0.514393 -0.387269 -0.210922 -0.041613 0.100395 0.240085 0.360175 0.411884 0.360175 0.240085 0.100395 -0.041613 -0.210922 -0.387269 -0.514393 -0.599267 -0.643232 -0.545180 -0.158318 0.165891 0.278254 0.386449 0.435019 
0.255818 0.250352 0.219150 0.151769 0.015559 -0.278489 -0.488222 -0.488789 -0.402306 -0.261678 -0.105597 0.023176 0.125289 0.196392 0.228841 0.234346 0.228841 0.196392 0.125289 0.023176 -0.105597 -0.261678 -0.402306 -0.488789 -0.488222 -0.278489 0.015559 0.151769 0.219150 0.250352 0.255818 
0.152431 0.151310 0.142697 0.113800 0.045988 -0.096924 -0.286209 -0.366653 -0.292479 -0.158539 -0.041057 0.046214 0.102097 0.129182 0.137118 0.138067 0.137118 0.129182 0.102097 0.046214 -0.041057 -0.158539 -0.292479 -0.366653 -0.286209 -0.096924 0.045988 0.113800 0.142697 0.151310 0.152431 
0.088593 0.088364 0.085754 0.074184 0.041454 -0.031494 -0.148528 -0.229459 -0.191843 -0.092634 -0.010909 0.041747 0.068714 0.078540 0.080572 0.080678 0.080572 0.078540 0.068714 0.041747 -0.010909 -0.092634 -0.191843 -0.229459 -0.148528 -0.031494 0.041454 0.074184 0.085754 0.088364 0.088593 
0.050327 0.050339 0.049561 0.044880 0.029385 -0.008272 -0.074417 -0.130041 -0.114315 -0.051931 0.000024 0.029665 0.042363 0.046086 0.046566 0.046494 0.046566 0.046086 0.042363 0.029665 0.000024 -0.051931 -0.114315 -0.130041 -0.074417 -0.008272 0.029385 0.044880 0.049561 0.050339 0.050327 
0.028261 0.028330 0.028165 0.026269 0.018973 -0.000334 -0.036246 -0.069403 -0.063356 -0.027526 0.003076 0.019116 0.025146 0.026605 0.026642 0.026547 0.026642 0.026605 0.025146 0.019116 0.003076 -0.027526 -0.063356 -0.069403 -0.036246 -0.000334 0.018973 0.026269 0.028165 0.028330 0.028261 
0.015823 0.015901 0.015958 0.015264 0.011918 0.002225 -0.016700 -0.035120 -0.032877 -0.013391 0.003580 0.011950 0.014761 0.015275 0.015168 0.015081 0.015168 0.015275 0.014761 0.011950 0.003580 -0.013391 -0.032877 -0.035120 -0.016700 0.002225 0.011918 0.015264 0.015958 0.015901 0.015823 
0.008751 0.008827 0.008972 0.008844 0.007488 0.002907 -0.006635 -0.016332 -0.015523 -0.005426 0.003394 0.007454 0.008601 0.008664 0.008502 0.008425 0.008502 0.008664 0.008601 0.007454 0.003394 -0.005426 -0.015523 -0.016332 -0.006635 0.002907 0.007488 0.008844 0.008972 0.008827 0.008751 
0.004528 0.004590 0.004748 0.004871 0.004550 0.002811 -0.001390 -0.005982 -0.005719 -0.001013 0.002927 0.004484 0.004740 0.004601 0.004442 0.004380 0.004442 0.004601 0.004740 0.004484 0.002927 -0.001013 -0.005719 -0.005982 -0.001390 0.002811 0.004550 0.004871 0.004748 0.004590 0.004528 
0.002101 0.002141 0.002246 0.002370 0.002393 0.002082 0.001208 0.000174 0.000194 0.001215 0.002045 0.002331 0.002303 0.002181 0.002078 0.002040 0.002078 0.002181 0.002303 0.002331 0.002045 0.001215 0.000194 0.000174 0.001208 0.002082 0.002393 0.002370 0.002246 0.002141 0.002101 
