1.000000 0.804376 0.778300 0.754334 0.635058 0.518784 0.506665 0.521492 0.548265 0.581941 0.633047 0.687336 0.726813 0.764574 0.795426 1.000000 0.795426 0.764574 0.726813 0.687336 0.633047 0.581941 0.548265 0.521492 0.506665 0.518784 0.635058 0.754334 0.778300 0.804376 1.000000 
0.826131 0.814445 0.788169 0.760504 0.678287 0.574583 0.547117 0.559499 0.583099 0.617751 0.664575 0.708320 0.744192 0.778816 0.808096 0.820573 0.808096 0.778816 0.744192 0.708320 0.664575 0.617751 0.583099 0.559499 0.547117 0.574583 0.678287 0.760504 0.788169 0.814445 0.826131 
0.782676 0.781336 0.773666 0.756999 0.722847 0.646795 0.590299 0.590143 0.613693 0.651237 0.691919 0.724774 0.750409 0.768053 0.776052 0.777405 0.776052 0.768053 0.750409 0.724774 0.691919 0.651237 0.613693 0.590143 0.590299 0.646795 0.722847 0.756999 0.773666 0.781336 0.782676 
0.757163 0.756885 0.754744 0.747542 0.730532 0.694151 0.644752 0.623297 0.643090 0.678230 0.708462 0.730589 0.744618 0.751379 0.753356 0.753592 0.753356 0.751379 0.744618 0.730589 0.708462 0.678230 0.643090 0.623297 0.644752 0.694151 0.730532 0.747542 0.754744 0.756885 0.757163 
0.741237 0.741180 0.740526 0.737624 0.729389 0.710900 0.680827 0.659716 0.669561 0.695254 0.716136 0.729463 0.736250 0.738717 0.739227 0.739253 0.739227 0.738717 0.736250 0.729463 0.716136 0.695254 0.669561 0.659716 0.680827 0.710900 0.729389 0.737624 0.740526 0.741180 0.741237 
0.731625 0.731628 0.731432 0.730253 0.726343 0.716806 0.699930 0.685612 0.689672 0.705685 0.718911 0.726414 0.729618 0.730556 0.730678 0.730659 0.730678 0.730556 0.729618 0.726414 0.718911 0.705685 0.689672 0.685612 0.699930 0.716806 0.726343 0.730253 0.731432 0.731628 0.731625 
0.726059 0.726076 0.726035 0.725556 0.723711 0.718821 0.709689 0.701215 0.702764 0.711910 0.719685 0.723747 0.725272 0.725640 0.725650 0.725626 0.725650 0.725640 0.725272 0.723747 0.719685 0.711910 0.702764 0.701215 0.709689 0.718821 0.723711 0.725556 0.726035 0.726076 0.726059 
0.722914 0.722934 0.722948 0.722773 0.721925 0.719469 0.714665 0.709976 0.710547 0.715506 0.719813 0.721934 0.722645 0.722775 0.722748 0.722726 0.722748 0.722775 0.722645 0.721934 0.719813 0.715506 0.710547 0.709976 0.714665 0.719469 0.721925 0.722773 0.722948 0.722934 0.722914 
0.721124 0.721143 0.721180 0.721147 0.720803 0.719642 0.717222 0.714758 0.714964 0.717529 0.719766 0.720795 0.721086 0.721101 0.721060 0.721041 0.721060 0.721101 0.721086 0.720795 0.719766 0.717529 0.714964 0.714758 0.717222 0.719642 0.720803 0.721147 0.721180 0.721143 0.721124 
0.720053 0.720069 0.720109 0.720140 0.720059 0.719618 0.718553 0.717387 0.717454 0.718648 0.719647 0.720042 0.720107 0.720072 0.720032 0.720016 0.720032 0.720072 0.720107 0.720042 0.719647 0.718648 0.717454 0.717387 0.718553 0.719618 0.720059 0.720140 0.720109 0.720069 0.720053 
0.719438 0.719448 0.719475 0.719506 0.719512 0.719433 0.719212 0.718949 0.718954 0.719214 0.719424 0.719497 0.719489 0.719458 0.719432 0.719423 0.719432 0.719458 0.719489 0.719497 0.719424 0.719214 0.718954 0.718949 0.719212 0.719433 0.719512 0.719506 0.719475 0.719448 0.719438 
