0.941959 0.934506 0.910828 0.869514 0.811856 0.713963 0.598922 0.477181 0.356352 0.243003 0.142236 0.061833 -0.000208 -0.043078 -0.067350 -0.074965 -0.067350 -0.043078 -0.000208 0.061833 0.142236 0.243003 0.356352 0.477181 0.598922 0.713963 0.811856 0.869514 0.910828 0.934506 0.941959 
0.958267 0.949759 0.923437 0.878579 0.815917 0.720072 0.603204 0.479482 0.356483 0.240608 0.138605 0.055078 -0.010161 -0.056140 -0.082924 -0.091554 -0.082924 -0.056140 -0.010161 0.055078 0.138605 0.240608 0.356483 0.479482 0.603204 0.720072 0.815917 0.878579 0.923437 0.949759 0.958267 
1.017122 1.006579 0.974926 0.922142 0.848613 0.751517 0.625678 0.488845 0.352267 0.224406 0.112285 0.018411 -0.055733 -0.108916 -0.140781 -0.151393 -0.140781 -0.108916 -0.055733 0.018411 0.112285 0.224406 0.352267 0.488845 0.625678 0.751517 0.848613 0.922142 0.974926 1.006579 1.017122 
1.128579 1.115030 1.074731 1.008590 0.917873 0.803231 0.663647 0.504422 0.342897 0.193041 0.059925 -0.053231 -0.143899 -0.210123 -0.250502 -0.264084 -0.250502 -0.210123 -0.143899 -0.053231 0.059925 0.193041 0.342897 0.504422 0.663647 0.803231 0.917873 1.008590 1.074731 1.115030 1.128579 
1.307548 1.289653 1.236607 1.150208 1.033088 0.888098 0.717502 0.525504 0.327546 0.141567 -0.025741 -0.169823 -0.286762 -0.373154 -0.426232 -0.444141 -0.426232 -0.373154 -0.286762 -0.169823 -0.025741 0.141567 0.327546 0.525504 0.717502 0.888098 1.033088 1.150208 1.236607 1.289653 1.307548 
1.575762 1.551672 1.480364 1.364624 1.208743 1.017916 0.797519 0.554133 0.302684 0.062598 -0.156024 -0.346274 -0.502004 -0.617726 -0.689048 -0.713146 -0.689048 -0.617726 -0.502004 -0.346274 -0.156024 0.062598 0.302684 0.554133 0.797519 1.017916 1.208743 1.364624 1.480364 1.551672 1.575762 
1.964875 1.932025 1.834849 1.677385 1.466005 1.208804 0.914822 0.594493 0.264492 -0.054136 -0.347141 -0.603994 -0.815278 -0.972731 -1.069915 -1.102771 -1.069915 -0.972731 -0.815278 -0.603994 -0.347141 -0.054136 0.264492 0.594493 0.914822 1.208804 1.466005 1.677386 1.834849 1.932025 1.964875 
2.521013 2.475806 2.342128 2.125692 1.835631 1.483835 1.084071 0.651984 0.208183 -0.223046 -0.622280 -0.973882 -1.263892 -1.480326 -1.614012 -1.659222 -1.614012 -1.480326 -1.263892 -0.973882 -0.622280 -0.223046 0.208183 0.651984 1.084071 1.483835 1.835631 2.125692 2.342128 2.475806 2.521013 
3.311342 3.248697 3.063482 2.763731 2.362359 1.876411 1.326007 0.733860 0.126945 -0.464779 -1.014912 -1.500764 -1.902116 -2.201873 -2.387094 -2.449742 -2.387094 -2.201873 -1.902116 -1.500764 -1.014912 -0.464779 0.126945 0.733860 1.326007 1.876411 2.362359 2.763731 3.063482 3.248697 3.311342 
4.433593 4.346270 4.088114 3.670393 3.111303 2.435046 1.670542 0.850330 0.010832 -0.809197 -1.573588 -2.249812 -2.808902 -3.226629 -3.484791 -3.572116 -3.484791 -3.226629 -2.808902 -2.249812 -1.573588 -0.809197 0.010832 0.850330 1.670542 2.435046 3.111303 3.670393 4.088114 4.346270 4.433593 
6.029791 5.907437 5.545724 4.960460 4.177223 3.230245 2.160914 1.015964 -0.154565 -1.299515 -2.368847 -3.315825 -4.099061 -4.684325 -5.046039 -5.168393 -5.046039 -4.684325 -4.099061 -3.315825 -2.368847 -1.299515 -0.154565 1.015964 2.160914 3.230245 4.177223 4.960460 5.545724 5.907437 6.029791 
