-10086790585130116329173031992520098933968267731176191923759090067366358935245428883456.000000 -1270774724391598638432609982134243217878334005508516875920967867949879897743020785664.000000 4451623663823047498252038724747498740359847220504630079190787975609901475169782726656.000000 7016722360238468113137906920571707081542519019435659948573102977560635964082958106624.000000 12104596534911284743838711600825708418761561628869748319148991842093328979822584528896.000000 11002094855890132477056312701261363823517596792099422451120211288685271439645809311744.000000 2289617863112429627494044538032562209097736168262871263241593814142067791871925551104.000000 -9249541636462307728805986734443286701509420218536310190586955690378942133093749751808.000000 -18491306104130427567070912613670337893640090526228613395108046992750954145081097977856.000000 -22374067696568237863934687993206207572768476617616251740725938613945953153337475989504.000000 -19988240749133572919879651655644266330206415743337175837216432405927306126847639552000.000000 -12209615745844692138434912107572294814031223873091388014942076340659435915590185779200.000000 -2846232303422798284173736534958361556991405472587766493813959582069182365443570008064.000000 5671744132943008786021903257573136557337958212793275740783646509408398636619545968640.000000 10721558766322020040770902695581500378832291451868298979820818852173687904453309497344.000000 10455190546016256989859721546831546549942804160820665898937561059496009314752842956800.000000 4467913900460448129909252000536924009668333063868535777209270648590253097806678982656.000000 -5902907740694489407401960521975098902473777097533675985080056639973550814386416779264.000000 -17786323869705180500257130472532109470225930747137315317686574993763545281435613003776.000000 -27489542731756855639367456314741052368325670061268864204888875478158761302417848926208.000000 -31551644626022606570159030340643200155785635159366705842525030752307009824338913263616.000000 -27852142613411133681284067764878747903240811099859712052858377402799768511247055585280.000000 -16435673565963974070799649188720487681804680321797534388499637077073825134043608383488.000000 238332128229399597579161920867769668743412903119394470875549306453926594079570788352.000000 17768317164500168747066893804090834286883057885035689573967234471721921560928749355008.000000 30945922887360204448605108207922364262142073965509770735613882959015409888856310284288.000000 35280840956678095074273341075913460308521358612590248418277012542521151261308924985344.000000 28487669941226081503378847206833876181539229959196429764765465491524370156669712203776.000000 11467059892753145844496895636459240501061575858893011853783377827975137958534360072192.000000 -11586200318655608753798784888764057812097130349335395442921169761863459694668201066496.000000 -33915393251201434078723925366202272366878748872988667568032504330999239820935774076928.000000 -45704838781300587132454958356107263373100143080861788241433821457662699508175443329024.000000 -42845280845264308231906451400325759202598424227152749244925339546728975435939706830848.000000 -22048755939922388201075780842164744394205708411183270950139449712706448561824619036672.000000 11541440394835214820950879442238113852599100347588726051734538910832165943201130086400.000000 39950037540165776829121346462297134353933297046551185958512161136509607820087321952256.000000 37818127852187526580605210503890041738540588674495847227100708875462271291022328725504.000000 847023430339393344252070297008993485242866335916416766001105646814561067394215706624.000000 -23463126901638415322824848780508648131223136357469823055725484079076113207432748990464.000000 -3903050097311134861977406004642854537272122255576219847161665403862414476198281216000.000000 27057554584161133436394169628318833409044707049087875885864714254335230727385948094464.000000 
-10086790585130116329173031992520098933968267731176191923759090067366358935245428883456.000000 -1270774724391598638432609982134243217878334005508516875920967867949879897743020785664.000000 4451623663823047498252038724747498740359847220504630079190787975609901475169782726656.000000 7016722360238468113137906920571707081542519019435659948573102977560635964082958106624.000000 12104596534911284743838711600825708418761561628869748319148991842093328979822584528896.000000 11002094855890132477056312701261363823517596792099422451120211288685271439645809311744.000000 2289617863112429627494044538032562209097736168262871263241593814142067791871925551104.000000 -9249541636462307728805986734443286701509420218536310190586955690378942133093749751808.000000 -18491306104130427567070912613670337893640090526228613395108046992750954145081097977856.000000 -22374067696568237863934687993206207572768476617616251740725938613945953153337475989504.000000 -19988240749133572919879651655644266330206415743337175837216432405927306126847639552000.000000 -12209615745844692138434912107572294814031223873091388014942076340659435915590185779200.000000 -2846232303422798284173736534958361556991405472587766493813959582069182365443570008064.000000 5671744132943008786021903257573136557337958212793275740783646509408398636619545968640.000000 10721558766322020040770902695581500378832291451868298979820818852173687904453309497344.000000 10455190546016256989859721546831546549942804160820665898937561059496009314752842956800.000000 4467913900460448129909252000536924009668333063868535777209270648590253097806678982656.000000 -5902907740694489407401960521975098902473777097533675985080056639973550814386416779264.000000 -17786323869705180500257130472532109470225930747137315317686574993763545281435613003776.000000 -27489542731756855639367456314741052368325670061268864204888875478158761302417848926208.000000 -31551644626022606570159030340643200155785635159366705842525030752307009824338913263616.000000 -27852142613411133681284067764878747903240811099859712052858377402799768511247055585280.000000 -16435673565963974070799649188720487681804680321797534388499637077073825134043608383488.000000 238332128229399597579161920867769668743412903119394470875549306453926594079570788352.000000 17768317164500168747066893804090834286883057885035689573967234471721921560928749355008.000000 30945922887360204448605108207922364262142073965509770735613882959015409888856310284288.000000 35280840956678095074273341075913460308521358612590248418277012542521151261308924985344.000000 28487669941226081503378847206833876181539229959196429764765465491524370156669712203776.000000 11467059892753145844496895636459240501061575858893011853783377827975137958534360072192.000000 -11586200318655608753798784888764057812097130349335395442921169761863459694668201066496.000000 -33915393251201434078723925366202272366878748872988667568032504330999239820935774076928.000000 -45704838781300587132454958356107263373100143080861788241433821457662699508175443329024.000000 -42845280845264308231906451400325759202598424227152749244925339546728975435939706830848.000000 -22048755939922388201075780842164744394205708411183270950139449712706448561824619036672.000000 11541440394835214820950879442238113852599100347588726051734538910832165943201130086400.000000 39950037540165776829121346462297134353933297046551185958512161136509607820087321952256.000000 37818127852187526580605210503890041738540588674495847227100708875462271291022328725504.000000 847023430339393344252070297008993485242866335916416766001105646814561067394215706624.000000 -23463126901638415322824848780508648131223136357469823055725484079076113207432748990464.000000 -3903050097311134861977406004642854537272122255576219847161665403862414476198281216000.000000 27057554584161133436394169628318833409044707049087875885864714254335230727385948094464.000000 
-5954388405872282636771293334341106538656254329517523138200572086397430195877868208128.000000 -1504764781153554732712581115843437220797029665181861369802091887939546605796236197888.000000 2159227921219514571948131595826564066440621074267571989959864756802922185383628242944.000000 6184693119748946627109590611384558561148963061348882026707311870186757099122470158336.000000 11371824548309839023291462524764380632830823346684686464339141643227541001551724150784.000000 10107534908573654431910291746922127633548242662328465384312233895717161906946529296384.000000 2276417640278123940675512251617130568314486164518874311180104890061661103171160768512.000000 -7516401936319287663539190760628577478513738995293533626631355066751386881703066730496.000000 -14957757137315265009260266381973084116031228001783191451031964658363358522035631292416.000000 -17720689022284514058669947601917836283629409580784626843150704867757551401377413988352.000000 -15321308959717376442850724233323670801844545251911414941253560233973476797077482635264.000000 -8738159392468383770388336520836220475669115691308968257370209185578168541526846603264.000000 -1253907302905643166869401438274519711698150712381852264689806885327544669177854820352.000000 5191170635495018978165481929529806779812384224178463064736310155780001790203478933504.000000 8556656386781921465693695308344202058404985460674650290846101077271248554937720766464.000000 7525335669758486118599303355599333786337679226065914533377851246456459087606011920384.000000 2000280702102569593741292398938180798251672435133912641945796637002395067234404794368.000000 -6718867521371756912974674508167932865403494205271187440992712144028755613826955608064.000000 -16173928087206324927927555020941443739635014210572159858046466557239594651279192752128.000000 -23376152842409557155509941168625675259243908377185684151926873965275148485222901743616.000000 -25675381627324986070820874202336933916345018717806170591738858260253905507393678082048.000000 -21628620893675164712482603849530968871120530859539226180951692829675176027661245874176.000000 -11597355784401259017610258993615313373267374385408328868812733879908673261464037883904.000000 2145286387413744005242905097655919781769174794244348925453217284756049301540664508416.000000 15890261517530748623389224762725086664521528108314052869428218553112575676760291540992.000000 25473739439184184123858106804970812908195653046725843877579951732052009399159567155200.000000 27519429181220635433729925765922466709325214039453403550487263511127941868148842561536.000000 20586894871617189408423513361131900179132355928634639024669235033315052872861002760192.000000 5856662077482522139928637064352510408997004389004062297611637823081622305378175811584.000000 -12917924940139868941193928521336017842563140747686361026939658039110289686360915705856.000000 -30117899604642486996428435236634678846062394235016146466741882597050607940716866830336.000000 -38082838434148524214810717502574131738327544400232087512780771369696069788984804376576.000000 -33898240531361047732562428413802385980727805940372889132752542698138735278469840633856.000000 -15671059939809968626384043816561381937506568323759439203295749098512170317288258404352.000000 11513464394434448339142562176279887855614792642525952275211930175625194674066882035712.000000 32702643084025584658886857536339596053094716062063546294296869099921519225452999213056.000000 28636853090854940258655715575950007805916444571200981246054436956758565878126235090944.000000 -1050922800959891968222654452119692090164280553437210225918995056915695969630620221440.000000 -17309385997095218094500169830352544302265936131845563877388985761815714700631109271552.000000 -2388951173767388225020430990755944756711117090249558546885346995852359071173697339392.000000 18468880745961198733776818613068678254136864987696458806305882101638030653857606926336.000000 
-2619318093833531017483281897948281938299758891462690496008243788268637226587071184896.000000 -1525104739742974055626389844910310590109532024385483891976077752373450278695384121344.000000 413823855774142569998404957892322094459419273446087441314591727763289185883458109440.000000 5056873657561817668950146328875102779078470252421653495618738919925833548234848468992.000000 9836600014374100287531915417523602887745270634136943535152060664896740919377095819264.000000 8579816234335088556582312038406025671636904096354104851531986402158492353546030153728.000000 2060812782145100137279817303366585423890121020054609955881251412707148642738224758784.000000 -5657499241793377170861790761880289955586038279066633261000215770454861077575175766016.000000 -11203640205905408337688839544591380136587065668165563238261799254397066009433979486208.000000 -12958865142323452409447054230846047395040571611167486718482621354664434426253053788160.000000 -10770469274604548654237043062478722328794302860165887904579131058494485057235903840256.000000 -5596668935797228224878391643711113352117234736585142506830172515889932258119400816640.000000 -65256292888037344248226642334534273157046231068268779083090501967380694714676150272.000000 4391484055076966359888131795980997025581733611783728815332195577950504319276636176384.000000 6312649245904739672595919272157211483657782624425028115834627386933532435848781365248.000000 4859596758414986576637947507365230192994544730276382994843307999822642514721727578112.000000 151904775819932577353942259640597076457210292576037709224685336840775632295085211648.000000 -6655106292156401824809293944919901980149416068360837291116255220015673947476006535168.000000 -13606566415575915094272642257531554180256941643909326267168951770312949137806005895168.000000 -18462113264513599201320156068263448019354680474291738105763726997836045698104310104064.000000 -19361079515119000622398564601079039289712652303301238415565362663305754934263815340032.000000 -15449734187657668343813513960279038741297583203312119090635741118551171737355898847232.000000 -7270516923624531351910972064844252811807403436253902908692843085126796707042036809728.000000 3236840766324152038575822894598988275054768402021054420413342853104319457884364603392.000000 13169715824484422495158365874087608877241621070426326135784630682145573952657364615168.000000 19450051425712609124295538320700851057295509669467519277987192622393499415741959503872.000000 19762452093626613823106639786334691137477238120186734254501868311769742807332332503040.000000 13368955680649558170343734262735798274933730500056984033029788633336030562526494195712.000000 1531528343653370752584989277079871110140399776903538696285232281086927210434271379456.000000 -12637343385563942704540122616932849443693883807636523387459657648775386784455895023616.000000 -24800464829563510483252673367743860129883102888953178749436120804052879997511315488768.000000 -29453375344512902176169964380251494934536970255882288976724047146614857609650263556096.000000 -24755328093392458237403817669388111582669412620237280873850170503454534229615532048384.000000 -9929206216704952703504096413799128663398486225677774382994299601096897264685384990720.000000 10443075488829013231353571739909781215550485039361541399481877260084034674519804215296.000000 24817503236545128001238842783821377414146636851127706328107469205882990596905406300160.000000 19816823663284004966017827564428192777202083777085876406536085930044755592459854020608.000000 -2235733600028481811543804294375377938281661710291096196071051562860728182991130460160.000000 -11571003733741749721579687268282485295979839426921093899962202630545547170197075394560.000000 -1148511072055672539882758669486814287930894572092178054780616165612464434259446202368.000000 10981685283807184317467892942578947105806795149408683089750673248913405995038600593408.000000 
-403656670398225337859690979272506478853017519381957370025901298936565029413496815616.000000 -1336544257333865494246460583710397669848043034604908923531505513941196239985019191296.000000 -620406514430516538999370124357464754905642932070292134288733715520517722774043623424.000000 3760397411064946929623662053288121843751703717905100972327909858911323417562146930688.000000 7685335714179146142509597661942395028518153370745148823430315787807998072065340997632.000000 6598573143615381880503919048909012549824459869194032391096688147394481173510257377280.000000 1671088730211917574168002964350919365619567569781985263005528904538043387801413615616.000000 -3871442410279342304429524725000142150905429545917214689007459273304960038897996267520.000000 -7627629782062943512957789509644644134126189861027526506809886560099759879136315703296.000000 -8587916571055150032622677624677554268183892670916229935130783565974242831840806174720.000000 -6805185887201916584565570789785158213711025201102962567137019632294639329372480208896.000000 -3100578107857705428566426381739582010933942935474121154242045188585027288821535866880.000000 609998194563201022353397018587958522206828676718050708136057420658778858480851746816.000000 3366951656860520795359184549982965059112936168050415424727653334408858529578017095680.000000 4225947930492157794354709037447475310028028383539340212860444485752411006456920276992.000000 2726724538175843378092758710210250738320007541691914235417896243889226486163531890688.000000 -905346632944773954667777848993707178656747634011418965384541754051076146520861442048.000000 -5747300372278180228368276430533159493709534678683505413343375676740465674146805710848.000000 -10382809632650001136910367485524362414869273363068870556977781709750688653567814795264.000000 -13285005043381544113859933943475021551656400618017714708313729522412944559045489983488.000000 -13280091001158131219355475826295074210619347264978276047672027958047603004828874178560.000000 -9956991206338566247448942800514524537008359560474248916333268110101231922865154031616.000000 -3888789348760336288414801993233327824692550191768781498096099994577066291044435361792.000000 3425878328455966021760337842399364095122583962097625447570171168812890459798809608192.000000 9917210915535187800184389930190290787533986150181359002985909956345080733497630392320.000000 13519912623825769869695085153891096651936704724315742355437229495396969965466127695872.000000 12817652957743561824397235407468081879215393041103634068804306088658672742748540370944.000000 7563819852105531442581158966265636827927905206792463200880885846821388976974695759872.000000 -1098879177176181419108722317238891838775217790184555160592319688622832096307543277568.000000 -10825266238101193400018898610083006914997105796893891295815540398015951984814576369664.000000 -18565951601744401028371133801203913906534207384370567649003160856992690416170494328832.000000 -20748477290311454538397834906832750097487942715380100798594012400482003123444631207936.000000 -16376636622841142048441135312900724788011327998729923719694423287955699926769512480768.000000 -5402459375353239800337134404942826778344817530873468867923093781446337606417494573056.000000 8474520382096140721520057965441974955230446782750559484450806811780885913858952134656.000000 17137359560443673626276287820006981760046881378863998080492376650071626584820121862144.000000 12266730677056278632445378060000321929195212017199544023002347728471403354703104311296.000000 -2607099315281693517074751986486011554347769285973890956975022142180833317313140752384.000000 -6832810971353329933853714194148931766332784422984628043755455088624459218424426397696.000000 -302015292125492898089505982139281648081407078369795072095078857923773815238537773056.000000 5340209022684108434773671049894296225302020832564988822903859297974093983740428550144.000000 
672483159949838726085910779441339286414914328925340222625257486010605616340158906368.000000 -1007847753554869928338896693789519142052482486397626931082996582485919554114252963840.000000 -975684524065304699343825805617503562136983544171728891505070464476306477616952508416.000000 2488733612036038949115038886463563875603026901577831649456151724896629979562633068544.000000 5313028402374523684321950510242344604563246617689583035140717232617012859304989949952.000000 4501865641854004065559589543051691655942470379472664715821785938357763232895787335680.000000 1191671652768795344825050354982596204302571355831139152592676637668640047238981091328.000000 -2357891549521511421958246818213123687891420820270634191589263805769146487337981575168.000000 -4621071502670098566527257774732922218358921266485043094437842672360380863574288891904.000000 -5047342861271448225125367985118716950749417466335928412853631651538871080859614576640.000000 -3772810310339307053171896468025251828987516767294446435282359486132787315256630181888.000000 -1407146113436229924501403430157095931736589121885399093410723151354545229896341258240.000000 804422033033039884110859679602374754385503365678214731176017154480641329010369888256.000000 2290714215852237293261111873938379644206482955094923786377354476218582441170955141120.000000 2512880979401591436205517432084208102614551087940832870690777729008555198050000175104.000000 1265560300938799312678153161810640858242240930775722416922457538066170256064191135744.000000 -1219017260863716584020588808566463531053764772412719918321801044655495234989183729664.000000 -4290907219639782656196909758908485156918736652916421301716729988034351195374003159040.000000 -7035086600998550759978334695576551276323424879837137913764686006890140768991010881536.000000 -8525282374038207441418244620878954134616892808003448143962369502627181538216696086528.000000 -8112069514425432820238773782809639454652613928622032151026445201728806582162315804672.000000 -5659542221157354450014795886606742068705887922427810281692450109995997934002934644736.000000 -1650518088365971292407182421560373689647347670147195155846495907753939381095650820096.000000 2888491988528375332972746385666368647417700755546215411488609841466810578044939403264.000000 6641063133466159053483924861901392292222031447760085697173965162102529030232303730688.000000 8376011130408988570729565614740542419487625293920988781724414577597445675253451718656.000000 7341735232175067485268434593876418187446440331564623410285361113997613762607725936640.000000 3559121260343760384207066014452402615602443903326627376113299901602085267429037965312.000000 -2090735429004622283987965603413419276108020670192221521058094412016266790892927451136.000000 -8036454073250199481254742230453881870256760169055110796965090030801702983707213692928.000000 -12366329380057600282245227532285280999740651091220330097419515942055787828312084054016.000000 -13032680104144936183450001058410564089041461720409308982338063728949730719231301910528.000000 -9603204109495964284321481972363223070784867404756975342375267443879854671715966648320.000000 -2369241410250314824543445206901563154361448338497029500447083740527844592157227745280.000000 6041890627919532801409803193127729466228547820793488126136176059547526765994643030016.000000 10541963758216478926358163274040534628126574715378131918474257212826169241115484487680.000000 6616479710162630661273462609875007308752747252066706163610048191507659359568095346688.000000 -2299964000900325143526463872367341890826318112381423283077571476884309302608406773760.000000 -3444848267860631264744257183101098087316541001783072664098025534574269060480092864512.000000 135695428808797715460165039401574577425007618225117632620188844882974781633762164736.000000 1816082029226839056887249191499966748335411823570167955053550532925629464921577095168.000000 
883891799842441184919148131344577745853163451382494792483485006519440951058135777280.000000 -644657291404070596459284616523681762224016281924737102131074411929184069406446059520.000000 -860184560132122701696947487084809900530495161020081138635787705582956454021458558976.000000 1430588469772565132756803127090022805750672497136169431564180349247275808819268026368.000000 3174942709009570601341144510232977562513831023440265574374262695109889961818914291712.000000 2660438403593053717423642642807732120885747549711668521826141704441914317817430147072.000000 731227918168558598773712680441152875281681618156481490788836152105672897198198620160.000000 -1247261842846061908858973047379172229543971437053520322058216232021139226624553648128.000000 -2431062277890840389157698778516319816238703673766639673222159561315126380906198073344.000000 -2565651973141245645060165798668482108592120970823003903792305444203024933607285194752.000000 -1782720577443449712354581459850491292931406336977084864933804079122253736614855442432.000000 -467916010863264239817544033256898633967580723919857982781102426063729964721341726720.000000 674684703061525686969283625390727230866437067222954034642604101489100335513774063616.000000 1350390978865884270689128294818869464508560186174509833067642386363860767028329578496.000000 1294873518538614806173244811750329906636180589564141374909720312425228616520798568448.000000 442543196832371730643048499799949004483567879108843248793147976798104378156446121984.000000 -1029072874707433475610320472825422409869588523339486231073567215197570644167092076544.000000 -2725476926050298302971010060894848635943749847792837324496714893392789688761238683648.000000 -4132242941244408707547728797268821451918850608433066838550371051436150642916884217856.000000 -4761261921593291527359997204269582442827059635826894666079054947249117539895796039680.000000 -4306525110465820440008456105870495611289055677603723267730519475682580238752735559680.000000 -2762001025858914805102323694526343300541540513315010710538952712051635907990340501504.000000 -460228968177066989102731300257434914109173082343359792641420194884255682797118685184.000000 1990050188965025451989493922228582185028333777931887164851127651859529781257191817216.000000 3860059462903742401862407042474899035010530977631636474952556753373885391764241514496.000000 4513662154537329047349676014875069853971741498101875642637550296171693554540606390272.000000 3617098308249417646580595154926537240974082753908442526330042005521361818696573517824.000000 1279991434791753948259441025404369683941481191384532420695508077371653863768684756992.000000 -1924770513274207416740496075651413843956387492767733057582698514514378682689159954432.000000 -5083309818642860634846296931314982774292602669788116799283952993418523449702714703872.000000 -7152735311845594556710951705793684053838314575429169108198073758769655361541991563264.000000 -7123450651071362556176310716111784114673759015560484527777998999607091207782849839104.000000 -4867287398079171024791330106369278642464764051234704370781096075162130637628781887488.000000 -723108459634483723867362467017690688180043004057968848080757555951738478849886781440.000000 3703553004689491540227662434973830125961831800771380686131617025456914593596869443584.000000 5637604206589294451617181561420039013371291494630993274742601158153510759673985236992.000000 3009015140466228182667316400339446659678179085681533288700882202338598906192365355008.000000 -1626003140941083867136941442588129098969256299098742875728279048581269977076076642304.000000 -1410546898448277159367128748177752491108143527990840232788779996089931876406847864832.000000 255398777073681660629679268395445795605278491990151303086940738541702097971493994496.000000 135424106452489644740006574657436829034259572759778920078700064113001412041514156032.000000 
652176401508900009327660420283772430868644356525230422573513596669041309085012590592.000000 -342324609401416888795788013493687617820498603303008007023090398231974752348260007936.000000 -552025394625268357831119745918138416401684635121378019073784710481920134384896180224.000000 694583083544037565613422714143383566944575016697218099989821943081327730591711363072.000000 1596245150161968901865456440242556867932738828958905937830772115552017955076865785856.000000 1325010393954799066338936047339058234482143809609017543140413930380108012437781872640.000000 376185642292052477181192642067193239810033153061051870081627456368994290154258563072.000000 -557157348429976620057002282886379461622918883651644288262271475049301896987924234240.000000 -1079775739905833992158786279397637843201129242231202480736303822306591565845289238528.000000 -1095717298614760168079632888490633342462848636290486242021311218907684101584484040704.000000 -692885350162704489325279227653190556655900705490827281397502738446808725552147464192.000000 -74398266329731239301319892918392636673423389158272923823727072825471925973365555200.000000 422960587148118323666839635197922682742412920490264539996523808854837008267399397376.000000 671105680735420327871616908873695129707640716947853746251571069223492113152763494400.000000 561983160282093557189045252026001051171236727650259506250665994794667407398324404224.000000 87249562401058966460997736252878910563815369234162933562129902330326204866912845824.000000 -647103714707981994401493575902533412198396599193644694142189785966994607621309202432.000000 -1440055554908563659885572063026651168149023907646084481369977071764346290085948293120.000000 -2046877624985579123610891796765051905314295627287793414176394618748295036974548385792.000000 -2250339203994301989934904763372349695908449996263713639556566965988604181760576585728.000000 -1931984032956550786171165323902542758147318637675846089414402896348061628086332948480.000000 -1121241974212506869791060805285150820656270757623293568752823729990938348845285769216.000000 -4351832543852533072941343299172760477416385454762681299185412693566949517225361408.000000 1114582440034364602398634102380425689432127638047717770745640592688693316586802511872.000000 1894081833822560776543624829446840455485554577622311932913857984635242567390669570048.000000 2057276933831646925127500351697798294366576141856284425138175069718251158731636080640.000000 1486183174966072215321230575305813430909608491156154800226901911014021519234230648832.000000 277901044444604967273548035117407191649829364475073377454063552095748509774330724352.000000 -1259457403774244374696568243277276020679745472292843988154211002376290328081747410944.000000 -2677223640943848649347413034216944549219562676853852201621065924500731054649623183360.000000 -3493998009525906303845575352527352209823600560672614007908192010234803415804670902272.000000 -3294629798906317735443944192599189697441707618025026049070143793268652030390603612160.000000 -2070938976882016940133106880436471275258998729725738305943472095747553209531339112448.000000 -64498194217912129783762018436303999959438576048115022401836713779556112296415592448.000000 1902143662891090636036653767585378155723477469614092539964345032324497271313404002304.000000 2548536224422263965301611143774124145192703452499779438387694812831019525715106201600.000000 1105144424352358007488475987260789823711934351964883219354941733754823706807537500160.000000 -925687110457739558038620956444205878111676453949618321697669026603286280102205194240.000000 -429690866007427899215821297775763347917537921174198687215548283755778311136993083392.000000 203451927121651433239493134985376773365708269904204905000384855714812557298667356160.000000 -341230328209610397342961050274235972871014278098962824757725231067796362709857992704.000000 
341160610719755465794733625718616742520014097724123347560203830335498821638857687040.000000 -146803849084241676519316148590585058545499099733541939045517422744803096963214999552.000000 -268821232169760727930355273096969388799714635102764340276230957722102976560651829248.000000 275941561951965508604044667508273311919576044818434699800405093328075261546002907136.000000 654517941710833831525609726696481680150603076751827447492774266710824457103327887360.000000 538943391656730426502816254089431989761500437594741533621760950856680955597820002304.000000 157391572423301780404488200373770513182937939945679255245179833372177298698128064512.000000 -203573631051253037646426480424698168475524473670459125942795816914434721741260455936.000000 -392151806493327867949090200625426202884308033778233970027764851186354036472945836032.000000 -380336439162428434436487069301788715615308803936192543031825452372651120933300338688.000000 -211874684338935653627732410073047374372120657421830601857521636374194878844512501760.000000 26652782372306351160348098139782618846379913723132000907359085333790934503752990720.000000 203234960940439193847769339959038498599301811306173100676024798929453568624882089984.000000 272470071566237871635555140001967629981119009787569959570821959873981926536667725824.000000 198866332019199102877572549758673623076905013445123940251777155388303547339250860032.000000 -12246497712693990618984434359540789220510707908778849380565890173742330125628735488.000000 -311450240292672070607757791200783967055200786677348574699979143964077172275791527936.000000 -615346447473550989440862200200431695564259537056345834070344029256153400942197211136.000000 -828507921792275993156064807461684239943727297739460125132617964241544223737891520512.000000 -871858708234258502624159985223709265993235878881195769883053197875687376254408851456.000000 -709403000283162478446526318557779848857961816135293694824154199035390578102305292288.000000 -364756348001369372743666890066496687225823966212653253390957471704441727179531747328.000000 78924462213869586843214360140723683603267240819729599378047293302984327081102409728.000000 497614706274926080625634651133550426325733588279147988035736867786129861701286232064.000000 760137589262388763439979767675233021210601577584859937965341201511923485282970632192.000000 768232496754728111436112546453082980038652036161215177269090271720446084288054558720.000000 491241505648559566703544672970749945667453088677159703095428356720101248393426239488.000000 -16074167732768852937078110338794246657381829644643955220678314364527126148338941952.000000 -620215106944115379441156114973337477752276781882356066386765552492992696503381262336.000000 -1141035252608473531589265410113840024697507691286792759937270806762476865769802039296.000000 -1396404873547841989527380113511891008630185167013140738520676115745659764159727796224.000000 -1248979863939753613095756461883163364242078004201852256384053337706707273412927029248.000000 -715430258718486040512287097724511943519895224505167209699593715033250706376366227456.000000 79856648553791700682708168296162403000216226430635487591649820825049735197121052672.000000 794163873972676975437350450676396662800427022721606063153068537861782263829182283776.000000 943331705111925799019631010601672229464327666578295821456614427342746142477941473280.000000 308303168911064813262447163877170350266346584770705715653033463938290874661874958336.000000 -417858585841205852600329324142561939521220695779085960635550343766645788011948670976.000000 -76929754316637036117190581654337485816821325772507091680315419390351814530189754368.000000 110025453319450389785798522347713376183313207657783625632093180902731396385440006144.000000 -285165263530458532045013655421332731560785880307987750250983815590479445409075822592.000000 
130919124739887966014647179875469672031605407004527047971718427462568007605149499392.000000 -49174617546669350330727897511596539401346167753901594378681693629367512413197303808.000000 -98749774292448087123760767243721095758867341069369758210767695652972790177215807488.000000 86485858895743910332858797285888512523059463933968403356824609515831695798372925440.000000 211161488550230182522377414587370118299281557848142921977854437854213124892181659648.000000 172667011776512395649519775947207326621418334944795926511650754958535948810481303552.000000 51690891849364587216377966972458141613793433716551745843276982310333847135875760128.000000 -58626218836215171919575569232614691570911173194873147045576310618193432779446812672.000000 -112198148639285455510701982720143199253858053628575955032504817745260037994618814464.000000 -103191955453447361771958595246258689991987518524940279452704245763128797229792362496.000000 -47903906727298880396700627871680017223483097930567675435771895619950680900966023168.000000 24794561340009084770076865155548395687122041312040852763043545088507736194621112320.000000 74028049676921296355575444527679115350589967938720805584915339774894368781890486272.000000 87161423135872314275546136410443727312834728862675112106885712180751875649767997440.000000 55238085800135753714875672745487058445528062526370059950420024703847053762062450688.000000 -17543322467857864939323057265456935447149257949829122342781930522257805460526596096.000000 -113548180914955859794453125175090983272619773749910622871982226844160525679015755776.000000 -205589293658131113273906023809254333592910959333139510237158110509243210120386576384.000000 -264268098291925526346782891627498536952989960874696862075785632306647893472194854912.000000 -266901509551971274082431878689343963173871684319588817930684915368109573864637333504.000000 -205439174136185506494892469832037176599623053862036114092989967185329692672901775360.000000 -90775115072812141920634351635128100767270449960968832057170403430227830641073848320.000000 48332690718305451901151163387615804427692498702317142980966124289962093913128828928.000000 172055337257490280404046826195366573364363753413119026844884366284786194453685600256.000000 240574405320573759137906919004716343729160838010752176848304864639749244358014009344.000000 226514509824222625579408176621648246961182967083263189012035361339278316987182219264.000000 125008884979938960539659208044770630984279142619693647541521090502405258033558978560.000000 -42035527922155231017771013048265739797386660022569832235971775698958034168094654464.000000 -229515598489628695681746046223027842114462826817298985327718706996738460659392446464.000000 -380394802701909754355794747096837723142931555197170103855300630839177075992337317888.000000 -440240809171670507691666000606562412190151715399418616449950689175638426547719766016.000000 -374066390170257310641387178187739116125860982925640536958147641265030359644867919872.000000 -192927839964369242972775412040148898669656402909875460098548366368326928738606383104.000000 55866156291375200169631218760706825062850592573364187657053134672977516618986815488.000000 260216042888057307682470814244703109244060027134031224206937431464981646643392675840.000000 275523786694176288030967029030816903030736746663369099621698783877493505070148354048.000000 58460090102859181566786316157132179127559074500608767608216139984666243608168366080.000000 -145609642627053397312362432381660777181938819377206697507047672209447985875211255808.000000 3272987051953638453814167988960784203950038023602748574411635685985221797342085120.000000 43012124295875344084950288664977542422118287454013003287882712847425894903271391232.000000 -133077207956700703005438103551969489025634821260432071653411635288468785163956912128.000000 
