-2.078306 -2849653106088649268781622484361263853490349180788015547880533547189013263513024462848.000000 -1065151069268992874917310644518886113271815170028403188994755341671404547398036357120.000000 135393174415177284342877600988563372238838796446905746776844396170702622804949336064.000000 2698912124656996723490309508132311936432196655022981429308620972837750736421082103808.000000 5330122446027418519736899948541008764244502115469495698479666252532133589415299645440.000000 6476181629318983807390467387737758077428004334844296349409412746120179679749711331328.000000 5958984774152780704571403777109871129575212292305787119998475672712292090633212919808.000000 4443811640838496087343105689891115725301024031474807082747296262784536155009235025920.000000 2708559873036103862477459917060252970707222237903825640272489385835212267351930044416.000000 1297458371008587745567076859449051964048517355201044376256288835360676417235593461760.000000 459882788758576693311425768595154651222879770621347969488485359843810479252688601088.000000 76496796424118531723585648691822482645394967891905574762081201294732825676574883840.000000 175259558416296821758137447658294824056515084131162242287658325571976272942555201536.000000 643671209718419410325775974449136138379190789171233148840445852235572689338529480704.000000 1247415435048498653291569047452350176070847672392355828992015906529681184324780556288.000000 1689190264320045540670894803542527508045712597567390516928512718834333318471577763840.000000 1694206825094543638826152917270137262906577535704845717990667275648370373168554049536.000000 1098899490250596772474357421109112303667231444739659229698231359096642116096041680896.000000 -84425561875973936704498788131813297976550007463385957764248387013908487551466864640.000000 -1650054782925088015015924196426566846755301055221863790040896819550746558361768034304.000000 -3239590024478235413302780503575583071432372168796829020585941907478012895535109767168.000000 -4435269044266203971299211019375861925112830519092379664492599123725681595433057517568.000000 -4883157381074632475295428082919442467875047087125309836880457006666067650813259415552.000000 -4411435831443264016933284160719212917171892246184366352132473077588403432245822488576.000000 -3106325664624615945676056042038548410924534412473013502039182168013203252846595670016.000000 -1316843542707244348519237353865402577367719355798752679320844150855349899144166637568.000000 421758431043196624401219453865478294100515334216055864968125486847945726654421139456.000000 1531923451415362895964439350556487939974496716261299662947649800933851751441500209152.000000 1568464420318510906899506345424236643936103945485493505610445737191047734147422355456.000000 373303419549802171560262197723665008900068168637691891023541590974711676154897498112.000000 -2247017320441648097617543216458240738107651784229641393543932892540904378355926695936.000000 -6053939534070592570421856315296241366937958407872928996782356481022235668938951229440.000000 -9778414344023263754529375774947440900592832736162869998541977178197602809767513817088.000000 -10898636884151195082675516435214818483363219960174551586061156957739107688113005133824.000000 -6608463063703533103219924456461982209406891962111273215814736522553598377614582480896.000000 2817120022796589035677230055042044464497075283730944186295052579434055070419242713088.000000 9621316688536062830965237503117008127455924292056421683949361373351914710752680738816.000000 3271498798932900335619749282452622040460536638116642075588584620812208027604191543296.000000 -6111935934749717518458972822345198769202997320515333646589915808166407139479491969024.000000 3.078306 
-2.078306 -2849653106088649268781622484361263853490349180788015547880533547189013263513024462848.000000 -1065151069268992874917310644518886113271815170028403188994755341671404547398036357120.000000 135393174415177284342877600988563372238838796446905746776844396170702622804949336064.000000 2698912124656996723490309508132311936432196655022981429308620972837750736421082103808.000000 5330122446027418519736899948541008764244502115469495698479666252532133589415299645440.000000 6476181629318983807390467387737758077428004334844296349409412746120179679749711331328.000000 5958984774152780704571403777109871129575212292305787119998475672712292090633212919808.000000 4443811640838496087343105689891115725301024031474807082747296262784536155009235025920.000000 2708559873036103862477459917060252970707222237903825640272489385835212267351930044416.000000 1297458371008587745567076859449051964048517355201044376256288835360676417235593461760.000000 459882788758576693311425768595154651222879770621347969488485359843810479252688601088.000000 76496796424118531723585648691822482645394967891905574762081201294732825676574883840.000000 175259558416296821758137447658294824056515084131162242287658325571976272942555201536.000000 643671209718419410325775974449136138379190789171233148840445852235572689338529480704.000000 1247415435048498653291569047452350176070847672392355828992015906529681184324780556288.000000 1689190264320045540670894803542527508045712597567390516928512718834333318471577763840.000000 1694206825094543638826152917270137262906577535704845717990667275648370373168554049536.000000 1098899490250596772474357421109112303667231444739659229698231359096642116096041680896.000000 -84425561875973936704498788131813297976550007463385957764248387013908487551466864640.000000 -1650054782925088015015924196426566846755301055221863790040896819550746558361768034304.000000 -3239590024478235413302780503575583071432372168796829020585941907478012895535109767168.000000 -4435269044266203971299211019375861925112830519092379664492599123725681595433057517568.000000 -4883157381074632475295428082919442467875047087125309836880457006666067650813259415552.000000 -4411435831443264016933284160719212917171892246184366352132473077588403432245822488576.000000 -3106325664624615945676056042038548410924534412473013502039182168013203252846595670016.000000 -1316843542707244348519237353865402577367719355798752679320844150855349899144166637568.000000 421758431043196624401219453865478294100515334216055864968125486847945726654421139456.000000 1531923451415362895964439350556487939974496716261299662947649800933851751441500209152.000000 1568464420318510906899506345424236643936103945485493505610445737191047734147422355456.000000 373303419549802171560262197723665008900068168637691891023541590974711676154897498112.000000 -2247017320441648097617543216458240738107651784229641393543932892540904378355926695936.000000 -6053939534070592570421856315296241366937958407872928996782356481022235668938951229440.000000 -9778414344023263754529375774947440900592832736162869998541977178197602809767513817088.000000 -10898636884151195082675516435214818483363219960174551586061156957739107688113005133824.000000 -6608463063703533103219924456461982209406891962111273215814736522553598377614582480896.000000 2817120022796589035677230055042044464497075283730944186295052579434055070419242713088.000000 9621316688536062830965237503117008127455924292056421683949361373351914710752680738816.000000 3271498798932900335619749282452622040460536638116642075588584620812208027604191543296.000000 -6111935934749717518458972822345198769202997320515333646589915808166407139479491969024.000000 3.078306 
-2.078306 -1840320310904111183383009872366896972231946692201881694077519167182957529612878348288.000000 -1261279269157163037972767484456106671978810002677590520355244980631128418100516487168.000000 -392445162028425301434029086423034665884035030743675458225979033227901013519853682688.000000 2056448658869782477103238275846056269406244370179976033248404821730025904067166863360.000000 4487812489052113784474235264504189967275169344834142532559240756184585364922668417024.000000 5526595378884846329252520641322884500352809951970672587207429297912282138485792440320.000000 5113049267692955967704268475543060522116573753238539263353393472127939367963962900480.000000 3875042219049065339226916004625174402317282037349622720886794799129720066482217418752.000000 2483756020899257107695103943463453816512997173599164325194541990876436455521412710400.000000 1383070325290305657566241291708037853599956663130307265617304617263604325077959573504.000000 760108762931052128466653464891469836903813415064902910845223236359672406552866717696.000000 509254386043467237391492972183392134565820954768001362060852622640871501159498514432.000000 634718032640487790211755987343506030000386274211013145466527009794459954752193036288.000000 1028371449592969178343955832577396484014283516417256746353914714283787649945622806528.000000 1490383671318679764237466848413831549971988263352841863273412813261920931182859517952.000000 1780905016568818049019374172783471891451396274412302666608286295318929377300882391040.000000 1690411741528936809883425423189696972731603785329051283106854629091992377437852794880.000000 1109018264431642530265565391730773290779943410810820233786739385175717694981292425216.000000 73018932808304554338200592021182791837835130044585225309078891725070746021703712768.000000 -1228597019809312279431220708870297134332740503048157547197895413988561788459693375488.000000 -2494519229924194893894222843312472193407537456748508851343712917566181215150303870976.000000 -3391459109176830864339299798433553923338776411341124978445187424136961909748861501440.000000 -3654254808364320623111590072909908844865378338363705426947262001297384662233602064384.000000 -3176930470435456506950923956108985616629083071148099163719296771726272949360571449344.000000 -2065228656611246278403643605929684236019915198309209073837613058765118731746889695232.000000 -629556526517038525924259950022141040481759158789605554155612359170231707102378721280.000000 686714261510819594308741012477840694142709724132221483460391399853137822419920093184.000000 1429132960644679897287115376798764919824786763296949414478138231382281942994404769792.000000 1272380469259071635757946049148997049173513606106991401943830877901636173894632079360.000000 137340466630693261983210529311305164371817523916767778700758883860748792952971591680.000000 -2115883236263206296495922215008386447917867758381734729329094643475170519507630292992.000000 -5218058688171442740044973282283063753994372711208824138686881709678181172294134530048.000000 -8074558329666515818714718257580404439263873527593105404478630032659812334523090206720.000000 -8661406819477344100103086035852926392372934078321680304824441122220307622595687088128.000000 -4912290887347484148623612363264390964974623549610559203936701965700869133469977935872.000000 2566154664143498415361066040028121074309292676661721832929481996925936023846302777344.000000 7377313195603797524195580607983707221347541716862288488208169633693693298579924320256.000000 2002395742005342233201937668699048240004615805211637281872736046572019577563060895744.000000 -4229534595312241102449952831706141257233619312623537928018474417146206163809593196544.000000 3.078306 
-2.078306 -990425275868168309922317896701239922478568831380897527595490020775293505565475471360.000000 -1278328025498126270844332831678755462494655267053972234976786714378730730104645746688.000000 -712934756734415476365289250743337044722345842119832815285703320191683616486985826304.000000 1434390396798896002518546808544107065843848831726434515999582695860583269264009461760.000000 3508476000777052999801399969801059382604701574293948637937756124927285061270835822592.000000 4380036534380370208320887911692446634014151652271541809314477271390882260261351194624.000000 4074495136498058299377964999235985525443178038508732640698037802684789872353538473984.000000 3136933673634755055909053130734327376985956278587643802805927992922580282166954950656.000000 2105105256553748361338358675216161061810300793114842759089480803930381777848967888896.000000 1314593262995519533870614462370962167391360808747585309382164942382321709871509012480.000000 893427463160736659304648664407816635554553790961884908734044097882210193792816906240.000000 754926369415796711382775297999850832179637335089071058699147690793328484059568930816.000000 886901833871932923531828666816831218505498413504076497143877826558443500266168778752.000000 1194074774923493390507503145038974206205034835498853018051798324653294885753008947200.000000 1518166758462406761383676591709481352469604258252352075269047337057048834553717719040.000000 1680034450764992177579041898098568239906161726220718550994422352830307046522510901248.000000 1533357236044400024511060151103669019048728304913881980918944755249240894003948290048.000000 1014523821549352124505856505929649056292892537078862055341090059023487561072239443968.000000 172700594486808968010899933481262151428887602452744671306075876899563662763999887360.000000 -831687504902007407402927093927482702437558257267630054860402956175873280846203977728.000000 -1763407357025091978515207209167627042620472482121265265548797448761789210860797820928.000000 -2376660923667775665269462515509167734985713172235341531965202578173217456852415021056.000000 -2490459049387544984298560413328981309399540408052428322959788529079720972267672305664.000000 -2052976847035360547683709560931316250414684610496054245562730444992617450595531358208.000000 -1173487466939103079870041165448409793413171414861068331936774069384491335128147034112.000000 -107971704464099937205558400948396844955702618169165862500028715207679297381770199040.000000 802757742423560243556782848031124536359638662571013595387811184713701585065024159744.000000 1228923863600855577877412353238017282267101457216668996066932615671511970510444429312.000000 955910576788897275679367108298087975906454501029958387196903336757478336342674898944.000000 -34810474955538433761111903809125633298942088158528875762446692816530889340486680576.000000 -1834141716536995971385886615373173101483653143952320187156848287166747842512068542464.000000 -4176691382777665302285013144781992108468203530391975763114265822809245240697554993152.000000 -6185664232953639128769313108672861269292821179181927410311901261139405111976114782208.000000 -6358401733127874456256406617884748588336309082019972230991758405513309238702133739520.000000 -3317387884093131201054174513800687001849329000756903598602581302136134555909381685248.000000 2162011823120071456956471715895370200370984107867321948829329235826326703818516987904.000000 5187070208098376470572069351000914823642843401929573326748263953292199840797612310528.000000 962670859741145059730147678154102160902137175667150138649219326251472664509559078912.000000 -2571892423401073608797042244266744790268462042693568744854984166978888806173140582400.000000 3.078306 
-2.078306 -383451620358630742530174761667625300977474692569745692576257327837666877333141716992.000000 -1120278454944937431449137375095631217106706149692861751078344423502290672735603392512.000000 -799466606834534218941580293328968479317323268734047745879928761182202342170257522688.000000 896955912162485259526756626581974903217445434666168025146755070373393890711319871488.000000 2498721670773016831787388251140086479119013898877547994233195400412758021490176163840.000000 3162396215680339581876360639960146881826875614725635948716252885431608533129392816128.000000 2957699898675459986788251799224808156193383295173947818682303108435874307382100099072.000000 2311737482952945016555764315006415456913529110097404743054082821566096738927201222656.000000 1616905601047208150221233694468965913824237581380849246042124997097336549196351668224.000000 1104061715148314516258253606885494593283154116230179234789171960060396359595977605120.000000 851322188736992502105670980037367861181329141833209148874636981415502647317615345664.000000 794003904362543973401610968711536392189759822682767119364967441201893630713824018432.000000 912322008193312615124989348756419631268818044312866489143100492497609525607144620032.000000 1130699070048596052937529423709832898101053439487808661837732774642779483671625728000.000000 1334916801242528308288630917619119819337172604203982354790282788943018686721283850240.000000 1403371523866180477018634629612905314867502472119818241018384551161534071819531714560.000000 1244382137948050880469917132138981347871079736379283649887255306489224094744865406976.000000 828641486638362583589550988882660379898221421945694933142340211682235413702180339712.000000 206101174683051047162325721953198970921109305076555600015779129936109032865630519296.000000 -499859017699791482709125065936652403529625526004803915133584132039731284076157468672.000000 -1121907925432762613972155203689104343481127161813885477494312116680100889689461882880.000000 -1495558138333648927036398027367554615107720127449001285336101388283257901912424448000.000000 -1510786860308796156541806068130389783015933902527945471665059964007975579262352621568.000000 -1152970305488052411132193578009665548529910009702056896217946423531800795464096284672.000000 -519065768755277592202940412316479061598655983666854960463624348698047354741471576064.000000 199020956894524273885912265292278416393191488109653794589758993553484412722081693696.000000 762699527019079711770564481896944584470710940460144469722014237855635133443568828416.000000 955402942105077224032412158434235577583473382247559264490407735943501446473557475328.000000 652811609301461591427649583893567236326801231057393492572497807025809908695702700032.000000 -127123681705041889505925698508690838713310466476932206539133154517284910737574068224.000000 -1435857945894782187050748278070139262674348783510613955537994431373472700384409550848.000000 -3044878300655089968288547895076927963836431714670213492244260768010486751143093338112.000000 -4314563602253576525993611591887131023814874511169574317567663239716000691515201421312.000000 -4231942128247354620034719446489117941542364312703132107908771418418818633547005296640.000000 -1986967061760862320634573956513831863287951142052457025466643183715243459454057840640.000000 1651703350725769230655012630379229111812527849380211792855150527695140166928091316224.000000 3277342635080687705717067491738496105554531425717554985812498301230031082341300961280.000000 253146293492003895263377077764865510301522554326947389438772470141479315216520970240.000000 -1304414161024516205404336508458093488013917758700964983881997573439464451400301281280.000000 3.078306 
-2.078306 -38959901373498189258059474214941031625861246786671124364516433526313698162657722368.000000 -844768228195032905882577523848922629306871778788319846687427567981262304630005563392.000000 -693207357908281921032416564802598191915138541373581920729447564600478784865603420160.000000 490292517778813463364549474184810104131132220029715249472561243652481249640435417088.000000 1586897070448399697821791319362505653324262840285925407587303484123277570947629973504.000000 2035885427656057784259207673970229693458014794654909095378005953490136836031935152128.000000 1914199465312875950825131708882108661893272517155000383518691461020526036428624232448.000000 1517794022731897586667781749228337427797325111595542998402275028083387090913820934144.000000 1101901740234147616407902176896907717196453784854145883777035319600675074856479358976.000000 808011432865600220449446877046977548598710910921499075800449710896592066823353008128.000000 677460580320975556750095823953683009635149096321742255625483223886393013227942313984.000000 667296821521977227999306534031267955425051998732959166459377395761137543833718882304.000000 757902783624279555945160458774176402940505467697415998197942708350686138570423402496.000000 896368243107200957325417721425105919845700294242451545097112843382995787950814396416.000000 1009190881564438634861840200821061706001124367644385668537873867154167703726758821888.000000 1022924273201080931729147705047193677137148526551432864608789673254528783323009908736.000000 887289155478066933323866652523391681428523751171704598886262686623702210462064050176.000000 593833551237102773949243397758904340113335209338313428985694364613383588200050589696.000000 183780495378212035261681186159959198598480837517553253514947274702466508846790606848.000000 -258694686166717732945050393403360880278621305689281457403671667292296731909848825856.000000 -627426456064331510969673530197274734603528408137030563231712586368024464184821415936.000000 -824648908282453674009548657635807309022287699093266880496374053038430177616570875904.000000 -792478264900928597074477104912288432101039035920341000996931101078502432528610099200.000000 -535799709429616205416146020230705951481353832385758956076659682989123074460741533696.000000 -128371951554312821133828621045220217280508308838559664737827813062997438802708922368.000000 301801403611282500681109205199765440332124209696408149727773008543415598884386242560.000000 605801571663194574431734849957776673472497812789038843582174439310503483944709652480.000000 657713529645658452829986471762958358957920321566252731700240846573792186095737241600.000000 396728028762732389168852957057458417328919885001225769295796074173792774621193306112.000000 -145931877679361392847690416109998608333098364664661788175119350852202684081265180672.000000 -994484026493746866137271126386209608731868856595697965914140100138995900279940972544.000000 -1978652517324743016685400147798344388687538832077590190179265140195186085369556762624.000000 -2682547248866084311030709962190042619476256243068504364178898157967929123188902985728.000000 -2499237788131696939090158661351861277638463885690882810648058273154367732379746828288.000000 -1023092425523927373816820531927908239065337407074956242251811298667913839473055498240.000000 1120058240919065879346491957705259898386300569101823593133496610591475759932766158848.000000 1816392618548399222600384232906657359309935280574255462459157246709684898747725643776.000000 -113738594509584768630624992997895058400535895577812260705554982103498906190064123904.000000 -493558151199817883339546354421361150825325067702080280422709617860697749360778149888.000000 3.078306 
-2.078306 91290431461069211561881994956066469236007512177130308507170277164357385712591437824.000000 -540345499537571873144331874893463119417736520267576994106308092710683095545264734208.000000 -485508263953377419157185480938495962793957862213128233314374310517771889260453953536.000000 227081958507498728645238231034345814306769739375391722395278773039818293124913954816.000000 877029328986291927543813996890622169953121156212911377960604690663649334782391746560.000000 1140470997827013267053625397894418726667561666749095990435082920925328207239492665344.000000 1077867075065302779578319541967604939554414746388009330745588486444528424358831456256.000000 866414440561032873476592453027074780449485541307366780679043867414567532898029666304.000000 650531909029803494106689470253448084022893559172444117789327277465889645284139466752.000000 505619631838045197900019970801659535261964758030474188298964808688374031333602623488.000000 449975844067415390682820389160011895701304311454669801029416549548407107473524129792.000000 458828030751718773918265567475969671865206685638488390020854566082001034861468450816.000000 517444314373567970163727418559340536654754052984817473948534728713546133466345635840.000000 593867128638307211771157063818112536182868739063791642782476573734616104005745508352.000000 646931666227429429213094566013861691584760042325527072529791221923611010235537293312.000000 638121448321544401011429914088491313431434579186454371844078024938770030483556270080.000000 544024378756686038516147851290295779130577050760169371603003424338937976053051686912.000000 365573755716514646202179576020797874904701838062136525578410918713094008697541099520.000000 130800084632245264817182973305716894739946303187533112841686240341383843734360162304.000000 -110552436442814425653980142954240985376958864461660920118061308390100301981207756800.000000 -299852426414336940943342640185171434391049786690623255754232242470309066762574888960.000000 -386752539028706191939647184203657138901472838201247131725687458525332192478510448640.000000 -345875323232043629069637103350659007935161060117106965563516492942505642600842657792.000000 -187747520132203689876612459421822591865863599639467493060005769404295184118567665664.000000 40130623058330514060795599154527634764637724375386256838019261248821964602584596480.000000 263618695321529074666632472882357461262832097668640568290598263001897269596719677440.000000 401840453883272591454236453594602976999421009193946323661898763271598927274120839168.000000 391617838800704437140640574842026676056562112383537001995575763690375678649255854080.000000 209363402555851882132122846610229346204200364340729826268202218868848036329537142784.000000 -116713143063581486152266449106144669104219702093195175019668538440499764582242320384.000000 -595319320026777041786776545300555641579950528657404111845197011294891516861840621568.000000 -1118448390870491859094533477134684207563724607166203648557021859030533206228510703616.000000 -1450897182970381262828497539471840864949925888744335473837986605040696710524401876992.000000 -1277334527020646973043673029599871955488686533029659938770045389789669894287754526720.000000 -433685969524170715034882453151052308986261734748643122418133954642110581932982009856.000000 658183274619049238149225519516787363956140435070399565450231739300375568247680925696.000000 857643236188913279493933577678913762328259024125962679817968312308873604965198725120.000000 -214072781956115270535793657199060294863019247649043820061818686378008117271488102400.000000 -88202165547770469736391358392291904253620949667253551848974864789407997295553675264.000000 3.078306 
-2.078306 95298023242157624699662727367842415589100252705743125384126692419667164202767745024.000000 -286933172923769039004839099452885968741056647808779627333492466742190863148128403456.000000 -274863849236224282619200321572964704756813625782729008468006814046148635796399194112.000000 85670228730971397383723447775420084012535895297094419503366628872822377647204990976.000000 410170251842654093812604048508944193660340908942574660831268288714159374906416955392.000000 540576446137938219018083360299863114866558067144832188197125516472472937340946350080.000000 513492724396013233136834026280804840929121692690649099295833555953386127332015603712.000000 418154177195804680756971777895642029964340488378924242422064263199415530844487417856.000000 323688395115690853387669042302353800970611636018422455331226676097341358717248995328.000000 264068932078104035490766736345476690513879284778028448842460425858094014197120630784.000000 245738793222386601034569795906433842813524315352667453537722060276132625202993430528.000000 256629105445130911560634747053637426846536945862201156460087718575546821599784075264.000000 288034851937198444185232426286482028954571642209546176992232210177845318471177469952.000000 323739673518672944347796437941006939817301017556986531085244825497896032915060424704.000000 344233167965407789120158284628826216204889280166719858162441040641083066769565810688.000000 332464629758778843689890878281358810340384063182365891805172257984985901512112734208.000000 279522796494609568112051593318061039251437550631650849838506524011925621124546691072.000000 188459074267922504661280339129333488192496759437388117305318973349123753607128154112.000000 74835033996051715062845081372963396987441179346058990422584791726355575855034400768.000000 -36574846131507645804306136336749850997721083553648034103477762676706198582431055872.000000 -118363369299603403994191451743250570827813314950971628974572131719309308609014267904.000000 -148699043552758424447230885177440234931199455182721681345051172313746469219234480128.000000 -118798552553988657217235752738322097517220531349511551249374596668226714557288022016.000000 -37240799549321996559303475520165419588404795801506712635060420093564114884886528000.000000 70609630828267371909222729335210317630707769777384429495151241222267076195280486400.000000 168486893833842668993499892498974615181237731364491056241612664337688519884666830848.000000 219227948324874722849089789188862675123341036587227142976134660518417137416032747520.000000 196276998278303160328865362580587375412817650408072259259590135039148874641377853440.000000 93282207947450323123358298872030785589187611185425687252715751837589578152912355328.000000 -71445365816081650685982606539827490175108443238051613628227612329779268616363966464.000000 -299792568124213904203727590791794103879637703521419595357513815464902468634064977920.000000 -534752681287282555272840591473448746710833490003190228141572160717610979286432350208.000000 -663824810154255952886483618103092506067200788674656617460747401839455956591873884160.000000 -548924647790241763174507649555417538070406738157584883701714836246110531761043668992.000000 -141385449618983274440169381320724470532382821769012964425524647988685741129767845888.000000 326045827208246682554556088344658020673949668414141568476705212472697397270007513088.000000 332891084422002899312804897013870332419044513840057221022569068800600220286905745408.000000 -170531435319675409365350844120079843867529275325336370314823024906104649863472873472.000000 44760905816472399652694648447012155321720695511910787255504403668595399955807469568.000000 3.078306 
-2.078306 56613517835716129479140356899807337687778297323702121393474129868521638925380354048.000000 -123049564823338303166421148583089730019184767922842720676895850489780135822014545920.000000 -123645165244349621594555965127489382798159692742647036870327962367998320035152003072.000000 24977024186881830340435142444151657250697455542413848245870282863631918015543508992.000000 157243462542167757670197660200164062121495553728074449597263515116633818569981820928.000000 210008553610045192301286710659791788322076181889957608043711259586540836109462536192.000000 200472349010970129023964560981897887885884186557969631424596637918492739822239612928.000000 165278019443510103864986204758143360506690071364827539113713738911378741937007755264.000000 131539414275814838051041882456294700993438472056662524278332071262105664279503962112.000000 111793207686293604429856877289121828789943049341937004198702521467081788021274574848.000000 107703512287684577017921986323076871376574898096706581569360887170008740409496305664.000000 114458485923524239545891687103100090674581040714250204289438430000460881471649873920.000000 128027008381728499098693587034044700703206587929286959000677809317011345382345539584.000000 141705493080148029405441867818360833139394450394970267610235068241916322235677671424.000000 147913641583648403994461508579784104077494071869873218298426640347727203895548575744.000000 140480843308878630006544091043023756784005691016346999251714173942784933209319669760.000000 116768617554381186149707062599449789505167958394286091373570956935090494226525323264.000000 78946198561523547238425871313364464027788789522490820026966424541513081777266098176.000000 33917825375153605706063248858729221777705789534081550406310256289336808625263345664.000000 -8239672261902290218015460312452560104702632031304186983695294539283727323959918592.000000 -37022474653162661010552050002496619375000952993189290622106259392602985957494358016.000000 -44715307062039256474324816506040008094326247198672486482721295940843317228294111232.000000 -29130028431775703674227947345956240748024983262197864366158751189333177304564629504.000000 5046163565453340804259981747059116671441076821390042865994621821540676500390412288.000000 46883730494463153797807362416119205106124613582546657884374273183458434451205259264.000000 81869413240926138467897902817047517341798736927696223774331437723299044377390743552.000000 96007881059319156300071163869281850606795570383634773377062627174441777166685306880.000000 80261996467649253511189425122551090109398242550977211672727911568603487776351977472.000000 33986370364907627791936885874672030965023172652269902511386619814342875902610767872.000000 -33841528793198083471769115598449035560143474365923660138712515583300710138462076928.000000 -123109177909224489538104041650388518571163064909167269705468974171782547206098124800.000000 -209479322159725938683353201444598857990062579584262967897363069015877980600106221568.000000 -248868403074583368059396174789562851559740754688533486041279497914435598108757852160.000000 -191932695280230693201896295998328203274861960137524171305217708063769584538650411008.000000 -30744780462458963196337437066146222511068687443346243531778922769962741328206888960.000000 131934543565874189342661034971855722251380095642010794625605587164870135209521053696.000000 101564585773254199340330521558537283728641487660344923893314769834860033208162975744.000000 -92222269612835118271174866526554566023400001740416924903440756543923329013196521472.000000 49979165637865423764463084402107070659669084984372298234345523847030508951527489536.000000 3.078306 
-2.078306 23225760418426788057733531461396670212010029231819080582582145886909019391919128576.000000 -41217688277366028741140296140937872909463882129117082473389696911136117826953150464.000000 -42991123288026113742742827634804171608937246567518149944585602229277291739067973632.000000 5176941800812329005610282353072608129139058491992944999671698014798110105219891200.000000 47629556421984027316090767715527624746459455804384358382216603530187338384016408576.000000 64457455792687463978848605480276341029527378100525086945605036590878721186803482624.000000 61826883895259212755604270195594225668050586362392222184323216448744005411492855808.000000 51575718255433153341110627207438877677840860477579944505935971812717341585040211968.000000 42104553079759817279580458146862327554429613367863212118269135259676571273705553920.000000 37064349519792118723802699762276869585225781787032811621270009655572022000466526208.000000 36715363572938693066451970841606826900118920556801656921512644361553541665449312256.000000 39543805653793027200810386277831709153937985918236896897574364164422795619928637440.000000 44118168540630824050006848651906728168528671701655271161861399466071602598818873344.000000 48259947967380258628364999918876081885221458804504408108262935382497983184905437184.000000 49641977120644398073497082568923444279730723603310743475046180809427683919844605952.000000 46505615720594471460434027513564393473831155834030729033056131766757890611262521344.000000 38287159029148808050059769978818376752416483175375080142276294743925759186401492992.000000 25946686354781364177035425205234929314592322953661379054911984096919441764765401088.000000 11860349199956260807370814246196481990520504491831528662126616021375466059904057344.000000 -743464600415760872212429288018484969431025364079818794906370467591423525132435456.000000 -8683568213662296582105099524667184336195572649279751156458486332300623483288682496.000000 -9820976107696983489259197936106230879600285053811287512231042854543106934118023168.000000 -3850299141831752739987316543437593626777077130029570540219095030333038147156312064.000000 7384557618052041855150817968366446990134581585537547808542951519878264400889511936.000000 20207141390225619129811375284438071546086743618101046099039728052556014123103551488.000000 30036008600474300369099635557935302486200615240919265664174824272720223934066196480.000000 32708029888219525293757296270405057644645315512431913467120995555511220340313292800.000000 25832455808258777941321200931874723373137326414153049281506257266338732544846987264.000000 9756470039256658084578025023783255466562852944919698877599261828137466370939944960.000000 -12207024461932186036280940238787136207674417122220924808237426237835670585352388608.000000 -39770620992556244037793732839368244337774930728175771051697020627734971387912126464.000000 -64810110579624616975232678777607975079496731968685291113333885473159004772460658688.000000 -73683717861293025345038785742722228025804553353188613728830261855064773093178212352.000000 -52534832097632995653331665537372453448171299634799290520847310898120829257545416704.000000 -2213247097361268694479322990723144361509186226047747121005417464373520749046005760.000000 42058753116889806367391758396116855771279528436749032790490027472725380053679996928.000000 22875101812290135400924261514371237902118760154203816494189245549674486794140254208.000000 -36052346105024041675765108096346178719166027475027264623063965038925179599926067200.000000 25069810656384318520165310362430956388057122386959789357627440791636537316227416064.000000 3.078306 
