-2.078306 -1.827226 -1.603548 -1.404300 -1.226830 -1.068772 -0.928019 -0.802689 -0.691110 -0.591789 -0.503399 -0.424757 -0.354812 -0.292629 -0.237379 -0.188328 -0.144831 -0.106331 -0.072364 -0.042591 -0.019382 0.004611 0.029159 0.054097 0.079331 0.104802 0.130470 0.156304 0.182280 0.208380 0.234587 0.260886 0.287266 0.313715 0.340222 0.366779 0.393376 0.420005 0.446657 0.473324 0.500000 0.526675 0.553343 0.579995 0.606624 0.633221 0.659778 0.686285 0.712734 0.739114 0.765413 0.791620 0.817719 0.843696 0.869530 0.895198 0.920669 0.945903 0.970841 0.995389 1.019382 1.042591 1.072364 1.106331 1.144831 1.188328 1.237379 1.292629 1.354812 1.424757 1.503399 1.591789 1.691110 1.802689 1.928019 2.068772 2.226830 2.404300 2.603548 2.827226 3.078306 
-2.078306 -1.827226 -1.603548 -1.404300 -1.226830 -1.068772 -0.928019 -0.802689 -0.691110 -0.591789 -0.503399 -0.424757 -0.354812 -0.292629 -0.237379 -0.188328 -0.144831 -0.106331 -0.072364 -0.042591 -0.016882 0.006986 0.031409 0.056222 0.081331 0.106677 0.132220 0.157929 0.183780 0.209755 0.235837 0.262011 0.288266 0.314590 0.340972 0.367404 0.393876 0.420380 0.446907 0.473449 0.500000 0.526550 0.553093 0.579620 0.606124 0.632596 0.659028 0.685410 0.711734 0.737989 0.764163 0.790245 0.816219 0.842071 0.867780 0.893323 0.918669 0.943778 0.968591 0.993014 1.016882 1.042591 1.072364 1.106331 1.144831 1.188328 1.237379 1.292629 1.354812 1.424757 1.503399 1.591789 1.691110 1.802689 1.928019 2.068772 2.226830 2.404300 2.603548 2.827226 3.078306 
-2.078306 -1.827225 -1.603547 -1.404299 -1.226828 -1.068770 -0.928015 -0.802685 -0.691103 -0.591780 -0.503387 -0.424741 -0.354789 -0.292596 -0.237331 -0.188257 -0.144720 -0.106147 -0.072026 -0.041880 -0.015173 0.008962 0.033442 0.058225 0.083264 0.108520 0.133960 0.159558 0.185294 0.211150 0.237110 0.263161 0.289290 0.315488 0.341743 0.368047 0.394391 0.420766 0.447165 0.473579 0.500000 0.526421 0.552835 0.579233 0.605609 0.631952 0.658256 0.684512 0.710710 0.736839 0.762890 0.788850 0.814706 0.840442 0.866040 0.891480 0.916735 0.941775 0.966558 0.991038 1.015173 1.041880 1.072026 1.106147 1.144720 1.188256 1.237331 1.292596 1.354789 1.424741 1.503387 1.591780 1.691103 1.802685 1.928015 2.068770 2.226828 2.404299 2.603547 2.827225 3.078306 
-2.078306 -1.827225 -1.603545 -1.404296 -1.226824 -1.068764 -0.928008 -0.802674 -0.691089 -0.591760 -0.503359 -0.424702 -0.354735 -0.292521 -0.237223 -0.188099 -0.144484 -0.105780 -0.071438 -0.040934 -0.013739 0.010656 0.035258 0.060075 0.085093 0.110294 0.135656 0.161163 0.186796 0.212542 0.238387 0.264318 0.290325 0.316398 0.342526 0.368702 0.394916 0.421161 0.447428 0.473710 0.500000 0.526290 0.552572 0.578839 0.605084 0.631298 0.657473 0.683602 0.709674 0.735682 0.761613 0.787458 0.813204 0.838837 0.864344 0.889706 0.914907 0.939925 0.964742 0.989344 1.013739 1.040933 1.071438 1.105780 1.144484 1.188099 1.237223 1.292521 1.354735 1.424702 1.503359 1.591760 1.691089 1.802674 1.928008 2.068764 2.226824 2.404296 2.603545 2.827225 3.078306 
-2.078306 -1.827223 -1.603542 -1.404291 -1.226817 -1.068755 -0.927994 -0.802655 -0.691063 -0.591725 -0.503311 -0.424636 -0.354644 -0.292394 -0.237045 -0.187846 -0.144121 -0.105258 -0.070694 -0.039909 -0.012426 0.012166 0.036893 0.061770 0.086798 0.111972 0.137281 0.162715 0.188262 0.213909 0.239648 0.265466 0.291356 0.317306 0.343310 0.369358 0.395443 0.421557 0.447693 0.473843 0.500000 0.526157 0.552307 0.578443 0.604557 0.630642 0.656690 0.682694 0.708644 0.734534 0.760352 0.786091 0.811738 0.837285 0.862719 0.888028 0.913202 0.938230 0.963107 0.987833 1.012426 1.039908 1.070694 1.105258 1.144121 1.187846 1.237045 1.292394 1.354644 1.424636 1.503311 1.591725 1.691063 1.802655 1.927994 2.068755 2.226817 2.404291 2.603542 2.827223 3.078306 
-2.078306 -1.827221 -1.603538 -1.404284 -1.226807 -1.068740 -0.927973 -0.802627 -0.691025 -0.591672 -0.503239 -0.424538 -0.354509 -0.292209 -0.236791 -0.187498 -0.143647 -0.104620 -0.069859 -0.038862 -0.011186 0.013551 0.038383 0.063322 0.088374 0.113539 0.138814 0.164192 0.189666 0.215228 0.240871 0.266585 0.292363 0.318198 0.344081 0.370005 0.395964 0.421949 0.447955 0.473974 0.500000 0.526026 0.552045 0.578050 0.604036 0.629994 0.655919 0.681802 0.707636 0.733415 0.759129 0.784772 0.810334 0.835808 0.861186 0.886461 0.911626 0.936678 0.961617 0.986448 1.011186 1.038862 1.069859 1.104620 1.143646 1.187498 1.236791 1.292209 1.354509 1.424538 1.503239 1.591672 1.691024 1.802627 1.927973 2.068740 2.226807 2.404284 2.603538 2.827221 3.078306 
-2.078306 -1.827218 -1.603531 -1.404274 -1.226792 -1.068718 -0.927944 -0.802586 -0.690969 -0.591597 -0.503138 -0.424401 -0.354325 -0.291962 -0.236461 -0.187062 -0.143080 -0.103902 -0.068977 -0.037821 -0.010006 0.014838 0.039752 0.064745 0.089823 0.114989 0.140240 0.165576 0.190990 0.216479 0.242036 0.267656 0.293332 0.319058 0.344827 0.370633 0.396469 0.422331 0.448210 0.474102 0.500000 0.525898 0.551790 0.577669 0.603530 0.629367 0.655173 0.680942 0.706668 0.732344 0.757963 0.783521 0.809010 0.834424 0.859760 0.885011 0.910177 0.935255 0.960248 0.985162 1.010006 1.037820 1.068977 1.103902 1.143080 1.187062 1.236461 1.291962 1.354325 1.424401 1.503137 1.591597 1.690969 1.802586 1.927944 2.068718 2.226792 2.404274 2.603531 2.827218 3.078306 
-2.078306 -1.827214 -1.603522 -1.404259 -1.226771 -1.068689 -0.927903 -0.802531 -0.690894 -0.591496 -0.503003 -0.424221 -0.354088 -0.291651 -0.236060 -0.186552 -0.142446 -0.103134 -0.068078 -0.036800 -0.008884 0.016038 0.041014 0.066050 0.091151 0.116318 0.141553 0.166854 0.192220 0.217645 0.243128 0.268663 0.294246 0.319871 0.345534 0.371229 0.396951 0.422694 0.448454 0.474224 0.500000 0.525776 0.551546 0.577306 0.603049 0.628771 0.654466 0.680129 0.705754 0.731337 0.756872 0.782355 0.807780 0.833145 0.858447 0.883681 0.908849 0.933950 0.958986 0.983962 1.008884 1.036800 1.068078 1.103134 1.142446 1.186552 1.236060 1.291651 1.354088 1.424221 1.503002 1.591496 1.690894 1.802531 1.927903 2.068689 2.226771 2.404259 2.603522 2.827214 3.078306 
-2.078306 -1.827208 -1.603510 -1.404240 -1.226743 -1.068650 -0.927849 -0.802458 -0.690796 -0.591366 -0.502831 -0.423996 -0.353797 -0.291281 -0.235597 -0.185984 -0.141767 -0.102344 -0.067183 -0.035814 -0.007824 0.017155 0.042176 0.067244 0.092361 0.117529 0.142750 0.168022 0.193345 0.218716 0.244133 0.269592 0.295091 0.320626 0.346191 0.371784 0.397400 0.423034 0.448682 0.474338 0.500000 0.525661 0.551318 0.576966 0.602600 0.628216 0.653808 0.679374 0.704909 0.730408 0.755867 0.781284 0.806655 0.831978 0.857250 0.882471 0.907639 0.932756 0.957824 0.982845 1.007823 1.035814 1.067183 1.102344 1.141767 1.185984 1.235597 1.291281 1.353797 1.423996 1.502831 1.591366 1.690796 1.802458 1.927849 2.068650 2.226743 2.404240 2.603510 2.827208 3.078306 
-2.078306 -1.827200 -1.603495 -1.404215 -1.226706 -1.068599 -0.927780 -0.802364 -0.690672 -0.591204 -0.502620 -0.423726 -0.353457 -0.290859 -0.235084 -0.185377 -0.141064 -0.101550 -0.066309 -0.034873 -0.006828 0.018190 0.043243 0.068331 0.093458 0.118624 0.143830 0.169075 0.194360 0.219683 0.245042 0.270435 0.295860 0.321313 0.346791 0.372291 0.397811 0.423345 0.448890 0.474443 0.500000 0.525557 0.551110 0.576655 0.602189 0.627708 0.653209 0.678687 0.704140 0.729565 0.754958 0.780317 0.805640 0.830925 0.856170 0.881376 0.906542 0.931669 0.956757 0.981810 1.006828 1.034873 1.066309 1.101550 1.141064 1.185376 1.235084 1.290859 1.353457 1.423726 1.502620 1.591203 1.690672 1.802364 1.927779 2.068599 2.226706 2.404215 2.603494 2.827200 3.078306 
-2.078306 -1.827190 -1.603474 -1.404183 -1.226659 -1.068534 -0.927692 -0.802248 -0.690520 -0.591007 -0.502370 -0.423414 -0.353072 -0.290396 -0.234538 -0.184747 -0.140356 -0.100772 -0.065470 -0.033985 -0.005903 0.019142 0.044215 0.069315 0.094445 0.119604 0.144795 0.170015 0.195266 0.220546 0.245853 0.271187 0.296546 0.321927 0.347327 0.372745 0.398178 0.423623 0.449077 0.474537 0.500000 0.525463 0.550923 0.576377 0.601822 0.627254 0.652673 0.678073 0.703454 0.728813 0.754147 0.779454 0.804734 0.829985 0.855205 0.880396 0.905555 0.930685 0.955785 0.980857 1.005903 1.033985 1.065470 1.100772 1.140356 1.184747 1.234538 1.290396 1.353072 1.423414 1.502370 1.591007 1.690520 1.802248 1.927692 2.068534 2.226659 2.404183 2.603474 2.827190 3.078306 
-2.078306 -1.827177 -1.603448 -1.404142 -1.226601 -1.068454 -0.927585 -0.802108 -0.690339 -0.590777 -0.502083 -0.423063 -0.352652 -0.289903 -0.233973 -0.184114 -0.139660 -0.100023 -0.064678 -0.033159 -0.005052 0.020010 0.045093 0.070198 0.095325 0.120475 0.145648 0.170845 0.196063 0.221304 0.246566 0.271848 0.297148 0.322465 0.347798 0.373144 0.398501 0.423868 0.449241 0.474619 0.500000 0.525380 0.550759 0.576132 0.601498 0.626856 0.652202 0.677534 0.702852 0.728152 0.753434 0.778696 0.803937 0.829155 0.854352 0.879525 0.904675 0.929802 0.954907 0.979990 1.005052 1.033159 1.064677 1.100023 1.139660 1.184114 1.233973 1.289903 1.352652 1.423063 1.502083 1.590777 1.690339 1.802108 1.927585 2.068454 2.226601 2.404142 2.603448 2.827177 3.078306 
